body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
0.001371,-0.033610,0.003723,0.001050,-0.068888,0.002184,-0.009668,-0.008752,-0.002640,0.001640,-0.000148,-0.002816,-0.002478,-0.006711,0.004488,-0.002684,0.015641,0.000160,0.000025,0.000245,-0.004669,0.001316,-0.030010,0.003495,-0.018446,-0.036670,0.015117,-0.001989,-0.186276,0.017124,-0.087447,-0.535395,0.106598,-0.020931,0.022348,0.001572,-0.012322,-0.043331,-0.004303,0.043623,-0.225228,0.034497
-0.011099,-0.035533,0.007801,-0.013852,-0.066036,0.004291,-0.016154,-0.010224,-0.000574,0.001276,-0.000303,-0.001303,-0.017037,-0.006228,0.009890,-0.003495,0.040283,-0.001175,0.001233,0.002320,-0.013087,-0.010628,-0.033194,0.007680,-0.029663,-0.033896,0.019821,-0.018496,-0.177267,0.022579,-0.103098,-0.506750,0.120204,-0.031472,0.016751,0.005825,-0.016553,-0.048592,-0.001299,0.035628,-0.203542,0.034431
-0.023397,-0.037006,0.011558,-0.028505,-0.062632,0.006110,-0.022222,-0.012813,0.001295,0.000732,-0.000463,0.000269,-0.031328,-0.005758,0.014984,-0.004086,0.063866,-0.002341,0.002323,0.004334,-0.020868,-0.022328,-0.035895,0.011545,-0.040389,-0.032962,0.023661,-0.034583,-0.167944,0.026834,-0.118374,-0.472599,0.128708,-0.041749,0.012440,0.009965,-0.020824,-0.051252,0.001724,0.026193,-0.177671,0.032664
-0.035148,-0.038284,0.014921,-0.042477,-0.059862,0.007608,-0.027764,-0.016790,0.002876,0.000158,-0.000749,0.001832,-0.044974,-0.005462,0.019685,-0.004355,0.085938,-0.003211,0.003040,0.006080,-0.027751,-0.033449,-0.038145,0.014999,-0.050619,-0.033786,0.026758,-0.049945,-0.158772,0.030029,-0.133229,-0.434295,0.131917,-0.051712,0.009642,0.013766,-0.025176,-0.050667,0.004559,0.015637,-0.147952,0.029367
-0.046129,-0.039576,0.017779,-0.055566,-0.058563,0.008659,-0.032811,-0.022201,0.004006,-0.000370,-0.001266,0.003213,-0.057794,-0.005650,0.023919,-0.004584,0.105289,-0.003564,0.003126,0.007400,-0.033166,-0.043788,-0.039981,0.017914,-0.060370,-0.036097,0.029166,-0.064221,-0.150098,0.032304,-0.147192,-0.393141,0.129953,-0.061323,0.008409,0.016997,-0.029889,-0.046690,0.007034,0.003794,-0.115093,0.024830
-0.056234,-0.040975,0.020008,-0.067717,-0.058990,0.009112,-0.037451,-0.028805,0.004520,-0.000871,-0.001904,0.004233,-0.069730,-0.006628,0.027623,-0.005365,0.120041,-0.003103,0.002433,0.008134,-0.036328,-0.053253,-0.041425,0.020163,-0.069693,-0.039464,0.030918,-0.077170,-0.141955,0.033780,-0.159661,-0.350030,0.123148,-0.070577,0.008571,0.019430,-0.035310,-0.039668,0.008985,-0.009680,-0.079879,0.019289
-0.065414,-0.042357,0.021509,-0.078875,-0.060742,0.008891,-0.041669,-0.036216,0.004364,-0.001339,-0.002379,0.004840,-0.080703,-0.008419,0.030700,-0.007355,0.128289,-0.001602,0.001040,0.008164,-0.036561,-0.061823,-0.042438,0.021650,-0.078663,-0.043332,0.032057,-0.088820,-0.133927,0.034525,-0.170234,-0.305219,0.111934,-0.079490,0.009805,0.020857,-0.041592,-0.030281,0.010210,-0.024780,-0.042933,0.012803
-0.073627,-0.043359,0.022192,-0.088905,-0.062901,0.008015,-0.045277,-0.044168,0.003616,-0.001703,-0.002493,0.005129,-0.090553,-0.010646,0.032972,-0.010981,0.128914,0.000899,-0.000724,0.007496,-0.033702,-0.069502,-0.042855,0.022298,-0.087280,-0.047106,0.032572,-0.099407,-0.125305,0.034467,-0.178755,-0.258540,0.096737,-0.088014,0.011771,0.021130,-0.048599,-0.019312,0.010515,-0.041002,-0.004781,0.005364
-0.080870,-0.043489,0.021947,-0.097637,-0.064398,0.006545,-0.048016,-0.052602,0.002414,-0.001924,-0.002251,0.005271,-0.099086,-0.012687,0.034159,-0.016270,0.122098,0.003975,-0.002390,0.006285,-0.028313,-0.076328,-0.042400,0.022012,-0.095358,-0.050261,0.032276,-0.109188,-0.115470,0.033311,-0.185148,-0.209903,0.077933,-0.095938,0.014202,0.020207,-0.055996,-0.007502,0.009818,-0.057587,0.033852,-0.002866
-0.087191,-0.042358,0.020673,-0.104919,-0.064504,0.004568,-0.049712,-0.061544,0.000909,-0.002056,-0.001787,0.005437,-0.106143,-0.014014,0.033947,-0.022848,0.109225,0.006903,-0.003537,0.004775,-0.021550,-0.082380,-0.040801,0.020698,-0.102521,-0.052438,0.030825,-0.118274,-0.104188,0.030619,-0.189235,-0.159663,0.055917,-0.102880,0.016853,0.018202,-0.063374,0.004509,0.008223,-0.073793,0.071947,-0.011427
-0.092649,-0.039867,0.018365,-0.110639,-0.063158,0.002233,-0.050320,-0.071014,-0.000730,-0.002181,-0.001354,0.005788,-0.111611,-0.014487,0.032134,-0.030093,0.092320,0.008941,-0.003988,0.003199,-0.014728,-0.087731,-0.037908,0.018347,-0.108333,-0.053471,0.027924,-0.126506,-0.091637,0.026091,-0.190658,-0.108615,0.031327,-0.108422,0.019394,0.015352,-0.070350,0.016212,0.005986,-0.088995,0.108427,-0.019692
-0.097258,-0.036217,0.015185,-0.114765,-0.060858,-0.000266,-0.049931,-0.081023,-0.002318,-0.002374,-0.001269,0.006470,-0.115473,-0.014393,0.028801,-0.037329,0.073493,0.009642,-0.003879,0.001692,-0.008862,-0.092392,-0.033748,0.015110,-0.112521,-0.053358,0.023568,-0.133484,-0.078246,0.019861,-0.188957,-0.057863,0.005285,-0.112313,0.021381,0.011930,-0.076683,0.027187,0.003393,-0.102728,0.142368,-0.027082
-0.101012,-0.031783,0.011447,-0.117475,-0.058208,-0.002789,-0.048757,-0.091506,-0.003733,-0.002739,-0.001683,0.007570,-0.117924,-0.014215,0.024390,-0.043985,0.054725,0.009012,-0.003549,0.000299,-0.004459,-0.096322,-0.028529,0.011290,-0.115111,-0.052217,0.018123,-0.138775,-0.064525,0.012530,-0.183821,-0.008733,-0.020584,-0.114608,0.022364,0.008169,-0.082324,0.037032,0.000666,-0.114742,0.172939,-0.033191
