body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.724443,0.016612,-0.012723,-0.689017,0.713016,-0.101593,-0.084718,-0.688556,0.784663,0.017085,0.092405,-0.612759,0.790362,-0.004326,0.003516,-0.612615,-0.689901,0.198784,0.069823,0.692565,-0.592167,-0.102026,-0.127455,0.789104,-0.603447,-0.016822,-0.026318,0.796791,0.723429,0.062655,0.060733,-0.684862,0.705399,0.148409,-0.059190,-0.690568,-0.478136,-0.577660,-0.276978,0.600814,-0.384698,-0.625845,-0.242018,0.633839,0.725850,-0.042186,0.152607,-0.669383,0.624902,0.267362,0.579526,-0.449628,0.601476,0.222341,0.607151,-0.469211
0.721934,0.015880,-0.013757,-0.691643,0.710816,-0.100218,-0.082846,-0.691255,0.784347,0.017215,0.092648,-0.613123,0.790064,-0.004237,0.003771,-0.612998,-0.687269,0.199150,0.070604,0.694993,-0.591889,-0.101968,-0.127537,0.789306,-0.603185,-0.016731,-0.026429,0.796988,0.721927,0.062074,0.059576,-0.686599,0.703592,0.142837,-0.065369,-0.693024,-0.486528,-0.566280,-0.264828,0.610314,-0.400295,-0.613491,-0.225985,0.642123,0.724660,-0.045045,0.150242,-0.671019,0.629162,0.262316,0.571621,-0.456721,0.605221,0.211132,0.600186,-0.478443
0.719586,0.015271,-0.014500,-0.694084,0.708815,-0.098584,-0.081358,-0.693717,0.784143,0.017612,0.092512,-0.613393,0.789842,-0.004503,0.003876,-0.613281,-0.685068,0.198790,0.070857,0.697240,-0.591586,-0.101891,-0.127548,0.789542,-0.602904,-0.016597,-0.026022,0.797216,0.720662,0.061786,0.057983,-0.688089,0.701902,0.137801,-0.071890,-0.695108,-0.495030,-0.555102,-0.252589,0.618875,-0.416013,-0.600838,-0.210656,0.649269,0.723736,-0.047441,0.147247,-0.672513,0.633549,0.257674,0.563828,-0.462945,0.609264,0.200926,0.593349,-0.486172
0.717573,0.014912,-0.014662,-0.696170,0.707149,-0.097011,-0.080081,-0.695784,0.783960,0.018044,0.092218,-0.613658,0.789621,-0.004102,0.003588,-0.613571,-0.683552,0.197502,0.070623,0.699115,-0.591292,-0.101341,-0.126759,0.789959,-0.602529,-0.015986,-0.025267,0.797537,0.719802,0.061296,0.056446,-0.689160,0.700640,0.132789,-0.077935,-0.696704,-0.503635,-0.543629,-0.241166,0.626624,-0.431910,-0.587171,-0.197493,0.655500,0.723192,-0.049666,0.143902,-0.673661,0.637625,0.253463,0.557112,-0.467778,0.613518,0.192274,0.587729,-0.491122
0.715925,0.014463,-0.014533,-0.697877,0.705856,-0.095514,-0.079191,-0.697405,0.783806,0.018663,0.091839,-0.613894,0.789408,-0.004338,0.003881,-0.613841,-0.682702,0.195477,0.069850,0.700591,-0.590801,-0.100437,-0.125293,0.790676,-0.601854,-0.015046,-0.024620,0.798085,0.719028,0.060745,0.055013,-0.690132,0.699545,0.127485,-0.083110,-0.698196,-0.511223,-0.532390,-0.230831,0.633978,-0.445617,-0.573822,-0.185832,0.661529,0.722729,-0.051704,0.140413,-0.674739,0.641112,0.249943,0.551599,-0.471427,0.617577,0.185570,0.583146,-0.494068
0.714458,0.013969,-0.014260,-0.699393,0.704745,-0.094056,-0.078499,-0.698804,0.783663,0.019374,0.091414,-0.614118,0.789201,-0.004501,0.004117,-0.614105,-0.682174,0.193079,0.068812,0.701872,-0.590287,-0.099317,-0.123546,0.791476,-0.601162,-0.013423,-0.023452,0.798670,0.718295,0.060162,0.053634,-0.691055,-0.698379,-0.122762,0.088574,0.699537,-0.518409,-0.521886,-0.220439,0.640542,-0.458252,-0.561217,-0.174417,0.666798,0.722273,-0.054042,0.137217,-0.675701,0.644040,0.246455,0.547033,-0.474581,0.621018,0.179960,0.579850,-0.495706
0.713185,0.013885,-0.013418,-0.700710,0.703811,-0.092601,-0.078419,-0.699947,0.783681,0.020308,0.090826,-0.614151,0.789137,-0.004393,0.004069,-0.614188,-0.682239,0.189389,0.067240,0.702966,-0.589853,-0.097486,-0.120751,0.792457,-0.600370,-0.011665,-0.022185,0.799330,0.717594,0.059597,0.052229,-0.691939,-0.697454,-0.118007,0.092319,0.700792,-0.523757,-0.512090,-0.211903,0.646947,-0.467774,-0.549966,-0.164443,0.672074,0.721888,-0.055032,0.133138,-0.676848,0.646280,0.245247,0.543548,-0.476163,0.624280,0.176867,0.576906,-0.496156
0.711953,0.013642,-0.012591,-0.701982,0.702976,-0.090874,-0.078212,-0.701035,0.783633,0.021864,0.090715,-0.614176,0.789032,-0.003847,0.004499,-0.614323,-0.682477,0.185251,0.065494,0.704001,-0.589547,-0.095371,-0.117707,0.793400,-0.599700,-0.009334,-0.020575,0.799906,0.716770,0.059036,0.050892,-0.692940,-0.696350,-0.113757,0.096091,0.702085,-0.528168,-0.503359,-0.203530,0.652873,-0.476137,-0.539653,-0.154694,0.676859,0.721338,-0.056112,0.129476,-0.678055,0.648008,0.244231,0.540737,-0.477535,0.627092,0.174637,0.574776,-0.495873
0.710809,0.013079,-0.011795,-0.703165,0.702139,-0.089817,-0.078981,-0.701923,0.783528,0.022830,0.089853,-0.614402,0.788819,-0.004020,0.004503,-0.614596,-0.683076,0.180220,0.063388,0.704918,-0.589394,-0.092742,-0.114089,0.794353,-0.599116,-0.006473,-0.018649,0.800419,0.715706,0.058483,0.049692,-0.694173,-0.695042,-0.109903,0.099309,0.703545,-0.530742,-0.496315,-0.196070,0.658438,-0.482306,-0.530896,-0.145859,0.681364,0.720524,-0.056704,0.126027,-0.679520,0.648841,0.244408,0.538855,-0.478441,0.628414,0.173382,0.573846,-0.495718
0.709630,0.012237,-0.010988,-0.704383,-0.701412,0.088046,0.079372,0.702830,0.783409,0.024984,0.089856,-0.614469,0.788656,-0.003433,0.004941,-0.614806,-0.683758,0.174730,0.061412,0.705813,-0.589617,-0.090086,-0.110327,0.795025,-0.598852,-0.004017,-0.017069,0.800668,0.714338,0.057958,0.048479,-0.695710,-0.693470,-0.106498,0.102070,0.705223,-0.531385,-0.491154,-0.189439,0.663709,-0.485986,-0.523889,-0.138243,0.685745,0.719346,-0.056708,0.122901,-0.681338,0.648577,0.245993,0.537770,-0.479208,0.629025,0.174713,0.573177,-0.495248
