joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.125986,0.141538,-0.137683,0.011369,0.008358,0.047627,0.221830,-0.006136,0.218962,0.203685,0.180741,0.046751,-0.088973,-0.227487,-0.208397,0.301824,-0.242500,0.003477,-0.001659,-0.663774,0.564788,1.035639,1.254510,-0.195922,0.026613,0.056455,0.032349,-0.045919,-0.068946
0.127509,0.143408,-0.137683,0.011369,0.008358,0.047627,0.221830,-0.006136,0.217080,0.203685,0.180741,0.047907,-0.086666,-0.227487,-0.208397,0.301824,-0.242500,0.003477,-0.001659,-0.663774,0.564788,1.035639,1.254510,-0.195922,0.026613,0.056455,0.032349,-0.045919,-0.068946
0.129342,0.145691,-0.136418,0.011631,0.009043,0.047262,0.221375,-0.006224,0.216466,0.204522,0.180430,0.048705,-0.085201,-0.228394,-0.209179,0.302468,-0.243521,0.003600,-0.002155,-0.661475,0.563359,1.034560,1.252959,-0.196102,0.026610,0.056477,0.032549,-0.046527,-0.068521
0.131066,0.147687,-0.135889,0.011740,0.009037,0.046369,0.221050,-0.007538,0.215852,0.205670,0.180782,0.049502,-0.083761,-0.229414,-0.210505,0.303478,-0.244508,0.003364,-0.002379,-0.660489,0.563009,1.033321,1.251788,-0.196834,0.026657,0.056599,0.032080,-0.046878,-0.068834
0.132571,0.149109,-0.135889,0.011740,0.009037,0.046369,0.221050,-0.007538,0.215852,0.205670,0.182142,0.049502,-0.083761,-0.229414,-0.210505,0.303478,-0.244508,0.003364,-0.002379,-0.660489,0.563009,1.033321,1.251788,-0.196834,0.026657,0.056599,0.032080,-0.046878,-0.068834
0.134016,0.150208,-0.135519,0.011705,0.008621,0.045854,0.220368,-0.009042,0.217002,0.206732,0.184083,0.048859,-0.083633,-0.230761,-0.211989,0.304956,-0.244995,0.002749,-0.002670,-0.660652,0.563689,1.032744,1.251112,-0.196998,0.026873,0.056618,0.031538,-0.047229,-0.069194
0.135431,0.150208,-0.135519,0.011705,0.008621,0.045854,0.220368,-0.009042,0.217002,0.206732,0.186314,0.048859,-0.083633,-0.232106,-0.211989,0.304956,-0.244995,0.002749,-0.002670,-0.660652,0.563689,1.032744,1.251112,-0.196998,0.026873,0.056618,0.031538,-0.047229,-0.069194
0.136293,0.151386,-0.135343,0.012201,0.008874,0.044974,0.219737,-0.010059,0.219017,0.207819,0.188140,0.047394,-0.085222,-0.233488,-0.214227,0.306459,-0.245914,0.002340,-0.003644,-0.661486,0.565604,1.032381,1.250941,-0.196358,0.026862,0.057201,0.031536,-0.047310,-0.068921
0.137376,0.152534,-0.135908,0.012095,0.008398,0.043912,0.219179,-0.010938,0.220490,0.209089,0.190295,0.045873,-0.086576,-0.233767,-0.215902,0.307755,-0.246201,0.002309,-0.003523,-0.662231,0.566125,1.032918,1.251031,-0.195862,0.027522,0.057738,0.031526,-0.047620,-0.068547
0.137376,0.152534,-0.135908,0.012095,0.008398,0.043912,0.219179,-0.010938,0.222299,0.210886,0.190295,0.043962,-0.088128,-0.233767,-0.215902,0.307755,-0.246201,0.002309,-0.003523,-0.662231,0.566125,1.032918,1.251031,-0.195862,0.027522,0.057738,0.031526,-0.047620,-0.068547
