joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.097990,0.096528,0.083529,0.032154,0.013201,-0.001631,-0.021081,0.016896,-0.116962,-0.001100,-0.014756,0.068009,0.122380,-0.046537,-0.015799,0.012270,-0.045177,0.014471,-0.028213,0.102836,-0.094342,-0.048572,-0.071859,0.037354,-0.011404,-0.009292,0.012529,0.008162,0.019009
0.076120,0.093502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.094084,0.000000,0.000000,0.057792,0.115354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.091657,0.114169,0.063238,0.013075,0.034250,-0.018275,-0.022767,-0.004428,-0.030690,0.041846,-0.015528,0.039888,0.073270,-0.045350,-0.039093,0.032206,-0.051016,0.006152,-0.024797,0.114927,-0.071481,-0.053954,-0.077546,-0.008979,-0.000172,0.001075,0.010008,-0.030388,0.021280
0.086185,0.099806,0.026455,0.005458,-0.000300,-0.044628,-0.016207,-0.065696,-0.030692,0.057399,0.017586,0.039889,0.071998,-0.050999,-0.066304,0.050500,-0.049387,-0.011780,-0.011185,0.049326,-0.017458,-0.061959,-0.058544,-0.036617,0.002352,0.006111,-0.023488,-0.017543,-0.015661
0.075249,0.071079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.072256,0.054976,0.018491,-0.001749,-0.020798,-0.025771,-0.034101,-0.075177,0.057478,0.053108,0.097047,-0.032182,0.006408,-0.067367,-0.074212,0.073887,-0.024352,-0.030772,-0.014569,-0.008154,0.033993,-0.028837,-0.033820,-0.008200,0.010800,0.000951,-0.027076,-0.017593,-0.018024
0.070760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111557,0.000000,0.000000,-0.067256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.043094,0.058861,0.008781,0.024813,0.012653,-0.044002,-0.031566,-0.050871,0.100757,0.054330,0.091258,-0.073240,-0.079467,-0.069060,-0.111931,0.075181,-0.045937,-0.020432,-0.048681,-0.041679,0.095743,-0.018150,-0.008553,0.032031,-0.000506,0.029154,-0.000095,-0.004051,0.013663
0.054130,0.057401,-0.028227,-0.005292,-0.023801,-0.053106,-0.027893,-0.043914,0.073668,0.063512,0.107761,-0.076045,-0.067688,-0.013982,-0.083719,0.064811,-0.014324,-0.001556,0.006068,-0.037250,0.026023,0.026864,0.004524,0.024798,0.032978,0.026848,-0.000517,-0.015472,0.018698
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090417,0.089874,0.000000,-0.095554,-0.077615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002131,0.029823,-0.063106,-0.018201,-0.041924,-0.065571,-0.033565,-0.056861,0.102808,0.076648,0.097035,-0.111299,-0.071848,0.004488,-0.060489,0.028528,-0.005170,-0.008312,0.034647,0.029865,-0.069597,0.043160,-0.062388,-0.005776,0.016273,0.012322,-0.006565,-0.008235,-0.013005
