body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.023792,-0.007737,0.026505,0.090441,0.018652,0.023403,-0.017895,-0.010938,0.002660,0.010061,0.002555,-0.001292,0.081539,0.004238,0.026227,-0.001339,-0.001776,0.001148,0.004309,0.003984,0.002134,-0.212567,0.040903,0.001799,-0.052548,-0.007215,0.056139,-0.082834,0.026997,0.049683,-0.087231,0.035665,0.063075,-0.010861,0.006573,-0.041198,-0.038997,0.004965,-0.113309,-0.044323,0.018381,-0.115930
0.018426,-0.005528,0.016980,0.083148,0.012952,0.014415,-0.011648,-0.009912,0.001843,0.013051,0.001841,-0.001790,0.074032,0.001209,0.016756,0.001760,-0.003462,0.001138,0.005850,0.004180,0.001708,-0.207246,0.039702,0.012345,-0.066949,-0.002464,0.060649,-0.086701,0.022794,0.050925,-0.087508,0.029460,0.055749,-0.018456,0.011726,-0.028119,-0.033021,0.013888,-0.069119,-0.032188,0.018591,-0.067976
0.011859,-0.003180,0.009442,0.076024,0.007645,0.007275,-0.001836,-0.009277,0.000845,0.015171,-0.000338,-0.001850,0.067137,-0.002331,0.009271,0.008832,-0.005489,0.001166,0.008529,0.003419,0.001744,-0.198962,0.038942,0.022174,-0.076888,0.002202,0.064685,-0.091638,0.020784,0.057906,-0.090327,0.025493,0.055282,-0.025757,0.016822,-0.015079,-0.029691,0.021685,-0.034936,-0.023744,0.020798,-0.032340
0.004370,-0.000784,0.003736,0.069332,0.003467,0.001707,0.010139,-0.008609,-0.001049,0.016284,-0.004018,-0.002594,0.060934,-0.005230,0.003532,0.018210,-0.006773,0.000594,0.011953,0.002903,0.001450,-0.187452,0.038344,0.028952,-0.081294,0.006039,0.066066,-0.097195,0.020883,0.068508,-0.095705,0.023728,0.060129,-0.029874,0.021950,-0.004951,-0.030716,0.026766,-0.015251,-0.021279,0.023006,-0.012075
-0.004030,0.001529,-0.000206,0.061765,0.000550,-0.002407,0.021361,-0.007703,-0.003984,0.016757,-0.008114,-0.004571,0.054942,-0.006437,-0.000505,0.026797,-0.006404,-0.000783,0.015269,0.003830,0.000453,-0.173290,0.037399,0.031435,-0.081240,0.008621,0.063437,-0.102411,0.022233,0.078336,-0.101920,0.023729,0.066606,-0.030217,0.027144,0.000770,-0.036586,0.029074,-0.009415,-0.025646,0.024203,-0.005736
-0.013883,0.003457,-0.001924,0.052785,-0.001160,-0.004864,0.029863,-0.006478,-0.006972,0.017277,-0.010832,-0.006903,0.049072,-0.006101,-0.002303,0.032905,-0.004623,-0.002684,0.017637,0.005792,-0.000895,-0.157282,0.035925,0.030938,-0.078643,0.009631,0.057828,-0.106439,0.023687,0.084590,-0.106568,0.025000,0.072549,-0.028148,0.032609,0.003480,-0.045956,0.029866,-0.011220,-0.035479,0.024735,-0.007153
-0.025617,0.004558,-0.000669,0.042973,-0.001791,-0.005502,0.035218,-0.004919,-0.008396,0.017759,-0.010984,-0.007666,0.043276,-0.005329,-0.001293,0.037171,-0.002724,-0.004670,0.018403,0.007152,-0.001982,-0.140072,0.034104,0.030478,-0.075032,0.008673,0.052003,-0.108738,0.024177,0.087214,-0.107905,0.026930,0.078021,-0.025901,0.038291,0.006463,-0.055972,0.030603,-0.012244,-0.047736,0.025561,-0.008294
-0.038393,0.004582,0.003682,0.032757,-0.001640,-0.004625,0.037494,-0.003101,-0.007472,0.016803,-0.008908,-0.005492,0.036516,-0.004726,0.002159,0.041106,-0.001811,-0.006460,0.017515,0.006957,-0.002698,-0.121956,0.032023,0.031943,-0.071205,0.005550,0.047766,-0.108585,0.022905,0.086311,-0.105303,0.028335,0.082194,-0.025311,0.043254,0.011869,-0.063596,0.031747,-0.007113,-0.059247,0.027080,-0.003950
-0.049844,0.003802,0.009899,0.022446,-0.001126,-0.003024,0.036930,-0.001195,-0.005094,0.013042,-0.006045,-0.000817,0.027323,-0.003653,0.006539,0.045864,-0.001797,-0.007896,0.016249,0.006052,-0.003553,-0.102760,0.029391,0.034476,-0.067368,0.000695,0.044342,-0.104594,0.019421,0.080119,-0.098603,0.027355,0.081212,-0.026798,0.045851,0.018938,-0.066585,0.032594,0.004343,-0.067377,0.028665,0.006252
-0.057438,0.002874,0.015836,0.013082,-0.000635,-0.001508,0.034263,0.000572,-0.002925,0.006759,-0.003717,0.004440,0.015486,-0.001313,0.010153,0.051784,-0.001809,-0.008868,0.016263,0.006086,-0.005023,-0.082216,0.025890,0.035755,-0.063425,-0.004870,0.039566,-0.095574,0.013791,0.066702,-0.087749,0.022436,0.070715,-0.029368,0.045132,0.025252,-0.064065,0.032448,0.019168,-0.070073,0.029403,0.019691
-0.060282,0.002262,0.019728,0.005855,-0.000392,-0.000385,0.030583,0.001973,-0.001869,-0.000040,-0.002297,0.008189,0.002689,0.001850,0.012157,0.058022,-0.001368,-0.009455,0.017312,0.007739,-0.007024,-0.060764,0.021740,0.034244,-0.059381,-0.009934,0.031971,-0.082248,0.006828,0.046847,-0.073475,0.013678,0.050171,-0.031727,0.042192,0.029056,-0.057146,0.031856,0.033964,-0.066667,0.029205,0.033127
-0.059430,0.001773,0.021140,0.000689,-0.000500,0.000637,0.027009,0.002854,-0.001606,-0.004613,-0.001334,0.009241,-0.008417,0.004271,0.012629,0.062741,-0.000865,-0.009905,0.017095,0.010027,-0.008970,-0.039593,0.017556,0.030005,-0.055455,-0.013492,0.021484,-0.067348,-0.000173,0.024230,-0.057665,0.002968,0.023901,-0.033090,0.039283,0.030126,-0.048573,0.032025,0.045593,-0.058632,0.028669,0.043311
-0.056601,0.000767,0.020879,-0.003932,-0.000982,0.002180,0.024473,0.003229,-0.001320,-0.004911,-0.000245,0.007668,-0.015907,0.004793,0.012156,0.064073,-0.000821,-0.010263,0.013895,0.011162,-0.010081,-0.019633,0.013668,0.024004,-0.051810,-0.014910,0.008914,-0.053749,-0.006183,0.003330,-0.042687,-0.007118,-0.001276,-0.032766,0.037197,0.029078,-0.041077,0.032689,0.050775,-0.049028,0.027661,0.046750
