joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.000000,0.000000,-0.094697,-0.156248,-0.241728,0.176482,0.000000,0.000000,1.874539,1.346946,1.370215,-0.935364,-0.591421,-0.582910,-0.522935,-0.183672,-0.086614,0.073309,-0.096778,0.000000,0.000000,0.092849,0.191182,-0.154171,0.074684,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.063170,-0.217389,-0.248496,0.204791,-0.081526,0.084887,0.752231,1.411498,1.457119,0.040638,0.376058,-0.598031,-0.531814,-0.542575,0.148153,0.057474,-0.087641,0.000000,0.000000,0.108385,0.204206,-0.204886,0.132038,0.004500,-0.054284,0.071226,-0.037345
0.000000,0.000000,0.000144,-0.247959,-0.251883,0.218944,-0.058094,0.087439,0.191095,1.443768,1.500571,0.528622,0.859785,-0.605589,-0.536257,-0.722033,0.265530,0.052026,-0.083072,0.000000,0.000000,0.116149,0.210723,-0.230247,0.160715,-0.002623,-0.068407,0.050792,-0.007040
0.000000,0.000000,0.000000,-0.159299,-0.167676,0.254866,-0.061146,0.103151,0.000000,1.391661,1.395679,1.298666,1.588941,-0.395519,-0.334755,-1.071233,0.556281,0.000000,-0.081129,0.000000,0.000000,0.337228,0.343132,-0.242421,0.214196,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.064827,-0.127956,-0.146707,0.253844,-0.082846,0.096716,0.000000,1.374972,1.360059,1.361120,1.670849,-0.346631,-0.266975,-1.145852,0.600496,0.018989,-0.087854,0.000000,0.000000,0.366667,0.381821,-0.228315,0.209945,0.044066,-0.058911,0.022384,-0.001213
0.000000,0.000000,0.099232,0.000000,-0.104775,0.251807,-0.126244,0.000000,0.000000,1.341641,1.288879,1.486051,1.834750,-0.248879,-0.131437,-1.295155,0.688961,0.000000,0.000000,0.000000,0.000000,0.425577,0.459188,-0.200117,0.201448,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.099907,-0.021760,-0.132351,0.281482,-0.185674,0.027950,0.000000,1.307952,1.246750,1.532316,1.887703,-0.182083,-0.011212,-1.523864,0.814813,-0.052174,-0.070160,0.000000,0.000000,0.594413,0.595784,-0.210844,0.246402,0.078764,-0.049995,-0.026158,-0.032414
0.000000,0.000000,0.100242,0.030784,-0.146142,0.296311,-0.215383,0.009984,0.000000,1.291084,1.225662,1.555407,1.914155,-0.148684,0.032595,-1.638180,0.877732,-0.079658,-0.036390,0.000000,0.000000,0.678837,0.664067,-0.216199,0.268873,0.049417,-0.046275,-0.044540,-0.023506
0.000000,0.000000,0.109316,0.000000,-0.177206,0.102775,-0.144961,0.000000,0.000000,1.060319,1.042640,1.453775,1.861900,0.000000,0.135866,-1.653743,0.927946,-0.169714,-0.064210,0.000000,0.000000,0.859079,0.753188,-0.160547,0.301040,0.073246,0.000000,0.000000,0.000000
0.000000,0.000000,0.105577,0.073095,-0.183006,0.015632,-0.140346,0.053069,0.000000,1.012683,1.011956,1.424974,1.871836,0.082254,0.174895,-1.634264,0.928763,-0.176017,-0.070676,0.000000,0.000000,0.875592,0.735754,-0.134465,0.288023,0.078477,-0.021259,-0.041854,-0.024486
0.000000,0.000000,0.098093,0.000000,-0.194599,-0.158639,-0.131110,0.079934,0.000000,0.917351,0.950527,1.367289,1.891565,0.181109,0.252917,-1.595241,0.930351,-0.188613,-0.083602,0.000000,0.000000,0.908530,0.700849,-0.082299,0.261977,0.088935,0.000000,0.000000,0.000000
0.000000,0.000000,0.084970,0.024559,-0.149813,-0.151835,-0.151684,0.066724,0.000000,0.781047,0.802255,1.231617,1.683575,0.199535,0.267899,-1.414821,0.832248,-0.203329,-0.075382,0.000000,0.000000,0.857630,0.589895,-0.079857,0.225362,0.080903,-0.033167,-0.054111,-0.016747
0.000000,0.000000,0.078410,-0.030241,-0.097295,-0.196236,-0.161972,0.060120,0.000000,0.712919,0.728118,1.163793,1.579577,0.208756,0.275406,-1.324621,0.783199,-0.210689,-0.071272,0.000000,0.000000,0.832161,0.534433,-0.078633,0.207056,0.076889,-0.024465,-0.073102,-0.052224
0.000000,0.000000,0.143921,0.000000,0.000000,0.000000,-0.245163,0.000000,0.000000,0.528371,0.498939,0.919801,1.204926,0.162727,0.214422,-1.223391,0.735325,-0.259338,-0.096613,0.000000,0.000000,0.853720,0.511408,-0.082983,0.195862,0.078247,0.000000,0.000000,0.000000
0.000000,0.000000,0.157417,-0.069055,0.059957,-0.068521,-0.247909,-0.043380,0.000000,0.492775,0.457346,0.826508,1.092237,0.168821,0.195384,-1.165757,0.688785,-0.267480,-0.109809,0.000000,0.000000,0.850701,0.527829,-0.094314,0.187099,0.080543,-0.019073,-0.073877,-0.049531
0.000000,0.000000,0.184418,0.000000,0.089500,-0.062150,-0.253414,0.000000,0.000000,0.421643,0.374186,0.639993,0.866944,0.181010,0.157315,-1.050565,0.595748,-0.283779,-0.136206,0.000000,0.000000,0.844741,0.560689,0.000000,0.169585,0.085139,0.000000,0.000000,0.000000
0.000000,0.000000,0.150942,-0.101241,0.077986,-0.082806,-0.218998,-0.079194,0.000000,0.275218,0.260556,0.404954,0.571990,0.124276,0.105655,-0.768092,0.442284,-0.219031,-0.118135,0.000000,-0.109535,0.658345,0.429976,-0.066712,0.134339,0.069905,-0.005020,-0.038461,-0.041709
0.000000,0.000000,0.134205,-0.083726,0.048151,-0.093134,-0.201793,-0.042091,0.000000,0.252271,0.203741,0.321907,0.424540,0.095898,0.068992,-0.626877,0.365549,-0.186661,-0.109103,0.000000,-0.164318,0.565153,0.364619,-0.075252,0.116717,0.073788,-0.009997,-0.003801,-0.049725
0.000000,0.000000,0.102456,-0.092911,0.000000,-0.109438,-0.173829,-0.101430,0.000000,0.000000,0.073504,0.000000,0.182337,0.000000,0.000000,-0.557292,0.298092,-0.209237,-0.151168,0.000000,-0.309283,0.545830,0.324726,0.000000,0.112025,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.099238,-0.083480,-0.014895,-0.103324,-0.140925,-0.108873,0.000000,0.004339,0.023174,-0.048125,0.055182,-0.055757,-0.053763,-0.511327,0.262401,-0.205665,-0.163401,0.000000,-0.206178,0.529391,0.300622,-0.086793,0.104721,0.062288,-0.018941,0.001914,-0.065260
0.000000,0.000000,0.000000,-0.064616,0.000000,-0.091093,-0.075111,-0.123762,0.000000,-0.137782,-0.077474,-0.247747,-0.199199,-0.106370,-0.128776,-0.419375,0.190991,-0.198519,-0.187863,0.000000,0.000000,0.496501,0.252444,0.000000,0.090110,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.022122,-0.053046,-0.052160,-0.083168,-0.025037,-0.138254,0.000000,-0.320983,-0.241864,-0.485414,-0.508749,-0.181422,-0.215322,-0.286430,0.097117,-0.139002,-0.180502,0.000000,0.119185,0.477183,0.244439,-0.059482,0.083290,0.056501,-0.025037,0.000390,-0.073856
0.000000,0.000000,-0.008811,-0.026080,-0.037139,-0.079203,0.000036,-0.145496,0.000000,-0.412560,-0.324059,-0.604248,-0.663495,-0.218943,-0.258595,-0.264120,0.033459,-0.122833,-0.176818,0.000000,0.218505,0.467509,0.240433,-0.043804,0.079876,0.048085,-0.047950,0.053485,-0.040314
0.000000,0.000000,0.000000,0.000000,0.000000,-0.152067,0.107643,-0.162714,0.000000,-0.716722,-0.609004,-0.990862,-0.999510,-0.302705,-0.388017,0.000000,-0.076300,0.000000,-0.157236,0.000000,0.161451,0.435817,0.255656,0.000000,0.073829,0.000000,0.000000,0.000000,-0.069281
0.000000,0.000000,0.023183,0.026678,0.017965,-0.144375,0.109076,-0.172867,0.000000,-0.787234,-0.681162,-1.043725,-1.056361,-0.302917,-0.387579,-0.019541,-0.093034,0.019386,-0.136736,0.000000,0.136328,0.422502,0.237507,-0.049961,0.073085,0.042808,-0.033621,0.074913,-0.070687
0.000000,0.000000,0.000000,0.063749,0.087984,-0.128997,0.111943,-0.193176,0.000000,-0.928223,-0.825453,-1.149428,-1.170063,-0.303346,-0.386685,0.073835,-0.126496,0.000000,-0.095740,0.000000,0.086087,0.395894,0.201231,0.000000,0.071599,0.000000,0.000000,0.000000,-0.073501
0.000000,0.000000,0.016119,0.037229,0.148830,-0.128317,0.037314,-0.221296,0.000000,-1.008546,-0.947654,-1.142466,-1.193386,-0.276649,-0.324228,0.166252,-0.150177,0.075909,-0.059245,0.000000,0.048238,0.358188,0.140107,-0.045462,0.069498,0.039226,-0.030024,0.091625,-0.073983
0.000000,0.000000,0.001829,0.015980,0.179248,-0.127977,-0.005167,-0.235355,0.000000,-1.048720,-1.008737,-1.138967,-1.205027,-0.263306,-0.292999,0.212458,-0.162023,0.091936,-0.027713,0.000000,0.019521,0.339323,0.109553,-0.033098,0.070654,0.031478,-0.024334,0.093482,-0.074223
0.000000,0.000000,0.000000,-0.063587,0.237258,-0.231241,0.000000,-0.197609,0.000000,-1.196086,-1.143467,-1.095760,-1.197577,-0.139254,-0.151491,0.289127,-0.219327,0.000000,0.000000,0.000000,0.000000,0.200617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.075381
0.000000,0.000000,-0.038311,-0.073728,0.259794,-0.237559,-0.044251,-0.176264,0.000000,-1.223397,-1.178467,-1.059729,-1.173568,-0.070807,-0.076357,0.315315,-0.246105,0.027538,-0.000383,0.000000,0.000000,0.154370,-0.029004,-0.021350,0.035256,0.024847,-0.024508,0.096060,-0.072585
0.000000,0.000000,0.000000,-0.094014,0.304861,-0.250200,0.000000,-0.133581,0.000000,-1.278090,-1.248491,-0.987631,-1.125616,0.066108,0.000000,0.367662,-0.299668,0.000000,0.000000,0.000000,0.000000,0.061899,-0.076449,0.000000,0.000000,0.000000,0.000000,0.000000,-0.066995
0.000000,0.000000,-0.032557,-0.093135,0.292183,-0.155558,-0.056820,-0.116426,0.000000,-1.308846,-1.302814,-0.879794,-1.075655,0.207496,0.148731,0.418147,-0.337476,0.054002,0.013165,0.000000,0.000000,-0.024712,-0.126684,-0.007334,0.009859,0.024084,-0.031872,0.099473,-0.069545
