body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.715926,-0.027639,-0.023579,-0.697230,0.714236,-0.057648,-0.046513,-0.695975,-0.683872,-0.038925,-0.039882,0.727470,-0.684875,0.017342,0.003002,0.728448,0.714353,-0.056210,-0.049675,-0.695754,-0.643313,-0.051867,-0.031588,0.763191,-0.643882,0.003505,0.019540,0.764867,0.731145,0.024400,0.046275,-0.680213,0.700932,0.035156,-0.196853,-0.684622,-0.463081,-0.588052,-0.117190,0.652700,-0.465113,-0.612182,-0.139005,0.624164,0.734244,-0.194190,0.057190,-0.648001,0.699725,0.053608,0.605434,-0.375447,0.670293,0.058669,0.652674,-0.348255
0.716325,-0.025885,-0.022069,-0.696937,0.714269,-0.061297,-0.050587,-0.695345,-0.684210,-0.040536,-0.040526,0.727029,-0.685232,0.017553,0.003208,0.728106,0.714321,-0.060701,-0.052838,-0.695175,-0.642927,-0.053547,-0.032731,0.763352,-0.643549,0.003105,0.020323,0.765129,0.731383,0.026730,0.048390,-0.679723,0.696314,0.031214,-0.227958,-0.679858,-0.474094,-0.587974,-0.084388,0.649923,-0.475391,-0.612017,-0.107419,0.622816,0.731481,-0.222929,0.050042,-0.642444,0.701090,0.020050,0.601851,-0.381898,0.670503,0.020362,0.652003,-0.353417
0.716607,-0.023972,-0.020270,-0.696770,0.714111,-0.065553,-0.054602,-0.694814,-0.684763,-0.041922,-0.041711,0.726362,-0.685832,0.018362,0.003004,0.727522,0.714114,-0.065534,-0.056345,-0.694674,-0.642616,-0.055428,-0.033952,0.763426,-0.643294,0.002788,0.020978,0.765327,0.731472,0.028479,0.051094,-0.679358,0.691568,0.026018,-0.259617,-0.673540,-0.484867,-0.586843,-0.050576,0.646500,-0.485812,-0.611271,-0.075036,0.620246,0.727053,-0.253360,0.042965,-0.636677,0.700694,-0.014916,0.598125,-0.388653,0.668597,-0.019300,0.650655,-0.359520
0.716656,-0.021742,-0.017895,-0.696858,0.713668,-0.070198,-0.059303,-0.694430,-0.685251,-0.043845,-0.043079,0.725709,-0.686392,0.018571,0.003730,0.726985,0.713584,-0.071060,-0.060526,-0.694323,-0.642526,-0.057668,-0.035375,0.763271,-0.643271,0.002669,0.021340,0.765337,0.731340,0.030763,0.053413,-0.679222,0.685995,0.020124,-0.294007,-0.665256,-0.495355,-0.585729,-0.013530,0.641375,-0.497156,-0.609823,-0.039159,0.615970,0.720420,-0.285706,0.034727,-0.631000,0.699042,-0.051885,0.593074,-0.396122,0.664542,-0.060486,0.647777,-0.367573
0.716813,-0.018748,-0.015071,-0.696850,0.713122,-0.076211,-0.064734,-0.693872,-0.685771,-0.046167,-0.045385,0.724932,-0.687046,0.019128,0.003682,0.726353,0.712969,-0.077637,-0.065537,-0.693796,-0.642740,-0.060636,-0.037432,0.762763,-0.643587,0.002711,0.021632,0.765062,0.731435,0.032782,0.056726,-0.678757,0.680708,0.012504,-0.328137,-0.654833,-0.505744,-0.583149,0.023487,0.635302,-0.509195,-0.606903,-0.002940,0.610230,0.712216,-0.319138,0.026585,-0.624654,0.695500,-0.089997,0.588077,-0.402921,0.658888,-0.102367,0.643518,-0.375862
0.717015,-0.015372,-0.012024,-0.696785,0.712507,-0.082599,-0.070824,-0.693177,-0.686362,-0.048981,-0.047902,0.724026,-0.687801,0.019137,0.003959,0.725636,0.712256,-0.084731,-0.070964,-0.693164,-0.642685,-0.064064,-0.039699,0.762415,-0.643652,0.002593,0.022169,0.764993,0.731357,0.034837,0.059947,-0.678461,0.675153,0.003894,-0.362281,-0.642577,-0.515920,-0.579675,0.060653,0.627794,-0.521298,-0.602759,0.033389,0.603171,0.701964,-0.352613,0.017891,-0.618540,0.690346,-0.127934,0.582361,-0.409769,0.651257,-0.143480,0.638220,-0.384646
0.717291,-0.010876,-0.008143,-0.696641,0.711606,-0.090983,-0.078599,-0.692215,-0.686943,-0.053016,-0.051772,0.722924,-0.688657,0.019183,0.003378,0.724826,0.711176,-0.094254,-0.078105,-0.692275,-0.643318,-0.069098,-0.043718,0.761220,-0.644535,0.002192,0.023011,0.764225,0.731373,0.037472,0.063625,-0.677968,0.669711,-0.005286,-0.394765,-0.628984,-0.524366,-0.574489,0.097848,0.620829,0.533439,0.596692,-0.071214,-0.595256,0.690213,-0.385435,0.008695,-0.612349,0.684135,-0.165466,0.575873,-0.415874,0.642483,-0.183527,0.631578,-0.393246
0.717507,-0.006125,-0.004230,-0.696512,0.710439,-0.099867,-0.086876,-0.691199,-0.687562,-0.057467,-0.056165,0.721666,-0.689607,0.019605,0.002979,0.723913,0.709738,-0.104667,-0.085803,-0.691343,-0.643497,-0.074881,-0.048316,0.760244,-0.645030,0.001834,0.023936,0.763780,0.731002,0.040338,0.067383,-0.677841,0.664083,-0.014516,-0.425807,-0.614387,-0.531528,-0.568642,0.134214,0.613278,0.544454,0.589148,-0.108777,-0.587063,0.676714,-0.417026,-0.000795,-0.606751,0.676497,-0.201301,0.568956,-0.422041,0.632338,-0.221576,0.624150,-0.401858
0.717625,-0.000862,-0.000254,-0.696429,0.708823,-0.109768,-0.096149,-0.690128,-0.688276,-0.062757,-0.061597,0.720099,-0.690768,0.020280,0.003464,0.722784,0.707664,-0.116874,-0.094609,-0.690363,-0.643348,-0.082028,-0.054221,0.759233,-0.645341,0.001523,0.025080,0.763481,0.730285,0.043611,0.071347,-0.678006,0.658444,-0.023383,-0.454765,-0.599244,-0.536691,-0.562137,0.169589,0.605974,0.554200,0.580201,-0.146096,-0.578693,0.661892,-0.446922,-0.010697,-0.601702,0.667758,-0.235071,0.561702,-0.428172,0.621344,-0.257123,0.615923,-0.410436
0.717528,0.003845,0.002981,-0.696513,0.706628,-0.120624,-0.106590,-0.689032,-0.689041,-0.069361,-0.068414,0.718144,-0.692143,0.021378,0.003388,0.721436,0.704875,-0.130263,-0.104291,-0.689425,-0.643072,-0.090345,-0.061257,0.757987,-0.645693,0.000935,0.025837,0.763159,0.729015,0.047683,0.075423,-0.678656,0.652540,-0.031053,-0.482385,-0.583552,-0.538368,-0.557381,0.204504,0.598050,0.560468,0.572401,-0.183703,-0.569636,0.645757,-0.474963,-0.021440,-0.597451,0.658204,-0.266958,0.554603,-0.433492,0.610332,-0.289735,0.606905,-0.418587
