body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.642247,-0.025498,0.035810,0.765236,0.625167,0.178834,-0.059757,0.757373,0.623507,0.000131,0.086407,0.777028,0.636855,0.031905,-0.080986,0.766055,0.643670,0.038499,-0.052043,0.762561,0.683042,-0.097635,0.082106,0.719152,0.687899,-0.004059,-0.010428,0.725720,0.605953,-0.059789,0.050666,0.791631,0.594046,-0.039531,0.200057,0.778154,0.444261,-0.433591,0.507997,0.597134,0.494918,-0.355815,0.466559,0.640917,0.593871,-0.203808,-0.018138,0.778107,0.425156,-0.568187,0.227158,0.666937,0.393150,-0.497285,0.152893,0.758133
0.646775,-0.022456,0.034421,0.761573,0.631006,0.173365,-0.062770,0.753549,0.630241,-0.013755,0.093662,0.770607,0.644000,0.028611,-0.080946,0.760193,0.648044,0.041528,-0.052398,0.758663,0.683857,-0.094533,0.081695,0.718839,0.688668,-0.003324,-0.010823,0.724989,0.615238,-0.055129,0.052556,0.784653,0.602680,-0.033722,0.199472,0.771914,0.454938,-0.424406,0.514708,0.589904,0.508259,-0.345762,0.474160,0.630313,0.603368,-0.200768,-0.014741,0.771636,0.434744,-0.563569,0.235882,0.661625,0.404850,-0.495080,0.161114,0.751688
0.651991,-0.019787,0.033093,0.757245,0.637557,0.167200,-0.065639,0.749171,0.636705,-0.028862,0.101533,0.763849,0.650874,0.025421,-0.079244,0.754610,0.653086,0.044322,-0.052833,0.754138,0.684999,-0.091218,0.080786,0.718282,0.689704,-0.002328,-0.011350,0.723999,0.624448,-0.050123,0.054135,0.777575,0.611230,-0.027722,0.198581,0.765634,0.464386,-0.415777,0.521369,0.582795,0.520645,-0.336248,0.482081,0.619244,0.612898,-0.197916,-0.010984,0.764895,0.444997,-0.558050,0.244674,0.656271,0.416512,-0.492273,0.169439,0.745302
0.658959,-0.019176,0.032631,0.751226,0.645846,0.159702,-0.067846,0.743489,0.642397,-0.042874,0.107007,0.757652,0.656619,0.019179,-0.080190,0.749702,0.659836,0.046938,-0.053821,0.748009,0.687124,-0.087805,0.079265,0.716846,0.691639,0.000121,-0.012410,0.722137,0.633516,-0.044939,0.054875,0.770472,0.619519,-0.022383,0.197230,0.759470,0.472854,-0.407779,0.526687,0.576824,0.532281,-0.327501,0.488075,0.609264,0.622244,-0.196420,-0.007576,0.757743,0.455606,-0.552866,0.252892,0.650237,0.427741,-0.489518,0.178784,0.738543
0.666137,-0.019167,0.032269,0.744885,0.654180,0.152125,-0.068836,0.737678,0.646388,-0.055128,0.110928,0.752887,0.660433,0.012283,-0.080943,0.746408,0.666754,0.049382,-0.054804,0.741618,0.689384,-0.084304,0.077467,0.715291,0.693679,0.002478,-0.013343,0.720156,0.642436,-0.039904,0.055377,0.763293,0.627739,-0.017213,0.195606,0.753250,0.481644,-0.399341,0.531189,0.571301,0.543224,-0.318817,0.492960,0.600211,0.631361,-0.195167,-0.004633,0.750514,0.465627,-0.547513,0.260006,0.644840,0.438439,-0.486329,0.187606,0.732161
0.673781,-0.020363,0.032106,0.737952,0.662729,0.144462,-0.067539,0.731683,0.647193,-0.063989,0.111468,0.751413,0.660495,0.004158,-0.081346,0.746399,0.674067,0.051483,-0.055755,0.734762,0.691916,-0.080618,0.075178,0.713513,0.695939,0.004287,-0.014357,0.717945,0.651155,-0.035210,0.055491,0.756094,0.635658,-0.013133,0.194156,0.747041,0.490719,-0.390866,0.534463,0.566364,0.552841,-0.310985,0.495918,0.593061,0.640124,-0.194501,-0.002614,0.743238,0.474256,-0.542935,0.265639,0.640108,0.447924,-0.483458,0.196143,0.726058
0.680945,-0.022526,0.031508,0.731309,0.670315,0.137826,-0.062716,0.726463,0.643201,-0.067038,0.108007,0.755071,0.655654,0.009564,-0.075743,0.751192,0.680783,0.053040,-0.056309,0.728389,0.694311,-0.076823,0.072576,0.711873,0.698030,0.006770,-0.014155,0.715897,0.659853,-0.030965,0.055340,0.748714,0.643655,-0.009382,0.192638,0.740616,0.500517,-0.382145,0.537717,0.560632,0.562064,-0.303687,0.499310,0.585276,0.648786,-0.193850,-0.001377,0.735865,0.482166,-0.538737,0.270314,0.635774,0.455999,-0.482199,0.202763,0.720025
0.687838,-0.025171,0.030691,0.724778,0.677447,0.131810,-0.056114,0.721487,0.636708,-0.066754,0.102832,0.761296,0.648163,0.021950,-0.066646,0.758262,0.687158,0.054484,-0.056843,0.722229,0.696639,-0.072822,0.069630,0.710312,0.700021,0.009415,-0.013883,0.713925,0.668510,-0.026934,0.054966,0.741180,0.651674,-0.005794,0.191008,0.734033,0.510448,-0.373482,0.541056,0.554267,0.570887,-0.296932,0.502988,0.576995,0.657377,-0.193203,-0.000587,0.728373,0.489536,-0.534773,0.274401,0.631725,0.463252,-0.481772,0.208352,0.714061
0.692764,-0.026312,0.031452,0.719997,0.683233,0.125737,-0.050668,0.717506,0.635562,-0.061263,0.096409,0.763553,0.645698,0.026014,-0.059488,0.760827,0.692072,0.053430,-0.055918,0.717673,0.697783,-0.069018,0.065388,0.709972,0.700687,0.012483,-0.014178,0.713219,0.676557,-0.023826,0.054625,0.733974,0.659783,-0.001044,0.188183,0.727511,0.521964,-0.363823,0.545288,0.545753,0.581882,-0.288406,0.511639,0.562548,0.665308,-0.192846,0.000124,0.721232,0.497700,-0.530177,0.277800,0.627721,0.469881,-0.483678,0.211635,0.707445
0.697358,-0.027355,0.032163,0.715478,0.688542,0.120542,-0.045647,0.713650,0.635038,-0.055888,0.091239,0.765035,0.644193,0.027983,-0.054294,0.762420,0.696641,0.052711,-0.055098,0.713356,0.698873,-0.064988,0.061189,0.709654,0.701328,0.015197,-0.014189,0.712536,0.684074,-0.020805,0.054052,0.727109,0.667526,0.003917,0.184781,0.721284,0.532358,-0.354817,0.549377,0.537481,0.592724,-0.279749,0.520943,0.546843,0.672780,-0.192446,0.000851,0.714375,0.505616,-0.525806,0.281200,0.623544,0.476644,-0.485198,0.215116,0.700799
0.701326,-0.028201,0.032778,0.711528,0.693143,0.116010,-0.042604,0.710127,0.636333,-0.052148,0.087315,0.764681,0.644837,0.024455,-0.054341,0.761994,0.700645,0.051378,-0.054930,0.709534,0.700047,-0.061776,0.056645,0.709161,0.702066,0.015912,-0.014076,0.711795,0.690612,-0.017929,0.053133,0.721048,0.674584,0.009367,0.180355,0.715766,0.541313,-0.346569,0.552756,0.530407,0.604172,-0.270550,0.530933,0.529045,0.679636,-0.191114,0.002505,0.708212,0.513535,-0.520885,0.285618,0.619180,0.484327,-0.484933,0.219815,0.694225
0.704636,-0.028124,0.032601,0.708261,0.696897,0.112551,-0.039600,0.707177,0.637536,-0.048618,0.084608,0.764216,0.645694,0.021587,-0.055901,0.761241,0.703975,0.049992,-0.053856,0.706413,0.700899,-0.058830,0.053232,0.708835,0.702626,0.016349,-0.013356,0.711246,0.696419,-0.015346,0.051928,0.715589,0.680994,0.014668,0.175734,0.710738,0.549576,-0.338578,0.555142,0.524546,0.616183,-0.260215,0.540334,0.510535,0.685862,-0.189329,0.003728,0.702662,0.520946,-0.516601,0.290065,0.614492,0.492013,-0.483726,0.225287,0.687879
0.707614,-0.027586,0.032029,0.705334,0.700304,0.109143,-0.037108,0.704475,0.638872,-0.045699,0.082075,0.763556,0.646733,0.018519,-0.058661,0.760232,0.706980,0.048425,-0.053136,0.703570,0.701724,-0.056160,0.049591,0.708499,0.703156,0.016499,-0.013134,0.710723,0.701846,-0.012712,0.050775,0.710403,0.687021,0.020073,0.171188,0.705899,0.557310,-0.330531,0.557175,0.519336,0.627938,-0.248989,0.549572,0.491598,0.691874,-0.186801,0.005443,0.697414,0.527883,-0.512087,0.295160,0.609907,0.499535,-0.481570,0.231550,0.681864
0.710436,-0.027107,0.032058,0.702509,0.703621,0.105827,-0.035829,0.701737,0.640385,-0.044103,0.079537,0.762651,0.647796,0.018693,-0.057586,0.759405,0.709861,0.047434,-0.053452,0.700707,0.702542,-0.054660,0.046659,0.708004,0.703705,0.017680,-0.013100,0.710152,0.706580,-0.010703,0.049145,0.705843,0.692325,0.024382,0.166599,0.701667,0.564709,-0.323366,0.557889,0.515072,0.638135,-0.237329,0.555496,0.477371,0.697389,-0.183412,0.006693,0.692794,0.534882,-0.507573,0.300307,0.605051,0.505982,-0.478999,0.238155,0.676627
