joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.251474,-0.035269,0.077086,0.107599,-0.049492,-0.014778,-0.008316,-0.104803,0.075004,0.315242,0.208660,0.151729,0.149926,-0.290382,-0.260352,0.258234,-0.286464,-0.216067,-0.008430,-0.148453,0.268966,1.113958,0.944465,0.030166,-0.109999,-0.218989,-0.247017,0.023842,0.052852
-0.239190,-0.034628,0.067393,0.096357,-0.046548,-0.007617,-0.010521,-0.094238,0.074718,0.342589,0.206992,0.150035,0.152553,-0.318522,-0.256431,0.253900,-0.287380,-0.207346,-0.010735,-0.159262,0.262302,1.117944,0.946374,0.039588,-0.110189,-0.218198,-0.242607,0.022987,0.051986
-0.228223,-0.038758,0.062830,0.086565,-0.042761,-0.000600,-0.005122,-0.081425,0.069012,0.362690,0.204909,0.150035,0.158242,-0.340307,-0.254375,0.249161,-0.289620,-0.204314,-0.010735,-0.166439,0.255118,1.121112,0.946374,0.048202,-0.108548,-0.218198,-0.237383,0.020569,0.054426
-0.216738,-0.043615,0.059215,0.079124,-0.038390,0.006554,0.005439,-0.068307,0.062348,0.376587,0.202099,0.149919,0.163765,-0.355633,-0.251507,0.244385,-0.292517,-0.202311,-0.010370,-0.172997,0.249824,1.122382,0.944574,0.054701,-0.105776,-0.217356,-0.231748,0.018550,0.057172
-0.204221,-0.049927,0.057496,0.076385,-0.032848,0.013978,0.026323,-0.054579,0.053768,0.378074,0.197833,0.151593,0.168956,-0.358042,-0.247012,0.239537,-0.296730,-0.202311,-0.010370,-0.178316,0.248307,1.119853,0.942057,0.056966,-0.100745,-0.215609,-0.225293,0.017325,0.060526
-0.189381,-0.055608,0.054614,0.081769,-0.025523,0.022555,0.058493,-0.041948,0.044752,0.362794,0.191668,0.153285,0.172694,-0.357560,-0.241197,0.235127,-0.301337,-0.179539,-0.007472,-0.185150,0.249206,1.116533,0.939678,0.058132,-0.099068,-0.211445,-0.217515,0.016917,0.062009
-0.173381,-0.061370,0.051150,0.091215,-0.017306,0.031708,0.096306,-0.029864,0.035518,0.339130,0.184553,0.154985,0.175705,-0.355632,-0.234721,0.230937,-0.306142,-0.145352,-0.004100,-0.192743,0.251843,1.113621,0.937368,0.058542,-0.098986,-0.206072,-0.209074,0.016720,0.062373
-0.159010,-0.061370,0.043593,0.093403,-0.015324,0.035707,0.116726,-0.018398,0.028046,0.306622,0.170301,0.151594,0.177779,-0.335309,-0.228089,0.227862,-0.310241,-0.127233,0.000741,-0.206628,0.251843,1.113621,0.932744,0.069256,-0.105286,-0.194867,-0.197138,0.016720,0.059991
-0.146337,-0.061769,0.036453,0.095836,-0.013193,0.039370,0.133742,-0.007738,0.020665,0.277785,0.156414,0.147078,0.180132,-0.316395,-0.220287,0.224880,-0.313766,-0.116167,0.005091,-0.219507,0.251144,1.116184,0.928843,0.083679,-0.110491,-0.183736,-0.186216,0.015131,0.057679
-0.137060,-0.061769,0.030146,0.095836,-0.013193,0.042358,0.143949,0.001309,0.013465,0.256290,0.143259,0.140313,0.183046,-0.300298,-0.210145,0.222085,-0.313766,-0.119207,0.008463,-0.230374,0.247451,1.121463,0.926390,0.105523,-0.113504,-0.172752,-0.177322,0.009907,0.055506
-0.127053,-0.057979,0.023699,0.096749,-0.012383,0.044555,0.151631,0.008874,0.008733,0.238423,0.130723,0.133208,0.184993,-0.289125,-0.200730,0.219882,-0.312824,-0.125334,0.010989,-0.239504,0.242950,1.125762,0.926708,0.131993,-0.113684,-0.163326,-0.170580,0.002473,0.054782
-0.116680,-0.053215,0.017181,0.096688,-0.012571,0.046903,0.158049,0.015698,0.005236,0.222369,0.118497,0.125932,0.186740,-0.280414,-0.191678,0.217974,-0.310223,-0.133004,0.013092,-0.247766,0.238044,1.129571,0.928413,0.160777,-0.112896,-0.154678,-0.164914,-0.006066,0.054403
-0.109122,-0.051686,0.012112,0.094160,-0.014237,0.046903,0.164003,0.022261,0.001014,0.209886,0.111208,0.119727,0.186740,-0.273718,-0.187023,0.216232,-0.305342,-0.128850,0.017026,-0.254436,0.231299,1.131254,0.932463,0.184295,-0.112896,-0.150577,-0.160056,-0.009997,0.056873
-0.101923,-0.051520,0.007292,0.091295,-0.016210,0.047912,0.169886,0.028299,-0.003113,0.197550,0.106174,0.113863,0.187026,-0.267123,-0.183257,0.214327,-0.300396,-0.122941,0.021745,-0.260116,0.224162,1.132377,0.935728,0.206318,-0.115357,-0.146923,-0.154705,-0.013192,0.060478
-0.095440,-0.054080,0.002969,0.087753,-0.018800,0.049298,0.175628,0.033286,-0.007048,0.185507,0.106174,0.108682,0.187026,-0.260729,-0.181269,0.212097,-0.295318,-0.113526,0.028036,-0.263814,0.216243,1.132377,0.937426,0.225354,-0.121395,-0.146923,-0.148369,-0.013192,0.066355
-0.089548,-0.055818,-0.001194,0.084634,-0.021161,0.050644,0.180202,0.037768,-0.009233,0.176997,0.107634,0.103198,0.187177,-0.257078,-0.180607,0.209457,-0.290300,-0.106993,0.032117,-0.265869,0.207233,1.132399,0.937504,0.237511,-0.130177,-0.145427,-0.142634,-0.012366,0.073835
-0.083953,-0.057296,-0.005277,0.081726,-0.023408,0.051780,0.184192,0.041997,-0.009916,0.170254,0.110086,0.097563,0.187241,-0.254496,-0.180577,0.206611,-0.285313,-0.101900,0.035095,-0.266692,0.197677,1.133061,0.936715,0.246229,-0.140330,-0.144142,-0.137200,-0.010266,0.082117
-0.078898,-0.057296,-0.007945,0.079075,-0.025266,0.051780,0.187464,0.047589,-0.009916,0.167467,0.114519,0.092269,0.187241,-0.254496,-0.180577,0.203847,-0.279997,-0.099873,0.036946,-0.263659,0.188153,1.134643,0.936715,0.248238,-0.151328,-0.144142,-0.134237,-0.007763,0.089580
-0.073774,-0.058082,-0.010812,0.076176,-0.027449,0.051116,0.190131,0.052027,-0.008249,0.165219,0.120745,0.087132,0.186050,-0.254116,-0.182229,0.201223,-0.274659,-0.097287,0.039212,-0.260498,0.178987,1.136162,0.936858,0.248674,-0.161731,-0.142850,-0.131565,-0.005568,0.095494
-0.068511,-0.058082,-0.014079,0.072778,-0.030284,0.049692,0.191589,0.054155,-0.005134,0.164048,0.130556,0.082312,0.183636,-0.254116,-0.185495,0.198883,-0.269279,-0.093581,0.039212,-0.257078,0.170534,1.137553,0.938192,0.245963,-0.170942,-0.141099,-0.131565,-0.003990,0.098312
-0.063961,-0.059735,-0.017001,0.070031,-0.033086,0.048015,0.192982,0.054350,-0.001131,0.165367,0.143047,0.077965,0.180067,-0.254487,-0.189396,0.196909,-0.264172,-0.089350,0.041487,-0.253136,0.163790,1.138999,0.940666,0.241254,-0.177818,-0.138261,-0.130868,-0.003463,0.097873
-0.059768,-0.061264,-0.019750,0.067609,-0.035871,0.046213,0.194632,0.053836,0.003315,0.167932,0.156878,0.073855,0.175922,-0.254937,-0.193613,0.194305,-0.259201,-0.084857,0.043841,-0.248933,0.157900,1.140471,0.943711,0.235545,-0.183803,-0.134880,-0.131581,-0.003333,0.095807
-0.056462,-0.064174,-0.022740,0.065524,-0.038171,0.044165,0.194632,0.053836,0.007024,0.171330,0.172752,0.070072,0.170711,-0.256285,-0.198713,0.194305,-0.254197,-0.082401,0.043841,-0.245843,0.152941,1.144369,0.947863,0.231119,-0.183803,-0.132677,-0.131581,-0.003333,0.091515
-0.052954,-0.067512,-0.025394,0.063172,-0.040515,0.041920,0.195883,0.054698,0.010358,0.173486,0.188546,0.066144,0.165403,-0.257158,-0.203970,0.193491,-0.249464,-0.079969,0.044873,-0.244719,0.148732,1.148529,0.951918,0.227520,-0.183265,-0.130276,-0.131452,-0.004674,0.087691
-0.049039,-0.071704,-0.027380,0.060288,-0.042950,0.039283,0.195883,0.054698,0.012944,0.173486,0.204181,0.061923,0.159900,-0.257158,-0.209544,0.193491,-0.245275,-0.077590,0.046498,-0.244719,0.146019,1.153216,0.955775,0.225575,-0.180819,-0.130276,-0.131452,-0.004674,0.084802
-0.045218,-0.076133,-0.028559,0.057502,-0.045315,0.036484,0.197315,0.056508,0.014680,0.172103,0.218880,0.058172,0.154938,-0.256575,-0.214807,0.193800,-0.241454,-0.075181,0.048694,-0.247142,0.144128,1.156698,0.959295,0.224927,-0.179375,-0.128857,-0.131218,-0.006903,0.083114
-0.040457,-0.080679,-0.028381,0.054765,-0.047645,0.033604,0.199666,0.058258,0.015991,0.169859,0.233111,0.054656,0.150248,-0.256019,-0.219914,0.195098,-0.237818,-0.072757,0.051177,-0.249373,0.143051,1.159577,0.962646,0.224783,-0.178321,-0.129107,-0.130946,-0.008926,0.081580
-0.040457,-0.085290,-0.028381,0.052924,-0.049282,0.030565,0.199666,0.058258,0.015991,0.169859,0.244454,0.051926,0.146337,-0.256019,-0.224412,0.195098,-0.234491,-0.071214,0.053452,-0.251238,0.143051,1.159577,0.965570,0.224783,-0.178321,-0.129107,-0.130946,-0.011172,0.081580
-0.039839,-0.089532,-0.026825,0.051281,-0.050844,0.027688,0.200652,0.059052,0.016118,0.170223,0.255029,0.049684,0.142260,-0.256022,-0.228623,0.196622,-0.231340,-0.069791,0.055528,-0.253442,0.144086,1.158874,0.968893,0.224862,-0.177367,-0.130417,-0.130739,-0.013087,0.079952
-0.039839,-0.093036,-0.026825,0.050034,-0.052254,0.025136,0.200652,0.059052,0.016118,0.172316,0.264065,0.048420,0.137851,-0.256022,-0.232260,0.196622,-0.228540,-0.068607,0.057206,-0.253442,0.145984,1.155927,0.973016,0.224862,-0.175787,-0.132140,-0.130739,-0.014339,0.079952
-0.041204,-0.095333,-0.024905,0.049277,-0.053153,0.022980,0.199705,0.058450,0.016333,0.175185,0.270395,0.047522,0.133377,-0.257530,-0.234875,0.197772,-0.226072,-0.067423,0.058712,-0.255313,0.149324,1.151956,0.977502,0.224514,-0.174482,-0.133646,-0.129596,-0.014601,0.078985
-0.042697,-0.096680,-0.023315,0.048936,-0.053582,0.021023,0.197234,0.057138,0.015627,0.178442,0.275371,0.047215,0.128872,-0.258783,-0.237411,0.198214,-0.223769,-0.066633,0.060332,-0.256680,0.153385,1.147473,0.982170,0.222923,-0.173720,-0.134255,-0.128486,-0.013671,0.079553
-0.044188,-0.096680,-0.020762,0.048936,-0.053582,0.019332,0.197234,0.057138,0.015627,0.181142,0.275371,0.047215,0.124882,-0.258783,-0.237411,0.198214,-0.222072,-0.066633,0.060332,-0.256680,0.158603,1.144604,0.987110,0.222923,-0.173720,-0.134255,-0.128486,-0.013671,0.079553
-0.046131,-0.095814,-0.018153,0.049915,-0.053103,0.017802,0.195599,0.056442,0.014497,0.183456,0.274308,0.047321,0.120929,-0.259414,-0.237044,0.197585,-0.220360,-0.066247,0.061534,-0.256880,0.163388,1.143219,0.992396,0.222618,-0.174930,-0.133154,-0.127378,-0.012413,0.080884
-0.046131,-0.094255,-0.015434,0.049915,-0.053103,0.016593,0.195599,0.056442,0.012969,0.184997,0.271074,0.047321,0.117052,-0.259414,-0.237044,0.197585,-0.218618,-0.066247,0.061534,-0.256880,0.167308,1.144803,0.998372,0.224194,-0.178513,-0.130824,-0.126128,-0.010962,0.082733
-0.047081,-0.091382,-0.013347,0.051214,-0.052058,0.015492,0.194192,0.055140,0.011583,0.186409,0.266139,0.046843,0.113168,-0.259461,-0.234900,0.196157,-0.216801,-0.065908,0.062668,-0.257432,0.170131,1.148694,1.004534,0.226671,-0.183514,-0.128235,-0.124543,-0.010086,0.084245
-0.047479,-0.087854,-0.011105,0.052750,-0.050971,0.014554,0.192531,0.054431,0.010000,0.188137,0.260352,0.046429,0.109282,-0.259137,-0.232879,0.194539,-0.214946,-0.066502,0.063273,-0.257912,0.172807,1.153738,1.010789,0.229600,-0.189222,-0.125036,-0.122792,-0.009694,0.085141
-0.047479,-0.083378,-0.011105,0.052750,-0.050971,0.014554,0.192531,0.053057,0.010000,0.188137,0.252894,0.046429,0.105835,-0.259137,-0.229752,0.194539,-0.213076,-0.066502,0.063273,-0.259327,0.172807,1.159858,1.016252,0.231068,-0.193241,-0.125036,-0.121251,-0.009694,0.085141
-0.047834,-0.078752,-0.010399,0.054020,-0.049783,0.014315,0.190782,0.051555,0.008510,0.189928,0.245107,0.047303,0.102888,-0.258525,-0.226270,0.193048,-0.211229,-0.067249,0.064118,-0.260870,0.172500,1.165359,1.020976,0.232734,-0.196530,-0.125196,-0.119284,-0.009186,0.085575
-0.047834,-0.073823,-0.010399,0.055264,-0.049783,0.014315,0.190782,0.049796,0.008510,0.189928,0.236661,0.049007,0.100940,-0.258525,-0.222077,0.193048,-0.209431,-0.067249,0.064118,-0.262668,0.172500,1.169628,1.024224,0.232734,-0.198359,-0.127118,-0.119284,-0.007054,0.085575
-0.048835,-0.068925,-0.010259,0.056537,-0.048487,0.014243,0.188908,0.047878,0.006824,0.191851,0.227470,0.051273,0.099986,-0.258044,-0.217568,0.191775,-0.207869,-0.068070,0.064806,-0.264807,0.171276,1.172926,1.026163,0.234045,-0.198148,-0.130198,-0.117988,-0.004341,0.084194
