body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.118503,-0.202258,0.104915,-0.105590,-0.389281,0.073679,-0.085793,-0.241413,0.084886,0.011386,-0.010108,-0.019092,-0.056752,-0.008188,0.129192,-0.114167,-0.252731,0.031113,0.189906,-0.843244,0.123050,-0.134317,-0.205443,0.104089,-0.463193,-0.529353,0.045239,-0.230954,-0.978145,-0.060012,-0.561276,-1.260900,-0.234246,-0.295210,0.122165,0.175294,-0.179357,0.234866,0.160306,-0.222628,0.188228,0.138346
-0.091916,-0.179261,0.099656,-0.077073,-0.385947,0.070439,-0.075443,-0.233070,0.084354,0.011667,-0.006655,-0.013049,-0.036581,0.029396,0.121704,-0.090644,-0.254331,0.015605,0.197166,-0.955038,0.156902,-0.106140,-0.182231,0.098823,-0.415348,-0.557670,0.053390,-0.168640,-0.981595,-0.031591,-0.496641,-1.270462,-0.183408,-0.276864,0.112229,0.167843,-0.157211,0.229533,0.155828,-0.175047,0.206764,0.145755
-0.066940,-0.159838,0.089434,-0.049894,-0.381563,0.063676,-0.064255,-0.226676,0.079782,0.010934,-0.005074,-0.011229,-0.020811,0.057352,0.107993,-0.073959,-0.263145,-0.003469,0.207896,-1.032033,0.188236,-0.079242,-0.162162,0.088653,-0.362785,-0.579081,0.054434,-0.107826,-0.973274,-0.011567,-0.427190,-1.266892,-0.140763,-0.255426,0.104037,0.154361,-0.131601,0.230348,0.143547,-0.128520,0.222506,0.141643
-0.043462,-0.144450,0.076558,-0.024650,-0.375121,0.055882,-0.051575,-0.224502,0.073243,0.009893,-0.005080,-0.012632,-0.008970,0.072799,0.090180,-0.059642,-0.280566,-0.023065,0.223436,-1.070562,0.213693,-0.053517,-0.145542,0.075888,-0.306386,-0.591131,0.050233,-0.050270,-0.950932,0.001576,-0.354483,-1.251110,-0.107030,-0.231435,0.097875,0.137030,-0.103941,0.236038,0.126430,-0.086987,0.237548,0.129537
-0.021582,-0.133282,0.063284,-0.002239,-0.366336,0.049287,-0.037275,-0.227963,0.066645,0.008804,-0.006337,-0.015972,-0.000291,0.074233,0.070565,-0.042224,-0.306140,-0.039883,0.243186,-1.070243,0.229136,-0.029098,-0.132384,0.062779,-0.247882,-0.592784,0.043157,0.002763,-0.914497,0.009438,-0.280457,-1.223820,-0.081351,-0.205701,0.093616,0.118143,-0.075976,0.245642,0.106983,-0.053994,0.253809,0.112362
-0.001106,-0.126043,0.051122,0.017061,-0.355187,0.045022,-0.021559,-0.236533,0.061055,0.007504,-0.008459,-0.020011,0.006750,0.062109,0.051052,-0.018598,-0.338434,-0.051914,0.264991,-1.033030,0.229459,-0.005918,-0.122382,0.050814,-0.188956,-0.584446,0.035357,0.050788,-0.865896,0.013476,-0.207055,-1.185559,-0.061871,-0.178590,0.090415,0.099398,-0.049487,0.257908,0.086509,-0.031505,0.271902,0.091877
0.018608,-0.121820,0.040549,0.033998,-0.341401,0.042800,-0.004825,-0.247573,0.056436,0.005664,-0.011024,-0.023860,0.014364,0.038947,0.032913,0.010548,-0.375619,-0.058981,0.285634,-0.962945,0.209845,0.016438,-0.114844,0.040438,-0.130760,-0.567338,0.028228,0.094184,-0.807918,0.014712,-0.135732,-1.136875,-0.046792,-0.149798,0.086806,0.081613,-0.025886,0.270612,0.065258,-0.019247,0.290848,0.069062
0.038403,-0.119422,0.031243,0.049944,-0.324560,0.041362,0.012371,-0.257324,0.052019,0.003080,-0.013607,-0.027049,0.024731,0.008644,0.016791,0.041588,-0.415293,-0.062174,0.301473,-0.866200,0.168226,0.038556,-0.109009,0.031289,-0.074021,-0.542988,0.022240,0.133963,-0.743463,0.013605,-0.067137,-1.078770,-0.035079,-0.118712,0.081207,0.064896,-0.005744,0.280597,0.043210,-0.015028,0.308624,0.044859
0.058921,-0.118085,0.022427,0.065978,-0.304883,0.039309,0.029281,-0.262415,0.047009,-0.000155,-0.015834,-0.029402,0.038997,-0.024784,0.002530,0.069997,-0.454365,-0.063204,0.309204,-0.751443,0.107050,0.060955,-0.104588,0.022563,-0.019400,-0.513210,0.016989,0.171265,-0.675699,0.010127,-0.001274,-1.013125,-0.026557,-0.084992,0.072550,0.048865,0.011522,0.284680,0.020629,-0.015773,0.323159,0.020469
0.080433,-0.117961,0.013022,0.082246,-0.283936,0.035677,0.044999,-0.260893,0.041048,-0.003633,-0.017444,-0.030878,0.056749,-0.058357,-0.011124,0.092294,-0.489548,-0.064264,0.306431,-0.629251,0.032753,0.084010,-0.102050,0.013174,0.032365,-0.480230,0.011307,0.206803,-0.608319,0.003906,0.061968,-0.942481,-0.021685,-0.048872,0.060596,0.032709,0.027521,0.280695,-0.002036,-0.018586,0.333044,-0.003021
0.102946,-0.119905,0.001925,0.098185,-0.264374,0.030106,0.058609,-0.252313,0.034309,-0.006778,-0.018336,-0.031444,0.076456,-0.090435,-0.026125,0.107261,-0.517659,-0.067694,0.291829,-0.510231,-0.046272,0.108001,-0.102334,0.002040,0.080552,-0.446365,0.003698,0.240487,-0.544918,-0.005475,0.122251,-0.868962,-0.021139,-0.011036,0.045698,0.015474,0.044272,0.267835,-0.024409,-0.021321,0.337453,-0.024961
0.126370,-0.124694,-0.011285,0.113355,-0.248637,0.022890,0.069447,-0.237321,0.027436,-0.009089,-0.018589,-0.030897,0.096527,-0.120046,-0.043733,0.116095,-0.535135,-0.074866,0.265115,-0.402690,-0.121289,0.133072,-0.106161,-0.011240,0.124596,-0.413297,-0.006725,0.271432,-0.487766,-0.017855,0.178547,-0.793243,-0.025133,0.027704,0.028345,-0.003172,0.063414,0.246294,-0.045945,-0.022591,0.335626,-0.044785
0.150576,-0.132276,-0.025750,0.128061,-0.237567,0.014931,0.077401,-0.217182,0.021406,-0.010335,-0.018379,-0.028817,0.116205,-0.146110,-0.063236,0.121387,-0.538158,-0.085199,0.227289,-0.311615,-0.184225,0.159127,-0.113460,-0.025792,0.164186,-0.381630,-0.019404,0.298435,-0.437106,-0.031988,0.229445,-0.714740,-0.032853,0.066711,0.008953,-0.022305,0.085741,0.216917,-0.065545,-0.021393,0.326599,-0.061517
0.175422,-0.141642,-0.039650,0.143300,-0.230083,0.007358,0.083096,-0.193367,0.017141,-0.010543,-0.017808,-0.024813,0.135768,-0.167484,-0.082187,0.125496,-0.524857,-0.096557,0.181153,-0.239248,-0.229382,0.185861,-0.123269,-0.039781,0.199499,-0.351162,-0.032444,0.320756,-0.391551,-0.045815,0.273771,-0.632869,-0.042588,0.105798,-0.012053,-0.040108,0.111316,0.181167,-0.081885,-0.016610,0.309348,-0.074104
0.200748,-0.151343,-0.051242,0.160124,-0.224054,0.000982,0.087797,-0.167274,0.015071,-0.009846,-0.016809,-0.018889,0.156040,-0.183693,-0.097947,0.129517,-0.497773,-0.106731,0.131358,-0.185835,-0.255402,0.212909,-0.134130,-0.051457,0.231421,-0.321533,-0.043558,0.338614,-0.349030,-0.057358,0.310948,-0.547952,-0.052398,0.145426,-0.034164,-0.055012,0.139875,0.141003,-0.094343,-0.006754,0.283061,-0.082389
