joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.072410,0.024910,-0.038860,0.003919,0.022731,-0.001920,-0.020541,0.016209,0.133817,-0.075406,-0.015531,-0.128122,-0.120878,0.004711,0.008304,0.030188,0.041514,-0.027605,-0.015330,-0.130127,0.069270,0.013244,-0.040179,-0.041544,0.030214,-0.019316,-0.002471,0.000153,0.000232
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.106755,-0.084141,0.000000,-0.139617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.111839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001761,-0.027332,-0.046846,0.036279,0.033506,0.015148,0.014509,0.015137,0.115839,-0.037429,-0.023229,-0.139951,-0.065585,-0.064936,0.000834,0.016326,0.023253,-0.030111,-0.024555,-0.112721,0.057705,-0.016928,-0.054139,-0.030631,-0.036572,0.002716,-0.001053,-0.008100,-0.009806
-0.081857,-0.074442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.140623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.114478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.151058,-0.126901,-0.026624,0.022139,0.032786,0.012887,0.018723,0.025145,0.044671,0.100639,0.024673,-0.121177,0.000396,-0.105032,-0.007264,0.021962,0.026601,-0.015437,-0.038799,-0.038162,0.028700,-0.046003,-0.085282,-0.012544,-0.083640,0.008693,-0.021782,-0.015121,-0.003920
-0.185657,-0.153130,-0.046689,0.029306,0.013950,0.029157,-0.002079,0.045839,-0.046298,0.122961,0.031282,-0.111456,0.067723,-0.087734,-0.014839,-0.007881,-0.025613,-0.000916,-0.046151,0.009911,-0.006546,-0.036627,-0.078797,0.018262,-0.040533,-0.004385,-0.037551,-0.009447,0.012472
-0.347326,-0.281548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.279105,0.133029,-0.095471,0.000000,-0.138366,-0.095905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.064665,-0.145656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.423113,-0.344258,-0.051060,0.036342,0.002672,0.015017,0.008600,0.045164,-0.078964,0.349849,0.179324,-0.100414,0.083933,-0.168544,-0.097507,-0.005570,-0.063841,-0.020277,-0.057972,0.009897,-0.040983,-0.082558,-0.169379,0.006019,-0.000685,-0.018042,-0.046558,0.010896,-0.015176
-0.574689,-0.469682,-0.087846,0.000000,0.000000,0.000000,0.000000,0.000000,-0.111003,0.491343,0.271914,-0.110302,0.116405,-0.228905,-0.100713,0.000000,0.000000,0.000000,0.000000,0.000000,-0.096564,0.000000,-0.216824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.706772,-0.571579,-0.097131,0.066665,0.010285,0.033526,0.006816,0.042298,-0.131057,0.639609,0.362076,-0.082098,0.144642,-0.266925,-0.121693,-0.003559,-0.095703,-0.016041,-0.081004,-0.000757,-0.094990,-0.104159,-0.227553,0.033688,0.016696,-0.022425,-0.048980,0.024857,-0.029602
-0.772816,-0.622532,-0.101774,0.000000,0.000000,0.000000,0.000000,0.000000,-0.141084,0.713744,0.407159,-0.067995,0.158761,-0.285936,-0.132184,0.000000,-0.084971,0.000000,0.000000,0.000000,-0.094207,-0.097048,-0.232917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.984164,-0.844112,-0.095824,0.088591,0.011948,0.029770,0.039795,0.064153,-0.196122,0.828407,0.539525,-0.025123,0.192559,-0.291835,-0.184578,0.025688,-0.118908,-0.022910,-0.141371,0.043753,-0.063501,-0.176549,-0.265759,0.103794,-0.063974,-0.028271,-0.091797,0.014719,0.036570
-1.007135,-0.890065,-0.085002,0.079929,-0.008161,0.015884,0.020856,0.062177,-0.192156,0.822393,0.583724,0.002477,0.215158,-0.281093,-0.200903,0.050247,-0.135324,-0.030976,-0.091881,0.055024,-0.081806,-0.234771,-0.292307,0.088330,-0.068734,-0.023058,-0.064252,0.021646,0.027971
