body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
-0.034438,0.001126,0.023984,0.026673,-0.005402,0.025627,-0.034097,-0.005856,0.000058,-0.010527,0.003663,0.000125,0.009312,-0.007397,0.022837,-0.002781,-0.003858,0.003233,-0.000176,-0.002384,0.003303,0.105795,0.029050,0.004945,0.016207,0.003008,-0.015217,0.047799,0.011251,-0.159284,0.040961,0.015338,-0.127911,0.025567,0.010478,0.030358,0.062414,0.016073,0.097469,0.047680,0.026669,0.067208
-0.034958,0.001237,0.025008,0.028122,-0.005261,0.026235,-0.035321,-0.005994,-0.000047,-0.009428,0.002643,0.001420,0.006721,-0.005658,0.023423,-0.001146,-0.002521,0.003288,0.002007,-0.002435,0.003255,0.107849,0.027368,-0.007646,0.011833,-0.000149,-0.029223,0.053719,0.003655,-0.190814,0.052191,0.013607,-0.164444,0.023336,0.005079,0.020522,0.055940,0.008772,0.080886,0.043591,0.019549,0.057210
-0.033768,0.001381,0.025148,0.026384,-0.005170,0.025813,-0.036423,-0.006051,-0.000109,-0.009118,0.001682,0.001441,0.002915,-0.003898,0.023152,-0.000059,-0.001278,0.002487,0.004097,-0.002912,0.002337,0.108491,0.025765,-0.019364,0.006167,-0.002832,-0.042222,0.057035,-0.004408,-0.214734,0.059036,0.009055,-0.192838,0.022696,0.000360,0.011308,0.049093,0.000543,0.066885,0.039832,0.012030,0.048350
-0.030807,0.001546,0.023802,0.023488,-0.005281,0.024015,-0.037700,-0.006018,-0.000099,-0.010991,0.001322,0.000527,-0.000161,-0.002558,0.021435,0.000250,-0.000497,0.001426,0.005565,-0.003616,0.001172,0.108500,0.023790,-0.029046,-0.000842,-0.005421,-0.053263,0.056945,-0.011914,-0.231365,0.060237,0.002856,-0.212835,0.023060,-0.003952,0.003177,0.042618,-0.008158,0.058338,0.036551,0.003454,0.043470
-0.026001,0.001656,0.020505,0.021733,-0.005632,0.020377,-0.038227,-0.005867,-0.000351,-0.015285,0.001803,-0.000903,-0.001621,-0.001685,0.017767,0.000064,-0.000146,0.000628,0.005848,-0.003919,0.000329,0.108827,0.021020,-0.035642,-0.007810,-0.007866,-0.061268,0.052670,-0.017292,-0.239226,0.055114,-0.002725,-0.222155,0.024770,-0.008195,-0.003595,0.037467,-0.016663,0.054301,0.034196,-0.006573,0.041586
-0.019312,0.001741,0.015446,0.021716,-0.006039,0.014955,-0.037290,-0.005438,-0.001026,-0.021353,0.003037,-0.002576,-0.002034,-0.001098,0.012594,-0.000515,-0.000034,0.000228,0.004522,-0.003406,-0.000040,0.109743,0.017394,-0.039100,-0.013158,-0.009886,-0.065965,0.043890,-0.019380,-0.236942,0.044160,-0.005709,-0.219319,0.028924,-0.012278,-0.009165,0.034745,-0.024217,0.050705,0.033418,-0.017134,0.039280
-0.010680,0.002035,0.009500,0.021376,-0.006303,0.008687,-0.035279,-0.004583,-0.001708,-0.028667,0.004585,-0.004052,-0.002845,-0.000657,0.007366,-0.001860,-0.000025,0.000136,0.001544,-0.002258,-0.000055,0.110515,0.013275,-0.040095,-0.016652,-0.011180,-0.067891,0.031148,-0.018082,-0.225509,0.029307,-0.005559,-0.206479,0.036451,-0.015467,-0.013901,0.035444,-0.030008,0.043931,0.034851,-0.025883,0.034612
0.000335,0.002810,0.003631,0.017176,-0.006431,0.002848,-0.032661,-0.003441,-0.001874,-0.036749,0.005760,-0.004708,-0.005535,-0.000339,0.003409,-0.004546,-0.000112,0.000318,-0.002960,-0.000906,0.000185,0.110082,0.009139,-0.039390,-0.019287,-0.011622,-0.067828,0.015837,-0.014288,-0.208098,0.013228,-0.003149,-0.188632,0.047317,-0.016883,-0.018129,0.039593,-0.033533,0.033381,0.038427,-0.030782,0.028941
0.014716,0.004119,-0.001540,0.006228,-0.006568,-0.001711,-0.028181,-0.002520,-0.001585,-0.044105,0.005960,-0.004298,-0.011082,-0.000151,0.000983,-0.008509,-0.000455,0.000947,-0.008804,0.000569,0.000781,0.108017,0.005265,-0.037803,-0.021726,-0.011482,-0.066566,-0.000205,-0.009346,-0.187749,-0.001910,0.000186,-0.170045,0.060600,-0.016235,-0.022256,0.045476,-0.035315,0.020808,0.042583,-0.032229,0.024708
0.033797,0.005702,-0.005678,-0.012603,-0.006780,-0.004783,-0.018672,-0.002394,-0.001422,-0.048273,0.004983,-0.003321,-0.019919,-0.000008,-0.000537,-0.012182,-0.001445,0.002378,-0.015381,0.002567,0.001998,0.105376,0.001698,-0.036356,-0.022739,-0.011290,-0.064954,-0.014676,-0.004359,-0.165642,-0.014645,0.003534,-0.151852,0.075833,-0.013825,-0.026912,0.050654,-0.036875,0.007881,0.045106,-0.032994,0.022060
0.058814,0.007196,-0.008570,-0.039397,-0.007003,-0.006494,-0.001062,-0.003301,-0.001832,-0.047611,0.003103,-0.002519,-0.032639,0.000355,-0.001830,-0.012704,-0.003699,0.004971,-0.021614,0.005535,0.004069,0.104745,-0.001575,-0.035993,-0.019410,-0.011252,-0.063780,-0.024721,0.000384,-0.142015,-0.023505,0.006666,-0.133302,0.094150,-0.009751,-0.032699,0.053985,-0.039548,-0.005302,0.045078,-0.035740,0.017847
0.090263,0.008455,-0.010022,-0.074573,-0.007105,-0.006871,0.025531,-0.004979,-0.002621,-0.042759,0.001029,-0.002113,-0.050826,0.001402,-0.003002,-0.007546,-0.007856,0.008848,-0.026517,0.009390,0.006976,0.108700,-0.004367,-0.037301,-0.009514,-0.010963,-0.063681,-0.027925,0.005264,-0.118646,-0.027130,0.009724,-0.114938,0.117376,-0.003425,-0.040001,0.056066,-0.043375,-0.020171,0.043419,-0.040814,0.007267
0.127671,0.009758,-0.009899,-0.119143,-0.006942,-0.005733,0.059680,-0.006930,-0.003017,-0.036103,-0.000323,-0.001699,-0.076597,0.003620,-0.003548,0.004004,-0.014253,0.013885,-0.029316,0.013417,0.010522,0.117961,-0.006309,-0.040746,0.006133,-0.009890,-0.065205,-0.023740,0.010535,-0.099595,-0.025162,0.012712,-0.100099,0.146469,0.005944,-0.049360,0.058387,-0.047173,-0.039013,0.042006,-0.046357,-0.013399
0.169998,0.011677,-0.008331,-0.173345,-0.006537,-0.002995,0.099047,-0.008848,-0.002160,-0.029798,-0.000430,-0.000812,-0.110898,0.007190,-0.002859,0.020950,-0.022787,0.019955,-0.029112,0.016778,0.014685,0.131462,-0.007211,-0.046860,0.023986,-0.008017,-0.068498,-0.013606,0.015900,-0.088741,-0.018391,0.015398,-0.093089,0.181453,0.018691,-0.061648,0.063114,-0.049296,-0.063637,0.043204,-0.049993,-0.044178
0.216206,0.014582,-0.005905,-0.235207,-0.006320,0.000969,0.141243,-0.010896,0.000377,-0.024233,0.000225,0.000696,-0.152652,0.011770,-0.000869,0.041690,-0.033102,0.027129,-0.025496,0.019192,0.019836,0.148164,-0.007314,-0.055568,0.040065,-0.005880,-0.072129,0.000191,0.021119,-0.086356,-0.008164,0.017790,-0.095787,0.222157,0.034735,-0.077011,0.073098,-0.048199,-0.092981,0.049728,-0.050289,-0.079728
0.265503,0.018113,-0.003584,-0.300480,-0.007147,0.005288,0.183341,-0.013656,0.004447,-0.018410,0.000415,0.002825,-0.199695,0.016647,0.001698,0.064775,-0.044832,0.035606,-0.019692,0.021203,0.026520,0.168384,-0.007082,-0.065320,0.052694,-0.004377,-0.072693,0.015412,0.026715,-0.088087,0.003882,0.020444,-0.105875,0.268461,0.053932,-0.093619,0.090897,-0.042928,-0.121850,0.063752,-0.047328,-0.110321
0.317177,0.021114,-0.002387,-0.363535,-0.009802,0.008853,0.221216,-0.017668,0.009426,-0.011741,-0.000624,0.005589,-0.250029,0.021131,0.003640,0.089119,-0.057644,0.045438,-0.014132,0.023623,0.034936,0.193406,-0.006870,-0.073498,0.065897,-0.005273,-0.067276,0.029822,0.033675,-0.087169,0.015540,0.023966,-0.118049,0.320416,0.075955,-0.108317,0.117463,-0.033862,-0.143454,0.085844,-0.042583,-0.126559
0.369869,0.022056,-0.003043,-0.418326,-0.014220,0.010615,0.249924,-0.022701,0.014322,-0.005018,-0.002282,0.008803,-0.302084,0.024943,0.003811,0.114156,-0.071097,0.056128,-0.010571,0.026322,0.044439,0.224173,-0.006866,-0.077878,0.091972,-0.011850,-0.056959,0.040648,0.042842,-0.077496,0.023644,0.028430,-0.126459,0.378544,0.100072,-0.118671,0.151736,-0.022830,-0.154144,0.114989,-0.037880,-0.125377
0.420901,0.019612,-0.005831,-0.459398,-0.019164,0.009754,0.265098,-0.027428,0.018082,0.000549,-0.003030,0.012042,-0.354451,0.028399,0.001427,0.139992,-0.084542,0.066409,-0.008964,0.027630,0.053488,0.260582,-0.007137,-0.077580,0.147409,-0.027950,-0.046277,0.044579,0.055108,-0.054943,0.024138,0.033613,-0.126237,0.443771,0.125519,-0.124099,0.191420,-0.011849,-0.155901,0.149593,-0.033886,-0.112334
0.466908,0.012986,-0.010728,-0.483313,-0.023141,0.005742,0.264513,-0.030298,0.020127,0.004771,-0.001925,0.014896,-0.406171,0.032224,-0.003979,0.167299,-0.097258,0.074835,-0.007903,0.025648,0.060448,0.301954,-0.007745,-0.073015,0.241541,-0.055724,-0.038149,0.038941,0.071496,-0.017058,0.013233,0.039080,-0.114644,0.516950,0.151815,-0.125445,0.234486,-0.001760,-0.154784,0.188410,-0.029744,-0.097803
0.505577,0.001926,-0.017608,-0.490234,-0.025768,-0.001606,0.249088,-0.030959,0.020415,0.008563,0.000347,0.016867,-0.457397,0.036952,-0.012666,0.196867,-0.108868,0.081053,-0.005667,0.020340,0.064946,0.348033,-0.009034,-0.065466,0.369118,-0.094598,-0.030779,0.023365,0.091926,0.036631,-0.010481,0.043209,-0.093140,0.598478,0.178275,-0.124116,0.280672,0.007701,-0.157007,0.230815,-0.024132,-0.090053
0.536667,-0.013315,-0.026104,-0.484677,-0.027838,-0.011930,0.223138,-0.030473,0.018830,0.012903,0.001918,0.016999,-0.509186,0.042390,-0.024435,0.228971,-0.119598,0.086391,-0.001111,0.013821,0.068394,0.399381,-0.011628,-0.056696,0.515187,-0.142118,-0.020737,0.000644,0.113845,0.102785,-0.044160,0.042631,-0.068864,0.687889,0.203468,-0.121501,0.331832,0.016985,-0.165402,0.276659,-0.016178,-0.090861
0.561373,-0.031743,-0.035064,-0.474937,-0.030071,-0.023888,0.193965,-0.030139,0.015073,0.018041,0.001285,0.014380,-0.562098,0.047741,-0.038042,0.262796,-0.129956,0.092823,0.005757,0.008538,0.072857,0.456808,-0.015788,-0.048249,0.664746,-0.194429,-0.007519,-0.023347,0.132777,0.173387,-0.080293,0.033919,-0.051970,0.783433,0.225574,-0.118416,0.390700,0.026412,-0.178552,0.326180,-0.005439,-0.096856
0.581090,-0.051331,-0.042201,-0.471428,-0.032253,-0.034882,0.170794,-0.030457,0.009573,0.023643,-0.001401,0.009413,-0.615187,0.052307,-0.050881,0.296540,-0.140226,0.101299,0.013806,0.005537,0.079311,0.520748,-0.020934,-0.040575,0.807119,-0.245979,0.006291,-0.040448,0.144457,0.238550,-0.108330,0.016424,-0.048643,0.882479,0.243117,-0.114591,0.459134,0.036207,-0.192681,0.380187,0.008229,-0.104365
0.596689,-0.069326,-0.044519,-0.484563,-0.033616,-0.041454,0.162953,-0.031244,0.004243,0.029405,-0.004710,0.004325,-0.666990,0.056091,-0.059509,0.328699,-0.150504,0.111148,0.021600,0.004234,0.087073,0.591392,-0.026396,-0.032766,0.935857,-0.290803,0.018128,-0.042299,0.146270,0.291605,-0.118174,-0.006943,-0.055313,0.983201,0.255074,-0.108789,0.537405,0.045809,-0.204085,0.440329,0.024343,-0.112537
0.608553,-0.083207,-0.039286,-0.522474,-0.033838,-0.040275,0.177757,-0.032518,0.001882,0.035428,-0.007684,0.002147,-0.717700,0.059984,-0.060796,0.359824,-0.161140,0.120980,0.028411,0.003317,0.094740,0.669001,-0.032572,-0.023401,1.048304,-0.325333,0.027213,-0.023121,0.137152,0.331397,-0.103835,-0.031950,-0.060450,1.086051,0.260733,-0.099804,0.624511,0.053039,-0.210166,0.508701,0.041306,-0.122184
0.616138,-0.091415,-0.025161,-0.589148,-0.033579,-0.029121,0.218808,-0.035087,0.004686,0.041992,-0.010917,0.005106,-0.770238,0.065494,-0.052927,0.393150,-0.172930,0.130002,0.034574,0.001788,0.101471,0.753360,-0.040602,-0.011822,1.144167,-0.349395,0.033681,0.018814,0.117197,0.359170,-0.064972,-0.055785,-0.053585,1.192779,0.260400,-0.087395,0.718219,0.054839,-0.208945,0.586221,0.056471,-0.132283
0.616435,-0.093310,-0.003305,-0.681425,-0.033727,-0.007943,0.285321,-0.039820,0.013312,0.048922,-0.015237,0.013822,-0.829579,0.074132,-0.035973,0.433633,-0.186953,0.138598,0.040988,-0.000628,0.107450,0.842926,-0.050728,0.001296,1.222866,-0.364334,0.037096,0.082004,0.087847,0.373919,-0.006384,-0.077501,-0.033564,1.303500,0.256446,-0.072167,0.814635,0.049283,-0.197927,0.671036,0.066615,-0.137598
0.601519,-0.088719,0.021816,-0.784610,-0.034115,0.020112,0.371262,-0.046165,0.026886,0.055180,-0.019620,0.027649,-0.901277,0.086775,-0.012069,0.486459,-0.204322,0.147966,0.048421,-0.003701,0.113485,0.934945,-0.061468,0.014240,1.282696,-0.370996,0.036113,0.163107,0.052031,0.372078,0.062563,-0.096234,-0.008353,1.414789,0.252931,-0.054839,0.908161,0.036656,-0.174246,0.758615,0.068110,-0.130198
0.560328,-0.077977,0.043571,-0.869083,-0.033567,0.048448,0.463960,-0.051970,0.043174,0.059245,-0.021463,0.045233,-0.989943,0.103369,0.014772,0.556006,-0.225871,0.159395,0.057211,-0.006964,0.120386,1.026412,-0.070578,0.024757,1.323214,-0.369689,0.029130,0.257063,0.013622,0.351934,0.127710,-0.109241,0.012673,1.520513,0.253420,-0.036085,0.992104,0.018695,-0.137371,0.843610,0.056986,-0.104769
0.491016,-0.062899,0.057355,-0.900431,-0.031554,0.068778,0.543029,-0.054784,0.058419,0.060234,-0.018991,0.064562,-1.097904,0.122884,0.039096,0.645000,-0.251800,0.173615,0.067431,-0.009630,0.128510,1.114894,-0.076380,0.030536,1.347727,-0.361238,0.015067,0.356303,-0.023364,0.317252,0.172475,-0.111958,0.026968,1.614177,0.259115,-0.016849,1.059711,-0.002510,-0.091805,0.921598,0.030266,-0.063029
