body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
0.065206,-0.051777,-0.007432,0.064213,-0.104602,-0.006039,0.030715,-0.009517,-0.003725,0.003953,-0.002517,0.000447,0.065480,-0.055680,-0.008130,0.030579,-0.039392,-0.005289,0.015388,-0.008709,0.001071,0.071271,-0.034702,-0.009415,0.067262,-0.017267,-0.000584,0.017992,-0.269200,-0.054099,-0.100474,-0.469488,-0.014930,0.062150,0.184740,0.057284,0.028034,0.207929,0.074922,0.026532,0.123779,0.070667
0.054769,-0.051115,-0.007649,0.056310,-0.098414,-0.003909,0.026637,-0.003727,-0.001155,0.001622,-0.002280,0.001561,0.057280,-0.058511,-0.010448,0.025883,-0.037840,-0.008178,0.011706,-0.007152,-0.001730,0.059588,-0.034538,-0.009630,0.051924,-0.015554,0.002670,-0.003410,-0.270173,-0.044560,-0.112624,-0.442634,-0.005431,0.048896,0.176504,0.049611,0.033191,0.180698,0.056332,0.044221,0.083874,0.049414
0.044673,-0.051775,-0.007513,0.048724,-0.094122,-0.001521,0.023094,0.005313,0.001602,0.000179,-0.001931,0.002104,0.049373,-0.061905,-0.012356,0.021976,-0.034510,-0.010839,0.007956,-0.005340,-0.004551,0.048182,-0.035522,-0.009487,0.037626,-0.011796,0.006570,-0.023966,-0.266809,-0.034013,-0.121945,-0.415895,0.003943,0.036362,0.166377,0.042747,0.037101,0.151632,0.039143,0.057849,0.046503,0.030735
0.034781,-0.053562,-0.007264,0.040920,-0.091687,0.000608,0.019772,0.015054,0.004075,-0.000206,-0.001664,0.002111,0.041295,-0.065330,-0.013768,0.018732,-0.029543,-0.013164,0.004634,-0.003388,-0.007326,0.037062,-0.037592,-0.009222,0.024479,-0.006472,0.010581,-0.042530,-0.258947,-0.023036,-0.128104,-0.389400,0.013196,0.024550,0.155032,0.036660,0.039555,0.121719,0.023718,0.067764,0.011848,0.014738
0.024795,-0.055961,-0.007095,0.032351,-0.090629,0.002105,0.016141,0.022640,0.005890,0.000071,-0.001580,0.001833,0.032543,-0.068283,-0.014679,0.015709,-0.023417,-0.015087,0.001922,-0.001492,-0.009980,0.026024,-0.040331,-0.009030,0.012284,0.000161,0.014260,-0.058218,-0.246428,-0.012212,-0.130852,-0.362980,0.022204,0.013226,0.143202,0.031224,0.040310,0.092185,0.010231,0.074269,-0.019767,0.001325
0.014481,-0.058358,-0.007058,0.022695,-0.090265,0.002842,0.011836,0.025854,0.006853,0.000586,-0.001667,0.001582,0.022801,-0.070452,-0.015066,0.012601,-0.016716,-0.016526,0.000091,0.000061,-0.012412,0.014877,-0.043157,-0.008961,0.000763,0.007895,0.017346,-0.070462,-0.229433,-0.002036,-0.130091,-0.336282,0.030737,0.002131,0.131432,0.026335,0.039148,0.064154,-0.001198,0.077610,-0.048124,-0.009615
0.003781,-0.060219,-0.007080,0.011929,-0.089901,0.002905,0.006791,0.023675,0.006935,0.001135,-0.001859,0.001573,0.012032,-0.071705,-0.014886,0.009366,-0.009836,-0.017402,-0.000575,0.001081,-0.014519,0.003558,-0.045529,-0.008945,-0.010216,0.016475,0.019712,-0.079052,-0.208514,0.007059,-0.125940,-0.308849,0.038418,-0.008817,0.119849,0.021946,0.035957,0.038253,-0.010457,0.078031,-0.073397,-0.018134
-0.007248,-0.061187,-0.007080,0.000250,-0.088978,0.002460,0.001063,0.016399,0.006212,0.001529,-0.002096,0.001837,0.000406,-0.071957,-0.014176,0.005947,-0.002824,-0.017706,-0.000340,0.001657,-0.016245,-0.007903,-0.047084,-0.008898,-0.020617,0.025592,0.021230,-0.084157,-0.184429,0.014632,-0.118755,-0.280261,0.044726,-0.019502,0.108174,0.018039,0.030729,0.014583,-0.017471,0.075726,-0.096010,-0.024258
-0.018469,-0.061137,-0.007064,-0.012002,-0.087264,0.001653,-0.005298,0.005431,0.004820,0.001440,-0.002349,0.002234,-0.011757,-0.071118,-0.013122,0.002146,0.004496,-0.017555,-0.000122,0.002100,-0.017630,-0.019416,-0.047692,-0.008827,-0.030372,0.034813,0.021766,-0.086232,-0.158128,0.020304,-0.109061,-0.250380,0.049131,-0.029764,0.096045,0.014538,0.023516,-0.006961,-0.022316,0.070801,-0.116193,-0.028112
-0.029604,-0.060225,-0.007114,-0.024333,-0.085006,0.000609,-0.012119,-0.007090,0.002976,0.000651,-0.002608,0.002555,-0.023964,-0.069206,-0.012014,-0.002082,0.012225,-0.017167,-0.000707,0.002678,-0.018801,-0.030758,-0.047473,-0.008814,-0.039542,0.043460,0.021343,-0.085867,-0.130925,0.023970,-0.097457,-0.219599,0.051352,-0.039575,0.083399,0.011277,0.014450,-0.026348,-0.025310,0.063351,-0.133768,-0.030037
