body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.257902,-0.051409,-0.118203,0.104653,-0.096125,-0.113422,0.171336,-0.070188,-0.009253,-0.135231,0.040149,-0.017301,-0.216369,-0.098092,-0.109060,0.440411,-0.074145,0.011779,-0.043606,0.072199,-0.022316,0.171454,-0.065043,-0.392842,-0.080530,-0.074986,-0.479224,-0.197794,0.032100,-0.643204,-0.088896,0.036801,-0.449737,0.790845,0.042629,-0.511339,0.678358,0.058305,-0.732677,0.276410,0.002594,-0.391185
0.261534,-0.061924,-0.109256,0.133566,-0.101133,-0.105193,0.180597,-0.081940,-0.019857,-0.092229,0.032499,-0.029853,-0.162429,-0.111839,-0.099628,0.428629,-0.087165,0.030141,-0.015136,0.038470,-0.001744,0.158127,-0.066201,-0.395785,-0.103266,-0.069039,-0.485200,-0.232590,0.039955,-0.606731,-0.122308,0.040317,-0.386169,0.840455,0.059057,-0.520036,0.845131,0.107778,-0.771201,0.384864,0.034223,-0.428680
0.260604,-0.065503,-0.104969,0.133274,-0.116508,-0.100256,0.223283,-0.089324,-0.032194,-0.049420,0.012431,-0.042186,-0.113949,-0.127714,-0.093538,0.420385,-0.102852,0.040119,0.015638,0.001076,0.010757,0.149387,-0.067900,-0.391815,-0.118325,-0.068321,-0.483231,-0.260304,0.045082,-0.572757,-0.174011,0.048642,-0.373039,0.884282,0.078480,-0.517260,1.000384,0.152416,-0.774980,0.476494,0.054894,-0.449281
0.254767,-0.059414,-0.108375,0.097251,-0.142968,-0.101209,0.307271,-0.089933,-0.049710,-0.005822,-0.022628,-0.057498,-0.070950,-0.145045,-0.093416,0.415020,-0.120263,0.041395,0.046707,-0.037541,0.014754,0.143938,-0.070781,-0.384192,-0.123852,-0.074603,-0.475475,-0.280620,0.046921,-0.543409,-0.235804,0.058543,-0.397108,0.921776,0.099380,-0.506573,1.133556,0.190080,-0.754296,0.555810,0.069800,-0.440243
0.245697,-0.041295,-0.119974,0.015345,-0.181235,-0.107866,0.441681,-0.081019,-0.077145,0.045775,-0.069456,-0.081004,-0.033319,-0.164582,-0.099209,0.411047,-0.139539,0.038525,0.076027,-0.072982,0.014374,0.139454,-0.075394,-0.375745,-0.117929,-0.089403,-0.463316,-0.294292,0.045355,-0.516562,-0.292853,0.064607,-0.426179,0.951206,0.119013,-0.491505,1.235568,0.219121,-0.722097,0.671099,0.089998,-0.428476
0.236340,-0.008681,-0.137530,-0.124512,-0.232337,-0.116546,0.635432,-0.060514,-0.116433,0.117265,-0.120352,-0.115759,-0.002615,-0.188450,-0.107904,0.407908,-0.162183,0.038642,0.104164,-0.099671,0.016189,0.133973,-0.081833,-0.367693,-0.097778,-0.114013,-0.446359,-0.302813,0.041463,-0.487125,-0.337035,0.064658,-0.436560,0.969950,0.134530,-0.474030,1.301374,0.238773,-0.688223,0.856340,0.120624,-0.448598
0.228489,0.041237,-0.157342,-0.330816,-0.297687,-0.120856,0.893556,-0.028793,-0.161873,0.221040,-0.165582,-0.157581,0.017977,-0.218811,-0.114993,0.407272,-0.190155,0.047192,0.133694,-0.113597,0.025224,0.127153,-0.089490,-0.359109,-0.059428,-0.149475,-0.422156,-0.308138,0.037732,-0.448102,-0.370497,0.061935,-0.421151,0.975964,0.144366,-0.453780,1.330773,0.249609,-0.656439,1.077710,0.154688,-0.498438
0.219813,0.110216,-0.175600,-0.602253,-0.378283,-0.113118,1.212377,0.010316,-0.199107,0.365776,-0.195168,-0.193701,0.025657,-0.256214,-0.116346,0.413191,-0.224501,0.064562,0.165614,-0.114414,0.041559,0.120851,-0.097456,-0.347202,0.001092,-0.196677,-0.387113,-0.312092,0.036792,-0.392775,-0.399373,0.062038,-0.381391,0.969473,0.149118,-0.428093,1.326684,0.253316,-0.623796,1.260091,0.180090,-0.543156
0.202625,0.195282,-0.189017,-0.924002,-0.472422,-0.086270,1.575418,0.050805,-0.210396,0.556919,-0.201028,-0.207506,0.020373,-0.298440,-0.109653,0.431031,-0.264120,0.085705,0.196587,-0.104880,0.059764,0.118773,-0.105276,-0.328253,0.085174,-0.255878,-0.338280,-0.315134,0.039451,-0.318739,-0.427446,0.068180,-0.321227,0.953342,0.151471,-0.392756,1.293340,0.251924,-0.581544,1.353217,0.189857,-0.550987
0.166803,0.284837,-0.195154,-1.268172,-0.572717,-0.036736,1.951408,0.087573,-0.183925,0.802370,-0.180968,-0.187177,0.005573,-0.340196,-0.095402,0.465265,-0.304929,0.102806,0.219965,-0.088619,0.071548,0.125375,-0.113201,-0.298557,0.189227,-0.325299,-0.274847,-0.314472,0.043389,-0.231175,-0.453806,0.078977,-0.246860,0.930936,0.155029,-0.343000,1.236601,0.246981,-0.517524,1.357428,0.184174,-0.511507
