body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
-0.699848,0.024796,0.022643,0.713502,-0.699275,0.038401,0.029402,0.713215,0.781541,0.033085,0.070525,-0.618971,0.784014,-0.047856,-0.022077,-0.618502,-0.699563,0.034466,0.068725,0.710422,0.710437,0.082692,0.051639,-0.696975,0.710618,-0.027820,-0.022660,-0.702662,-0.673128,-0.044521,-0.012429,0.738080,-0.664955,-0.100529,0.061521,0.737525,-0.409723,-0.598425,-0.248673,0.642010,0.443895,0.606522,0.275920,-0.599130,-0.671036,0.006580,-0.099686,0.734663,0.610313,0.335094,0.501663,-0.513386,0.554920,0.324577,0.539716,-0.543526
-0.698892,0.022824,0.021152,0.714550,-0.698310,0.037245,0.028681,0.714250,0.781480,0.034293,0.071145,-0.618912,0.783872,-0.049661,-0.022741,-0.618515,-0.698460,0.036094,0.070671,0.711236,0.709958,0.085976,0.054750,-0.696829,0.710290,-0.029294,-0.021908,-0.702958,-0.669942,-0.046113,-0.013159,0.740864,-0.661316,-0.100002,0.062615,0.740770,-0.406181,-0.598869,-0.243832,0.645693,0.440635,0.607127,0.271125,-0.603100,-0.667037,0.001254,-0.105580,0.737505,0.604096,0.342295,0.502186,-0.515472,0.548971,0.331702,0.538688,-0.546278
-0.698035,0.020668,0.019667,0.715495,-0.697464,0.035589,0.028191,0.715180,0.781437,0.035820,0.071258,-0.618866,0.783688,-0.051005,-0.023394,-0.618616,-0.697492,0.036716,0.073079,0.711911,0.709796,0.089812,0.057044,-0.696326,0.710202,-0.029996,-0.022023,-0.703014,-0.666777,-0.047705,-0.013755,0.743602,-0.657611,-0.099817,0.064393,0.743934,-0.402937,-0.599639,-0.238507,0.648991,0.437413,0.607948,0.266232,-0.606786,-0.662972,-0.004341,-0.111680,0.740254,0.597127,0.350190,0.503279,-0.517220,-0.542485,-0.339859,-0.538141,0.548280
-0.697381,0.018144,0.018191,0.716240,-0.696814,0.033733,0.027342,0.715936,0.781285,0.037298,0.071256,-0.618971,0.783389,-0.052120,-0.023111,-0.618911,-0.696700,0.037222,0.074481,0.712514,0.709836,0.092949,0.059619,-0.695658,0.710363,-0.031001,-0.021910,-0.702811,-0.663671,-0.049307,-0.014075,0.746265,-0.653992,-0.099024,0.066074,0.747076,-0.400951,-0.599441,-0.233839,0.652095,-0.435656,-0.607830,-0.261652,0.610152,-0.658815,-0.010451,-0.118205,0.742887,0.589227,0.358987,0.504891,-0.518676,-0.534526,-0.348702,-0.538516,0.550172
-0.696831,0.015625,0.016801,0.716868,-0.696281,0.031655,0.026777,0.716571,0.781227,0.039264,0.071359,-0.618911,0.783205,-0.052677,-0.022991,-0.619101,-0.696055,0.036860,0.076270,0.712973,0.710039,0.096751,0.061649,-0.694754,0.710689,-0.030730,-0.021835,-0.702495,-0.660644,-0.050677,-0.014623,0.748844,-0.650386,-0.098312,0.068102,0.750130,-0.398574,-0.599527,-0.228612,0.655318,-0.433641,-0.607657,-0.256638,0.613877,-0.654637,-0.016277,-0.125449,0.745284,0.580052,0.368464,0.508733,-0.518618,-0.525221,-0.358191,-0.541692,0.549920
-0.696331,0.013108,0.015454,0.717434,-0.695788,0.029779,0.026032,0.717157,0.780759,0.041285,0.071799,-0.619318,0.782661,-0.053210,-0.022601,-0.619757,-0.695459,0.036480,0.077828,0.713406,0.710220,0.100488,0.063828,-0.693841,0.711047,-0.030228,-0.021346,-0.702170,-0.657680,-0.052270,-0.014903,0.751334,-0.646868,-0.097320,0.069919,0.753129,-0.396772,-0.599087,-0.223875,0.658442,-0.432057,-0.607288,-0.252003,0.617270,-0.650521,-0.022327,-0.132652,0.747481,0.570763,0.378201,0.512999,-0.517711,-0.515442,-0.367964,-0.545909,0.548549
-0.695518,0.010991,0.014137,0.718286,-0.695011,0.027575,0.026435,0.717984,0.780745,0.044863,0.073042,-0.618942,0.782695,-0.052177,-0.023309,-0.619776,-0.694613,0.035544,0.078990,0.714150,0.709962,0.104368,0.065761,-0.693352,0.710998,-0.028628,-0.021599,-0.702279,-0.654864,-0.053727,-0.015486,0.753676,-0.643453,-0.096697,0.071888,0.755943,-0.395055,-0.598630,-0.218917,0.661550,-0.430920,-0.606250,-0.247528,0.620886,-0.646420,-0.028285,-0.140945,0.749317,0.560548,0.388149,0.518825,-0.515701,0.505114,0.377515,0.551691,-0.545874
-0.694587,0.009107,0.012767,0.719238,-0.694101,0.025912,0.027472,0.718886,0.780110,0.049144,0.075188,-0.619160,0.782197,-0.051309,-0.023833,-0.620457,-0.693686,0.034354,0.080065,0.714989,0.709691,0.108294,0.067570,-0.692853,0.710921,-0.027127,-0.021753,-0.702412,-0.652053,-0.055344,-0.015818,0.755985,-0.640047,-0.096255,0.073931,0.758689,-0.393568,-0.598190,-0.214059,0.664419,-0.430288,-0.605196,-0.242748,0.624231,-0.642342,-0.034357,-0.149164,0.750977,0.550392,0.398012,0.524570,-0.513305,0.494821,0.387269,0.557500,-0.542558
-0.693425,0.007689,0.011292,0.720399,-0.692951,0.025006,0.030112,0.719922,0.778816,0.055122,0.078988,-0.619813,0.781262,-0.049495,-0.024941,-0.621738,-0.692601,0.032652,0.080973,0.716017,0.709403,0.112322,0.069125,-0.692353,0.710811,-0.025197,-0.022328,-0.702577,-0.649238,-0.056938,-0.016034,0.758282,-0.636655,-0.096061,0.076006,0.761358,-0.392025,-0.597893,-0.209201,0.667140,-0.428957,-0.604940,-0.237984,0.627222,-0.638255,-0.040270,-0.157659,0.752431,0.540133,0.407561,0.530589,-0.510515,0.484135,0.396465,0.564174,-0.538643
-0.692098,0.006669,0.009179,0.721715,-0.691592,0.026234,0.036516,0.720888,0.776347,0.064353,0.086282,-0.621047,0.779691,-0.045606,-0.024631,-0.624016,-0.691444,0.030558,0.082221,0.717086,0.709507,0.116549,0.070369,-0.691422,0.711081,-0.023216,-0.021983,-0.702383,-0.646444,-0.058508,-0.016015,0.760546,-0.633400,-0.096877,0.077885,0.763776,-0.390967,-0.597405,-0.204604,0.669618,-0.428890,-0.603700,-0.233031,0.630315,-0.634224,-0.046119,-0.165934,0.753723,0.529829,0.416982,0.536398,-0.507627,0.473386,0.406444,0.570655,-0.533912
-0.690682,0.005847,0.006746,0.723104,-0.690149,0.028560,0.044787,0.721715,0.773444,0.075213,0.095299,-0.622130,0.778050,-0.040204,-0.024008,-0.626454,-0.690244,0.028278,0.083641,0.718170,0.709806,0.120857,0.071450,-0.690263,0.711553,-0.020949,-0.021459,-0.701993,-0.643652,-0.060049,-0.015873,0.762794,-0.630202,-0.098178,0.079674,0.766067,-0.389880,-0.596894,-0.199994,0.672096,-0.428850,-0.602665,-0.227799,0.633238,-0.630218,-0.051953,-0.174072,0.754868,0.519479,0.426288,0.542039,-0.504593,0.462636,0.416489,0.577155,-0.528580
-0.689089,0.006528,0.002413,0.724643,-0.688675,0.033829,0.058702,0.721898,0.769520,0.090737,0.108904,-0.622692,0.776199,-0.033177,-0.021240,-0.629257,-0.689146,0.025711,0.086167,0.719021,0.710549,0.126040,0.072286,-0.688483,0.712482,-0.018215,-0.020072,-0.701167,-0.641194,-0.061537,-0.015730,0.764746,-0.627610,-0.101531,0.080446,0.767676,-0.390438,-0.595692,-0.197013,0.673718,-0.429805,-0.600582,-0.224454,0.635759,-0.626710,-0.057197,-0.181479,0.755664,0.509742,0.434697,0.547080,-0.501902,0.451992,0.425046,0.583195,-0.524330
-0.687547,0.008243,-0.001922,0.726090,-0.687462,0.040198,0.075304,0.721186,0.765718,0.108449,0.124417,-0.621639,0.775043,-0.025042,-0.016831,-0.631188,-0.688200,0.023218,0.089212,0.719641,0.711258,0.131540,0.072981,-0.686647,0.713332,-0.015896,-0.018902,-0.700391,-0.638896,-0.063152,-0.015643,0.766537,-0.625246,-0.106043,0.080897,0.768946,-0.391476,-0.594209,-0.194291,0.675214,-0.431610,-0.598259,-0.220727,0.638027,-0.623425,-0.062345,-0.189007,0.756128,0.500555,0.442377,0.551983,-0.499062,0.442494,0.433099,0.588916,-0.519425
