joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-0.752085,-0.149754,-0.174301,0.464349,0.330068,0.184847,-0.112709,0.173975,-0.082783,1.765005,0.343222,-0.145432,0.835226,-0.889371,-0.225133,0.108548,-0.386792,0.058486,-0.105999,0.047582,-0.154774,-0.339139,0.415009,-0.038411,0.011816,-0.110944,0.140075,0.047209,0.081297
-0.966871,-0.154633,-0.161454,0.564073,0.393794,0.231408,-0.142360,0.202282,-0.094045,2.221254,0.339487,-0.090559,0.833197,-1.009701,-0.185747,0.125985,-0.392310,0.145801,-0.120177,0.039400,-0.161584,-0.390917,0.419599,-0.019617,-0.015970,-0.097419,0.179716,0.079307,0.106544
-1.591205,-0.232066,-0.094431,1.018290,0.737881,0.474919,-0.235087,0.229172,-0.087916,3.515861,0.448976,0.138223,0.747316,-1.399322,-0.134212,0.179799,-0.373192,0.074875,-0.238618,0.224663,-0.197180,-0.585842,0.391132,0.000000,0.000000,-0.125830,0.153023,0.000000,0.000000
-1.781943,-0.197458,-0.086248,1.217809,0.842163,0.541918,-0.222363,0.190710,0.012212,4.099908,0.505321,0.235977,0.735773,-1.496756,-0.191517,0.223276,-0.396340,-0.007010,-0.285937,0.262058,-0.174794,-0.719756,0.319064,0.019484,-0.041287,-0.151276,0.152720,0.069653,0.075656
-2.163411,0.000000,-0.069880,1.616839,1.050722,0.675913,-0.196917,0.113782,0.212474,5.267987,0.618005,0.431483,0.712687,-1.691632,-0.306132,0.310230,-0.442642,-0.170779,-0.380575,0.336848,-0.130028,-0.987643,0.174922,0.063774,-0.064350,-0.202167,0.152111,0.067157,0.121670
-2.033808,0.102906,-0.014578,1.546686,0.951654,0.587374,-0.278079,0.023915,0.474501,5.339307,0.744964,0.469560,0.582442,-1.195925,-0.459695,0.346692,-0.479688,-0.121487,-0.414382,0.293010,-0.064978,-1.048982,0.074559,0.021258,0.013226,-0.245134,0.116406,0.062595,0.140785
-1.969004,0.218480,0.008715,1.511606,0.902121,0.543103,-0.318661,-0.014013,0.605515,5.374959,0.808445,0.488597,0.517319,-0.948073,-0.536481,0.364920,-0.498214,-0.096840,-0.431285,0.271095,-0.021635,-1.079667,0.016260,-0.003023,0.034676,-0.266618,0.093006,0.060313,0.172668
-2.119343,0.150183,0.222609,0.933982,0.433737,0.128372,-0.447477,0.000000,0.644979,5.198589,0.976872,0.427960,0.062795,0.756507,-0.757757,0.372504,-0.425495,0.717891,-0.332132,0.000000,0.316627,-0.777525,0.372326,-0.202755,0.203621,-0.363639,0.000000,0.118221,0.000000
-2.467397,0.167368,0.278517,0.934433,0.322748,0.018642,-0.377125,0.021819,0.549571,5.483228,0.846888,0.499813,-0.107622,1.669030,-0.653495,0.362535,-0.357041,0.867074,-0.291346,-0.060809,0.416918,-0.646544,0.629944,-0.221695,0.243362,-0.365588,-0.012368,0.144447,0.064310
-3.163541,0.201738,0.390340,0.935357,0.100769,-0.200820,-0.236433,0.000000,0.358760,6.052554,0.586925,0.643529,-0.448468,3.494099,-0.444981,0.342600,-0.220148,1.165453,-0.209778,-0.094327,0.617503,-0.384545,1.145202,-0.259576,0.322846,-0.369492,0.000000,0.196903,0.000000
