joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-1.197560,0.141087,0.222069,0.065917,0.091725,-0.083725,0.142264,0.132390,0.438055,1.389862,1.306099,0.419292,-0.666707,-0.091794,-0.872670,0.457807,-0.353332,0.077474,-0.108636,-0.400506,0.692406,1.158394,-0.191588,-0.061342,-0.107777,0.021400,0.029267,0.104770,-0.196731
-1.227493,0.144012,0.233234,0.062288,0.093115,-0.093460,0.140827,0.129166,0.448557,1.432164,1.306441,0.416913,-0.752252,-0.113079,-0.872670,0.464452,-0.327163,0.078758,-0.117926,-0.399945,0.721819,1.155936,-0.218715,-0.065794,-0.111194,0.016687,0.024286,0.110767,-0.191068
-1.254286,0.147196,0.241130,0.059103,0.095553,-0.103077,0.139398,0.125210,0.461891,1.471105,1.309247,0.414817,-0.837307,-0.131663,-0.872670,0.468845,-0.296214,0.080109,-0.125703,-0.399945,0.745471,1.155936,-0.235585,-0.071760,-0.111194,0.011761,0.019193,0.115530,-0.184085
-1.279111,0.149073,0.248116,0.055454,0.098963,-0.110148,0.138012,0.122019,0.473731,1.505959,1.316263,0.413133,-0.909764,-0.146718,-0.872670,0.470775,-0.265515,0.082239,-0.126925,-0.402044,0.761366,1.156507,-0.247071,-0.075545,-0.111482,0.008696,0.013906,0.117986,-0.175406
-1.302952,0.149889,0.254647,0.051574,0.102857,-0.115947,0.137405,0.119210,0.484825,1.538770,1.325385,0.412148,-0.975920,-0.160009,-0.872670,0.470290,-0.234940,0.084280,-0.124869,-0.403236,0.773382,1.159046,-0.255864,-0.078959,-0.111761,0.006563,0.008521,0.118330,-0.165880
-1.322814,0.151928,0.260594,0.045821,0.105715,-0.120969,0.137405,0.117787,0.493229,1.565879,1.331904,0.413380,-1.024177,-0.172892,-0.872670,0.470290,-0.207886,0.084280,-0.119492,-0.403236,0.778660,1.159046,-0.261377,-0.078959,-0.114668,0.006563,0.004804,0.118330,-0.158181
-1.341340,0.154671,0.266360,0.040299,0.108276,-0.125322,0.138635,0.115904,0.501128,1.591698,1.337512,0.415383,-1.066445,-0.185605,-0.872670,0.468740,-0.182202,0.083326,-0.115101,-0.401734,0.783028,1.160568,-0.266896,-0.079678,-0.118401,0.006689,0.001686,0.116963,-0.151189
-1.357190,0.158824,0.271764,0.035240,0.110246,-0.128338,0.138635,0.113102,0.508019,1.614939,1.341296,0.418927,-1.096735,-0.197979,-0.872670,0.466946,-0.159259,0.081897,-0.112681,-0.401734,0.783028,1.160568,-0.272428,-0.079678,-0.123784,0.006689,-0.000236,0.115736,-0.145610
-1.371155,0.162589,0.277249,0.031043,0.112209,-0.128953,0.139087,0.108880,0.513416,1.635849,1.344451,0.422855,-1.115746,-0.211266,-0.872670,0.464045,-0.140961,0.079446,-0.113786,-0.397702,0.783877,1.162026,-0.279758,-0.078537,-0.128413,0.007461,-0.002071,0.114949,-0.140425
-1.384177,0.166159,0.282776,0.027277,0.114169,-0.128953,0.139087,0.103947,0.518066,1.655595,1.347290,0.426976,-1.129118,-0.225009,-0.872670,0.460591,-0.124987,0.076485,-0.116653,-0.392618,0.783877,1.163288,-0.287988,-0.077094,-0.132665,0.007461,-0.003862,0.114949,-0.135439
-1.395296,0.169545,0.286337,0.023512,0.113834,-0.128683,0.137287,0.094823,0.519033,1.672458,1.347911,0.433668,-1.131359,-0.236975,-0.872670,0.458203,-0.114829,0.072189,-0.125207,-0.391657,0.784282,1.163875,-0.299221,-0.075501,-0.135237,0.007909,-0.005376,0.113935,-0.130254
-1.405742,0.173641,0.289554,0.019963,0.113015,-0.129571,0.135966,0.085236,0.520000,1.688644,1.347636,0.440430,-1.131582,-0.246997,-0.872670,0.456925,-0.106279,0.069763,-0.133919,-0.391508,0.786096,1.165166,-0.310162,-0.073952,-0.137452,0.008181,-0.006814,0.112606,-0.124969
-1.414843,0.179158,0.292082,0.016848,0.111561,-0.129571,0.135966,0.074721,0.520000,1.703480,1.344952,0.447334,-1.127770,-0.253128,-0.872670,0.456925,-0.100946,0.069763,-0.142944,-0.393947,0.786096,1.165166,-0.320519,-0.073952,-0.138953,0.008181,-0.006814,0.112606,-0.119482
-1.422148,0.185056,0.295318,0.015058,0.110186,-0.130558,0.135531,0.066482,0.520000,1.716642,1.342077,0.452651,-1.123980,-0.255349,-0.872670,0.457652,-0.098390,0.071918,-0.148506,-0.394365,0.788415,1.167296,-0.327725,-0.072626,-0.139956,0.008114,-0.007243,0.111386,-0.115212
-1.428556,0.191145,0.298907,0.014306,0.109384,-0.130778,0.136064,0.059380,0.520000,1.728967,1.339105,0.457175,-1.120201,-0.255526,-0.872670,0.458531,-0.097985,0.074495,-0.152160,-0.393970,0.790406,1.169434,-0.333355,-0.071367,-0.140986,0.009168,-0.006946,0.110349,-0.111550
-1.431867,0.197582,0.302748,0.016014,0.109384,-0.130778,0.136064,0.057113,0.520000,1.738917,1.337843,0.460654,-1.117126,-0.252667,-0.872670,0.458531,-0.097985,0.080344,-0.152160,-0.390930,0.792864,1.171550,-0.335151,-0.070145,-0.140986,0.009168,-0.006946,0.110349,-0.108228
-1.433474,0.203508,0.306171,0.018135,0.110479,-0.131063,0.137005,0.056426,0.520000,1.747408,1.337734,0.463558,-1.114656,-0.249661,-0.872670,0.459678,-0.099445,0.085909,-0.150267,-0.387975,0.795112,1.173386,-0.335010,-0.069330,-0.142120,0.010280,-0.006431,0.109290,-0.105001
-1.433474,0.208414,0.308758,0.018135,0.110479,-0.131063,0.137005,0.056426,0.520000,1.752983,1.339931,0.465308,-1.113398,-0.246361,-0.872670,0.459678,-0.099445,0.090906,-0.145111,-0.387975,0.796939,1.174661,-0.330996,-0.069330,-0.142120,0.010280,-0.006431,0.109290,-0.101966
