body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.003995,0.000028,-0.007166,-0.005680,0.001206,-0.003099,0.004081,-0.000420,-0.002731,-0.002975,0.006662,-0.004273,-0.016914,0.001835,-0.013255,0.015761,-0.004168,-0.004739,-0.017995,-0.012935,-0.003161,0.004784,0.001880,-0.005493,0.006245,-0.008688,0.000231,0.014123,0.006652,-0.013316,-0.001303,0.005961,-0.017292,0.002791,-0.017369,-0.007176,0.004388,-0.018244,-0.016633,0.086993,0.028279,-0.074173
0.000292,-0.000336,-0.000424,-0.006699,0.000037,0.001567,0.006727,-0.000544,-0.001549,-0.000336,0.002324,-0.002774,-0.013883,0.002278,-0.005618,0.021814,-0.006526,0.001538,-0.026052,-0.012688,0.003538,0.006156,0.002775,-0.006231,0.000472,-0.005093,0.003622,0.012098,0.015811,-0.021588,0.001428,0.012835,-0.025663,0.007462,-0.013960,-0.008173,0.015938,-0.009153,-0.014277,0.074672,0.038426,-0.044162
-0.003299,-0.000356,0.006891,-0.007159,-0.002035,0.007879,0.008380,-0.001239,0.001746,0.005641,-0.003520,0.001280,-0.012298,0.003065,0.003172,0.027208,-0.008235,0.005726,-0.016230,-0.007185,0.008619,0.007477,0.003825,-0.005826,-0.004285,0.001963,0.005391,0.009363,0.025367,-0.026515,0.003022,0.018892,-0.030407,0.012216,-0.009538,-0.007990,0.026368,-0.000412,-0.009583,0.065820,0.046640,-0.015859
-0.006355,-0.000273,0.013878,-0.007770,-0.004559,0.014751,0.008484,-0.002328,0.007211,0.013653,-0.009007,0.008134,-0.011870,0.004094,0.011431,0.029753,-0.008352,0.006717,0.001160,0.003659,0.010887,0.008107,0.004906,-0.003249,-0.007269,0.011161,0.004732,0.006412,0.034075,-0.026445,0.003873,0.024331,-0.030361,0.017051,-0.003628,-0.006048,0.033247,0.006162,-0.003092,0.059437,0.049918,0.006568
-0.007921,-0.000239,0.018541,-0.008220,-0.006560,0.019468,0.007471,-0.003218,0.012480,0.020712,-0.011970,0.015197,-0.010910,0.004728,0.016930,0.028147,-0.006961,0.005508,0.014823,0.014478,0.010480,0.008082,0.005988,0.000871,-0.008469,0.017483,0.002329,0.003671,0.040612,-0.019969,0.003994,0.029634,-0.024629,0.022877,0.003931,-0.003082,0.036489,0.010574,0.002926,0.055398,0.048703,0.020106
-0.007283,-0.000438,0.019343,-0.007609,-0.007088,0.019825,0.005988,-0.003353,0.014582,0.023914,-0.010883,0.018773,-0.007718,0.004269,0.018288,0.022452,-0.004859,0.004230,0.019281,0.019330,0.008825,0.007628,0.006870,0.004801,-0.008090,0.016521,-0.000256,0.001433,0.044075,-0.007236,0.003449,0.035359,-0.013606,0.030110,0.012470,-0.000533,0.037578,0.014008,0.005814,0.053458,0.045344,0.024364
-0.004702,-0.001069,0.017020,-0.005584,-0.006001,0.016260,0.004355,-0.002692,0.012622,0.022638,-0.006221,0.017095,-0.001803,0.002501,0.016401,0.013694,-0.002825,0.004643,0.015172,0.016961,0.007880,0.006751,0.007112,0.007030,-0.006232,0.009834,-0.001533,-0.000073,0.044454,0.008591,0.002672,0.041541,-0.000089,0.037386,0.020642,0.000739,0.037918,0.017632,0.004758,0.052528,0.043245,0.023350
-0.001270,-0.002107,0.014189,-0.002718,-0.004120,0.011572,0.002748,-0.001685,0.008364,0.018785,-0.000577,0.011568,0.005986,-0.000264,0.013939,0.003616,-0.001364,0.007286,0.006473,0.010634,0.009021,0.005389,0.006380,0.007103,-0.003175,0.004146,-0.000718,-0.000736,0.042392,0.022172,0.002155,0.047237,0.011511,0.041899,0.026974,0.000978,0.037731,0.021820,0.001446,0.050868,0.045258,0.023508
0.001831,-0.003108,0.012781,0.000079,-0.002508,0.008370,0.001432,-0.000827,0.004303,0.014487,0.003157,0.005339,0.013859,-0.003420,0.012910,-0.005467,-0.000760,0.011175,-0.002363,0.004170,0.012035,0.003735,0.004813,0.005571,0.000382,0.004451,0.001747,-0.000621,0.038408,0.029153,0.002093,0.050710,0.017735,0.041391,0.030590,0.000880,0.036264,0.026147,-0.001627,0.047142,0.051091,0.028022
0.003881,-0.003436,0.012311,0.002136,-0.001725,0.007056,0.000597,-0.000320,0.001728,0.010249,0.003737,0.001081,0.019553,-0.006179,0.013008,-0.011296,-0.000975,0.014059,-0.008241,-0.000510,0.015041,0.002201,0.003011,0.003445,0.003628,0.009410,0.004208,0.000174,0.032538,0.028551,0.002553,0.050132,0.017864,0.036036,0.031593,0.000672,0.032978,0.029781,-0.003217,0.041507,0.056932,0.033911
