body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.000898,0.002060,-0.001689,-0.000198,0.001028,-0.001042,0.000093,-0.000342,-0.001029,0.000078,0.000319,-0.000888,-0.000168,0.002320,-0.002328,-0.000209,-0.003060,-0.002337,0.001679,0.002602,-0.001316,-0.000929,0.002099,-0.001693,0.000032,-0.003678,-0.003118,-0.002709,-0.001858,-0.003713,-0.006027,0.000564,-0.004463,-0.000135,0.000041,-0.001621,0.003140,0.001938,-0.002423,0.002406,0.006804,-0.001762
-0.001187,0.001075,-0.001654,-0.000510,0.000614,-0.001043,0.000236,-0.000558,-0.001027,0.000097,0.001194,-0.000672,-0.000514,-0.000046,-0.002244,-0.000254,-0.004778,-0.002244,0.001783,0.002809,-0.000912,-0.001190,0.001347,-0.001679,0.000206,-0.003956,-0.003297,-0.004352,-0.002704,-0.004082,-0.009630,-0.000657,-0.004700,0.000060,-0.000701,-0.001343,0.002597,0.002209,-0.002020,0.000652,0.008044,-0.002012
-0.001547,0.000131,-0.000729,-0.001014,0.000338,-0.000264,0.000422,-0.000940,-0.000245,0.000304,0.001468,0.000216,-0.001055,-0.002291,-0.001163,-0.000711,-0.006846,-0.001163,0.001310,0.002165,0.000364,-0.001499,0.000570,-0.000769,0.000367,-0.003921,-0.002549,-0.005903,-0.003289,-0.003504,-0.012830,-0.001706,-0.003961,0.000265,-0.001646,-0.000171,0.001841,0.002206,-0.000669,-0.001006,0.008782,-0.001198
-0.001885,-0.000581,0.000497,-0.001511,0.000226,0.000804,0.000587,-0.001610,0.000830,0.000450,0.000956,0.001296,-0.001581,-0.003949,0.000225,-0.001375,-0.008486,0.000219,0.000361,0.000763,0.001740,-0.001792,-0.000065,0.000451,0.000535,-0.003554,-0.001458,-0.007115,-0.003501,-0.002540,-0.015102,-0.002393,-0.002832,0.000493,-0.002620,0.001280,0.000825,0.002155,0.001023,-0.002497,0.009089,0.000131
-0.002100,-0.001062,0.001406,-0.001830,0.000153,0.001610,0.000595,-0.002357,0.001644,0.000317,0.000062,0.002067,-0.001912,-0.004727,0.001235,-0.001882,-0.008906,0.001222,-0.000611,-0.000829,0.002524,-0.001989,-0.000581,0.001363,0.000667,-0.002995,-0.000587,-0.007754,-0.003296,-0.001737,-0.016019,-0.002649,-0.001870,0.000686,-0.003448,0.002348,-0.000496,0.002330,0.002391,-0.004101,0.009357,0.001274
-0.002159,-0.001432,0.001708,-0.001900,-0.000005,0.001896,0.000436,-0.002811,0.001935,0.000012,-0.000615,0.002313,-0.001978,-0.004694,0.001544,-0.001964,-0.007783,0.001532,-0.001198,-0.002047,0.002445,-0.002066,-0.001092,0.001677,0.000668,-0.002433,-0.000168,-0.007786,-0.002714,-0.001323,-0.015582,-0.002490,-0.001312,0.000734,-0.004019,0.002710,-0.002077,0.002798,0.003077,-0.006112,0.009824,0.001812
-0.002128,-0.001826,0.001502,-0.001786,-0.000256,0.001760,0.000274,-0.002732,0.001796,-0.000072,-0.000680,0.002144,-0.001851,-0.004256,0.001258,-0.001595,-0.005393,0.001255,-0.001306,-0.002658,0.001689,-0.002088,-0.001684,0.001489,0.000457,-0.002020,-0.000103,-0.007435,-0.001929,-0.001221,-0.014324,-0.002037,-0.001096,0.000551,-0.004339,0.002468,-0.003740,0.003276,0.003135,-0.008544,0.010225,0.001782
-0.002129,-0.002291,0.001050,-0.001660,-0.000526,0.001414,0.000253,-0.002176,0.001442,0.000311,-0.000135,0.001773,-0.001712,-0.003848,0.000688,-0.000969,-0.002397,0.000702,-0.001073,-0.002662,0.000663,-0.002153,-0.002345,0.001054,0.000046,-0.001845,-0.000218,-0.006994,-0.001222,-0.001274,-0.012932,-0.001498,-0.001091,0.000150,-0.004487,0.001929,-0.005222,0.003315,0.002833,-0.011058,0.009967,0.001486
-0.002249,-0.002764,0.000523,-0.001708,-0.000783,0.000946,0.000275,-0.001516,0.000961,0.000910,0.000567,0.001282,-0.001750,-0.003638,0.000094,-0.000393,0.000397,0.000129,-0.000703,-0.002161,-0.000270,-0.002312,-0.002965,0.000540,-0.000440,-0.001956,-0.000468,-0.006583,-0.000845,-0.001451,-0.011751,-0.001070,-0.001282,-0.000342,-0.004532,0.001334,-0.006299,0.002683,0.002394,-0.013134,0.008696,0.001170
-0.002512,-0.003145,-0.000010,-0.002035,-0.001099,0.000354,0.000084,-0.001249,0.000360,0.001188,0.000776,0.000661,-0.002071,-0.003518,-0.000386,-0.000176,0.002260,-0.000334,-0.000423,-0.001373,-0.000896,-0.002557,-0.003435,0.000015,-0.000880,-0.002398,-0.000878,-0.006149,-0.000923,-0.001775,-0.010697,-0.000835,-0.001713,-0.000803,-0.004516,0.000787,-0.006910,0.001558,0.001929,-0.014401,0.006663,0.000910
