body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
-0.689017,0.012723,-0.016612,0.724443,0.692565,-0.069825,-0.198783,-0.689901,0.789103,0.127453,0.102026,-0.592168,0.796788,0.026228,0.016711,-0.603459,-0.688545,0.084805,0.101503,0.713029,-0.612730,-0.092312,-0.017160,0.784695,-0.612589,-0.003420,0.004246,0.790383,-0.684862,-0.060734,-0.062653,0.723429,-0.669384,-0.152605,0.042185,0.725850,-0.449628,-0.579525,-0.267363,0.624902,0.469211,0.607150,0.222341,-0.601476,-0.690568,0.059189,-0.148409,0.705399,0.600814,0.276978,0.577660,-0.478136,0.633840,0.242019,0.625845,-0.384698
-0.691643,0.013757,-0.015880,0.721934,0.694993,-0.070605,-0.199150,-0.687269,0.789306,0.127536,0.101968,-0.591890,0.796985,0.026340,0.016619,-0.603196,-0.691244,0.082934,0.100127,0.710829,-0.613094,-0.092555,-0.017290,0.784379,-0.612972,-0.003675,0.004157,0.790085,-0.686600,-0.059577,-0.062073,0.721927,-0.671020,-0.150240,0.045045,0.724660,-0.456721,-0.571620,-0.262318,0.629163,-0.478443,-0.600185,-0.211133,0.605222,-0.693025,0.065369,-0.142837,0.703592,0.610314,0.264828,0.566280,-0.486528,0.642124,0.225986,0.613491,-0.400296
-0.694084,0.014500,-0.015271,0.719586,0.697240,-0.070857,-0.198790,-0.685068,0.789541,0.127548,0.101891,-0.591586,0.797218,0.026066,0.016659,-0.602899,-0.693717,0.081356,0.098585,0.708815,-0.613394,-0.092514,-0.017610,0.784142,-0.613281,-0.003876,0.004503,0.789842,-0.688089,-0.057985,-0.061784,0.720662,-0.672514,-0.147244,0.047440,0.723736,-0.462944,-0.563826,-0.257676,0.633550,-0.486172,-0.593347,-0.200927,0.609265,-0.695108,0.071889,-0.137801,0.701902,0.618876,0.252589,0.555101,-0.495030,0.649269,0.210657,0.600838,-0.416013
-0.696170,0.014662,-0.014912,0.717573,0.699115,-0.070624,-0.197503,-0.683552,0.789959,0.126758,0.101341,-0.591293,0.797538,0.025312,0.016048,-0.602524,-0.695784,0.080079,0.097012,0.707149,-0.613659,-0.092220,-0.018042,0.783960,-0.613571,-0.003588,0.004102,0.789621,-0.689160,-0.056447,-0.061295,0.719802,-0.673662,-0.143900,0.049665,0.723192,-0.467778,-0.557110,-0.253464,0.637627,-0.491122,-0.587728,-0.192275,0.613519,-0.696704,0.077934,-0.132789,0.700640,0.626625,0.241167,0.543629,-0.503635,0.655501,0.197494,0.587170,-0.431910
-0.697877,0.014533,-0.014463,0.715925,0.700591,-0.069851,-0.195477,-0.682702,0.790675,0.125292,0.100437,-0.590802,0.798085,0.024618,0.015048,-0.601854,-0.697405,0.079189,0.095515,0.705856,-0.613894,-0.091841,-0.018661,0.783806,-0.613846,-0.003939,0.004293,0.789404,-0.690132,-0.055014,-0.060744,0.719028,-0.674740,-0.140412,0.051703,0.722729,-0.471426,-0.551598,-0.249944,0.641112,-0.494068,-0.583146,-0.185570,0.617577,-0.698195,0.083111,-0.127488,0.699544,0.633977,0.230830,0.532392,-0.511223,0.661528,0.185831,0.573824,-0.445617
-0.699393,0.014260,-0.013969,0.714458,0.701872,-0.068813,-0.193078,-0.682174,0.791475,0.123545,0.099317,-0.590288,0.798669,0.023449,0.013426,-0.601163,-0.698804,0.078497,0.094057,0.704744,-0.614118,-0.091416,-0.019372,0.783662,-0.614109,-0.004175,0.004455,0.789197,-0.691055,-0.053635,-0.060161,0.718294,-0.675702,-0.137216,0.054042,0.722273,-0.474581,-0.547033,-0.246456,0.644040,-0.495706,-0.579850,-0.179960,0.621019,0.699536,-0.088575,0.122765,-0.698378,0.640541,0.220437,0.521888,-0.518409,0.666797,0.174416,0.561219,-0.458252
-0.700710,0.013418,-0.013885,0.713185,0.702966,-0.067240,-0.189390,-0.682238,0.792457,0.120752,0.097485,-0.589853,0.799330,0.022184,0.011666,-0.600370,-0.699952,0.078346,0.092533,0.703823,-0.614139,-0.090890,-0.020383,0.783681,-0.614184,-0.004132,0.004315,0.789140,-0.691939,-0.052230,-0.059596,0.717594,-0.676848,-0.133138,0.055033,0.721888,-0.476163,-0.543549,-0.245247,0.646279,-0.496156,-0.576907,-0.176866,0.624280,0.700792,-0.092321,0.118011,-0.697453,0.646946,0.211900,0.512092,-0.523757,0.672073,0.164441,0.549968,-0.467774
-0.701982,0.012591,-0.013642,0.711953,0.704001,-0.065493,-0.185252,-0.682477,0.793400,0.117708,0.095369,-0.589547,0.799906,0.020575,0.009335,-0.599701,-0.701035,0.078210,0.090876,0.702976,-0.614176,-0.090717,-0.021863,0.783633,-0.614323,-0.004499,0.003847,0.789032,-0.692976,-0.050892,-0.059038,0.716735,-0.678091,-0.129480,0.056105,0.721304,-0.477566,-0.540727,-0.244259,0.647984,-0.495903,-0.574769,-0.174666,0.627066,0.702119,-0.096097,0.113755,-0.696314,0.652899,0.203505,0.503371,-0.528135,0.676882,0.154667,0.539663,-0.476102
-0.703165,0.011795,-0.013079,0.710809,0.704918,-0.063389,-0.180220,-0.683076,0.794353,0.114088,0.092743,-0.589395,0.800419,0.018647,0.006476,-0.599117,-0.701923,0.078979,0.089819,0.702139,-0.614402,-0.089855,-0.022828,0.783528,-0.614596,-0.004503,0.004020,0.788819,-0.694209,-0.049691,-0.058485,0.715671,-0.679556,-0.126031,0.056697,0.720490,-0.478472,-0.538844,-0.244436,0.648816,-0.495748,-0.573838,-0.173412,0.628388,0.703580,-0.099312,0.109900,-0.695007,0.658465,0.196046,0.496325,-0.530709,0.681388,0.145834,0.530903,-0.482271
-0.704383,0.010988,-0.012237,0.709630,0.705813,-0.061413,-0.174731,-0.683758,0.795025,0.110327,0.090086,-0.589617,0.800668,0.017067,0.004019,-0.598852,0.702830,-0.079370,-0.088047,-0.701412,-0.614469,-0.089857,-0.024982,0.783409,-0.614806,-0.004941,0.003433,0.788656,-0.695710,-0.048481,-0.057956,0.714337,-0.681338,-0.122901,0.056709,0.719346,-0.479208,-0.537770,-0.245993,0.648576,-0.495249,-0.573178,-0.174713,0.629024,0.705222,-0.102071,0.106500,-0.693470,0.663709,0.189439,0.491154,-0.531386,0.685745,0.138243,0.523889,-0.485986
-0.705616,0.010174,-0.011255,0.708432,0.706710,-0.059509,-0.169001,-0.684440,0.795631,0.106437,0.087456,-0.589911,0.800872,0.015615,0.001793,-0.598630,0.703715,-0.080017,-0.086355,-0.700661,-0.614273,-0.089482,-0.026778,0.783546,-0.614720,-0.005125,0.003121,0.788722,-0.697191,-0.047271,-0.057420,0.713017,-0.683095,-0.119655,0.056711,0.718226,-0.479834,-0.536991,-0.247852,0.648051,-0.494998,-0.572754,-0.176543,0.629096,0.706802,-0.104579,0.103338,-0.691964,0.668672,0.183362,0.486862,-0.531245,0.689925,0.131400,0.517690,-0.488604
-0.706903,0.009565,-0.009849,0.707177,0.707607,-0.058212,-0.163820,-0.684884,0.795789,0.103137,0.085454,-0.590577,0.800745,0.014970,0.000689,-0.598818,0.704594,-0.080984,-0.084797,-0.699856,-0.614907,-0.089301,-0.029222,0.782982,-0.615506,-0.005222,0.002574,0.788111,-0.699012,-0.045992,-0.057114,0.711340,-0.685267,-0.117520,0.055637,0.716591,-0.479169,-0.538245,-0.251753,0.645995,-0.494210,-0.573597,-0.181784,0.627454,0.708579,-0.106404,0.101310,-0.690167,0.673078,0.178566,0.485705,-0.528367,0.693968,0.126444,0.514870,-0.487165
0.708110,-0.008817,0.008509,-0.705996,0.708429,-0.057199,-0.158953,-0.685267,0.796026,0.099913,0.083868,-0.591038,0.800757,0.014379,-0.000023,-0.598817,0.705351,-0.082382,-0.083530,-0.699082,-0.615192,-0.089239,-0.031553,0.782674,-0.615933,-0.005331,0.002288,0.787777,-0.700881,-0.044729,-0.056892,0.709597,-0.687456,-0.115270,0.054706,0.714930,-0.478285,-0.539839,-0.255731,0.643754,-0.493452,-0.574458,-0.187394,0.625609,0.710398,-0.107969,0.099445,-0.688322,0.677051,0.174496,0.485576,-0.524757,0.697920,0.122352,0.513069,-0.484457
0.709163,-0.007793,0.007299,-0.704964,0.709074,-0.056732,-0.154737,-0.685603,0.796027,0.097132,0.082920,-0.591634,0.800622,0.014125,-0.000081,-0.599003,0.705923,-0.083945,-0.082159,-0.698481,-0.615488,-0.089796,-0.034669,0.782246,-0.616445,-0.005874,0.001597,0.787374,-0.702852,-0.043504,-0.056846,0.707725,-0.689742,-0.113350,0.053521,0.713122,-0.476712,-0.542453,-0.260443,0.640827,-0.492370,-0.576018,-0.194485,0.622857,0.712255,-0.108615,0.098333,-0.686459,0.680707,0.171548,0.486812,-0.519830,0.701226,0.119760,0.513532,-0.479816
0.710222,-0.007053,0.006129,-0.703916,0.709763,-0.056769,-0.151316,-0.685651,0.796150,0.094772,0.082787,-0.591870,0.800700,0.013855,0.000146,-0.598905,0.706448,-0.086343,-0.081429,-0.697743,-0.615969,-0.090277,-0.037650,0.781674,-0.617120,-0.005897,0.001282,0.786846,-0.704877,-0.042546,-0.056722,0.705777,-0.692072,-0.112114,0.052093,0.711163,-0.474480,-0.546137,-0.265757,0.637163,-0.490608,-0.578463,-0.202997,0.619255,0.714188,-0.108560,0.097219,-0.684616,0.683051,0.170689,0.489973,-0.514036,0.704109,0.119330,0.515898,-0.473117
0.711282,-0.006457,0.004978,-0.702860,0.710476,-0.057063,-0.148294,-0.685549,0.796249,0.092676,0.083023,-0.592035,0.800803,0.013853,0.000802,-0.598767,0.706974,-0.088818,-0.080680,-0.696986,-0.616426,-0.091029,-0.040928,0.781062,-0.617806,-0.005969,0.000782,0.786308,0.706920,0.041793,0.056632,-0.703783,-0.694397,-0.111180,0.050570,0.709151,-0.471877,-0.550316,-0.271309,0.633147,-0.488459,-0.581358,-0.212189,0.615148,0.716135,-0.107881,0.096389,-0.682804,0.684949,0.170745,0.493787,-0.507805,0.706269,0.120161,0.519576,-0.465602
0.712300,-0.006619,0.003653,-0.701835,0.711210,-0.057838,-0.146241,-0.685163,0.796438,0.091188,0.084108,-0.591859,0.801073,0.013619,0.000936,-0.598411,0.707467,-0.091723,-0.080280,-0.696155,-0.616771,-0.092255,-0.044437,0.780454,-0.618418,-0.006258,0.000110,0.785825,0.708777,0.041468,0.056875,-0.701912,-0.696454,-0.111307,0.048870,0.707230,-0.467510,-0.556080,-0.276662,0.629021,-0.484524,-0.584922,-0.221757,0.611495,0.717929,-0.106760,0.096281,-0.681109,0.685977,0.171937,0.500061,-0.499811,0.708532,0.121603,0.525630,-0.454871
0.713195,-0.006863,0.002233,-0.700928,0.711827,-0.058661,-0.144282,-0.684868,0.796447,0.089873,0.085235,-0.591887,0.801177,0.013802,0.001424,-0.598267,0.707790,-0.094902,-0.080060,-0.695426,-0.617188,-0.093624,-0.048140,0.779741,-0.619131,-0.006544,-0.000596,0.785260,0.710470,0.041274,0.057184,-0.700185,-0.698360,-0.111454,0.046920,0.705457,-0.462599,-0.562007,-0.282061,0.624973,-0.480024,-0.588932,-0.231987,0.607386,0.719585,-0.105430,0.096260,-0.679570,0.686439,0.173657,0.506749,-0.491782,0.710100,0.123945,0.532728,-0.443391
0.713849,-0.007271,0.000621,-0.700262,0.712206,-0.059567,-0.142513,-0.684766,0.796348,0.088748,0.086559,-0.591998,0.801194,0.014001,0.001758,-0.598239,0.707784,-0.098623,-0.080191,-0.694899,-0.617028,-0.095513,-0.051982,0.779392,-0.619299,-0.007008,-0.001199,0.785123,0.711841,0.041353,0.057628,-0.698750,-0.699814,-0.112632,0.045447,0.703924,-0.456963,-0.569212,-0.286890,0.620384,-0.475322,-0.593263,-0.241912,0.602981,0.720974,-0.103669,0.096411,-0.678347,0.685859,0.176531,0.514268,-0.483697,0.711118,0.127527,0.540962,-0.430590
0.714296,-0.007743,-0.001419,-0.699799,0.712349,-0.060390,-0.140600,-0.684941,0.796414,0.087402,0.087880,-0.591915,0.801374,0.014289,0.002248,-0.597989,0.707448,-0.102770,-0.080577,-0.694596,-0.617145,-0.097523,-0.056192,0.778758,-0.619793,-0.007433,-0.001923,0.784727,0.713087,0.041742,0.058266,-0.697402,-0.701180,-0.113992,0.043239,0.702483,-0.450789,-0.576118,-0.291873,0.616188,-0.469893,-0.597764,-0.252723,0.598339,0.722277,-0.101646,0.096866,-0.677201,0.684533,0.180024,0.522504,-0.475391,0.711738,0.131835,0.550290,-0.416209
