joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.000000,0.117802,0.000000,0.076193,0.109327,0.000000,0.066085,0.102223,0.000000,0.122922,-0.214748,-0.148828,0.000000,-0.114811,0.164574,-0.062364,-0.086053,0.000000,0.000000,0.000000,-0.090522,-0.176126,-0.075275,0.000000,0.070076,0.000000,0.000000,0.000000,0.061527
0.030672,0.127689,-0.044770,0.091635,0.094677,0.002784,0.069039,0.138033,0.014286,0.318645,-0.098793,-0.191507,-0.039229,-0.203863,0.113581,-0.060350,-0.039339,0.063254,-0.022659,0.067264,-0.184214,-0.236231,-0.025082,-0.003506,0.029561,-0.032074,0.009585,0.019351,0.002137
-0.010928,0.132633,-0.052490,0.099357,0.087353,-0.026498,0.070511,0.155938,0.035699,0.416518,-0.027214,-0.212850,-0.115309,-0.248393,0.088087,-0.079124,-0.010654,0.031953,-0.058441,0.064261,-0.231068,-0.266290,-0.080395,0.019192,0.006202,-0.064355,-0.003805,0.017910,-0.018371
0.000000,0.108613,0.000000,0.141308,0.075956,0.000000,0.113113,0.186477,0.068087,0.665958,0.123277,-0.273485,-0.218357,-0.342240,0.000000,0.000000,0.000000,0.000000,0.000000,0.093503,-0.186689,-0.358570,0.000000,0.110062,0.000000,0.000000,0.000000,0.079239,-0.076955
-0.075330,0.115209,-0.015093,0.156216,0.075640,-0.013293,0.118288,0.188949,0.069091,0.737315,0.170590,-0.286797,-0.235997,-0.376947,-0.003832,-0.071250,0.017145,0.045937,-0.058818,0.120270,-0.181946,-0.390375,-0.113660,0.132174,0.005548,-0.060320,-0.017730,0.107318,-0.084108
-0.123417,0.000000,0.000000,0.186030,0.075011,0.000000,0.128637,0.193886,0.071102,0.880022,0.265215,-0.313418,-0.271275,-0.446368,-0.067432,0.000000,0.000000,0.000000,0.000000,0.173807,-0.172462,-0.453961,-0.190586,0.176396,0.067241,0.000000,0.000000,0.163473,-0.098418
-0.116505,0.102750,-0.014600,0.209747,0.081351,0.016572,0.103013,0.185513,0.123563,0.967935,0.326432,-0.347285,-0.276817,-0.478482,-0.107280,-0.031690,-0.001568,0.012865,-0.055693,0.110130,-0.111181,-0.493640,-0.310171,0.197806,0.092480,-0.064681,-0.039540,0.198434,-0.105568
-0.113049,0.089927,-0.021051,0.221606,0.084522,0.057418,0.133358,0.181328,0.149793,1.011898,0.357039,-0.364218,-0.279588,-0.494540,-0.127202,-0.013483,-0.040108,0.001023,-0.049831,0.117829,-0.131100,-0.513488,-0.369978,0.208512,0.105102,-0.036020,-0.028994,0.215915,-0.109142
-0.093666,0.133139,0.000000,0.241489,0.094898,0.000000,0.000000,0.143915,0.186211,1.034194,0.366139,-0.414537,-0.237302,-0.483935,-0.149672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.510997,-0.534809,0.204883,0.072155,-0.066897,-0.084251,0.251123,-0.121973
-0.091814,0.143175,-0.014807,0.247252,0.105245,0.067595,0.077586,0.138914,0.195184,1.018938,0.337562,-0.427767,-0.223036,-0.473107,-0.149897,-0.003257,-0.051016,-0.047269,-0.046007,0.060086,-0.050560,-0.519812,-0.576717,0.228379,0.074679,-0.064594,-0.093088,0.256496,-0.126424
-0.088109,0.163246,0.000000,0.258775,0.125933,0.082931,0.000000,0.128908,0.213131,0.988400,0.280404,-0.454219,-0.194501,-0.451437,-0.150354,0.000000,-0.062254,0.000000,0.000000,0.061598,0.000000,-0.537431,-0.660533,0.275367,0.079726,-0.059987,-0.110762,0.267235,-0.135326
-0.048616,0.195185,0.037614,0.271456,0.147396,0.090771,0.068907,0.111839,0.224024,0.906344,0.232299,-0.436811,-0.153863,-0.417905,-0.128789,0.007792,-0.052540,-0.069490,-0.071726,0.065672,0.021745,-0.544220,-0.669277,0.295279,0.094855,-0.057990,-0.126926,0.269442,-0.151442
-0.019247,0.211159,0.068936,0.277802,0.158130,0.094693,0.081384,0.103303,0.229474,0.865324,0.208253,-0.428112,-0.133545,-0.401144,-0.167575,0.007389,-0.031789,-0.039454,-0.067139,0.067715,0.044481,-0.547624,-0.673652,0.305239,0.102422,-0.082427,-0.135010,0.270549,-0.159501
0.000000,0.188920,0.000000,0.260973,0.155172,0.095716,0.000000,0.077883,0.210119,0.674672,0.143476,-0.399800,-0.100557,-0.310625,0.000000,0.000000,0.000000,-0.061056,0.000000,0.075270,0.000000,-0.509727,-0.608063,0.305945,0.076962,0.000000,-0.162568,0.284346,-0.149906
0.036549,0.184438,0.086960,0.247933,0.152148,0.090265,0.068189,0.092155,0.203452,0.599581,0.117531,-0.391113,-0.099592,-0.275306,-0.063650,-0.001347,-0.047886,-0.078065,-0.039348,0.095905,0.103335,-0.496745,-0.569999,0.307391,0.092066,-0.095026,-0.156120,0.277726,-0.145448
0.000000,0.175466,0.112678,0.221845,0.146097,0.079357,0.063825,0.000000,0.190112,0.449370,0.000000,-0.373725,-0.097660,-0.204648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208789,-0.470781,-0.493842,0.310274,0.000000,0.000000,-0.143218,0.264476,-0.136528
0.064906,0.128283,0.115675,0.167596,0.124878,0.066316,0.062139,0.076407,0.143863,0.267023,-0.024800,-0.319381,-0.111902,-0.125113,0.019200,-0.008393,-0.019464,-0.065111,-0.043732,0.063576,0.234886,-0.439680,-0.354892,0.269995,0.085171,-0.094298,-0.114543,0.224303,-0.104546
0.037235,0.104691,0.117174,0.185042,0.114270,0.040184,0.061294,0.071096,0.120739,0.175850,-0.046678,-0.292212,-0.119024,-0.048898,0.033291,-0.046097,-0.002871,-0.054095,-0.023712,0.017850,0.247931,-0.424111,-0.285417,0.249856,0.092030,-0.065558,-0.100206,0.204218,-0.088556
0.000000,0.000000,0.103620,0.000000,0.068818,0.000000,0.070506,0.000000,0.000000,-0.073618,-0.122643,-0.204632,-0.127190,0.000000,0.091361,0.000000,0.070496,0.000000,0.000000,0.068222,0.162946,-0.252104,0.000000,0.212769,0.000000,-0.062091,-0.067198,0.166529,0.000000
0.016825,-0.041767,0.099501,0.023636,0.066330,-0.021909,0.070482,0.059406,-0.027932,-0.142592,-0.145881,-0.180146,-0.129775,0.088418,0.106743,-0.083565,0.085548,-0.026343,-0.037703,0.079557,0.145683,-0.210512,0.035411,0.203136,-0.008097,-0.082303,-0.074873,0.153951,0.019579
0.000000,-0.085387,0.091265,0.000000,0.000000,0.000000,0.070439,0.000000,-0.067184,-0.280549,-0.192362,-0.131171,-0.134944,0.155912,0.137506,0.000000,0.115652,0.000000,0.000000,0.000000,0.111157,-0.127304,0.188410,0.183870,0.000000,0.000000,0.000000,0.128798,0.000000
-0.020648,-0.114459,0.076680,-0.075611,0.020451,-0.062082,0.075334,0.054462,-0.085053,-0.402917,-0.225534,-0.087198,-0.099108,0.216474,0.174981,-0.095323,0.119455,0.016759,-0.036603,0.071348,0.075294,-0.042433,0.228447,0.140742,-0.071011,-0.061888,-0.030074,0.085879,0.051389
-0.008731,-0.128999,0.077600,-0.082016,-0.014155,-0.039853,0.115173,0.029977,-0.093988,-0.464107,-0.242123,-0.033496,-0.116035,0.246756,0.193721,-0.066476,0.121360,0.056952,-0.020248,0.049444,0.017349,0.019783,0.248456,0.119182,-0.066379,-0.020980,0.049826,0.064757,0.040771
0.000000,-0.119842,0.000000,-0.123427,0.000000,-0.063245,0.000000,0.000000,-0.088175,-0.576770,-0.309327,0.000000,0.000000,0.312100,0.222647,-0.066474,0.115427,0.000000,0.000000,0.000000,0.000000,0.151020,0.295472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.037838,-0.127466,-0.021454,-0.128521,-0.044250,-0.088138,0.037394,-0.056230,-0.097426,-0.594589,-0.328815,0.029920,-0.068771,0.323340,0.229936,-0.065331,0.114489,0.075585,0.020297,-0.011471,-0.020900,0.203073,0.326782,-0.027055,-0.011294,-0.012444,0.059245,-0.043174,0.026757
0.000000,-0.142713,0.000000,-0.138707,0.000000,0.000000,0.000000,0.000000,-0.115928,-0.630212,-0.367776,0.059823,0.000000,0.345808,0.244511,-0.063034,0.112616,0.000000,0.000000,-0.070921,0.000000,0.307208,0.389391,-0.098426,0.000000,0.000000,0.059466,0.000000,0.000000
