body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
-0.046070,-0.014775,0.279228,0.102129,0.107369,0.182957,-0.087350,-0.004695,0.051821,-0.076057,-0.011248,0.051877,0.184190,0.050299,0.250742,0.023323,0.039056,0.031813,0.002898,-0.008574,0.029660,-0.129470,0.055556,0.176877,-0.395016,0.069986,0.102197,-0.925371,0.308972,0.097709,-0.775206,0.069427,-0.179204,-0.549122,0.032325,0.280401,-1.859655,-0.362723,0.269065,-2.381798,-0.340944,-0.064995
-0.023213,-0.032424,0.251663,0.177192,0.128100,0.162530,-0.160877,-0.002518,0.065326,-0.124570,-0.032722,0.065492,0.166232,0.065397,0.215586,0.030200,0.058195,0.029906,0.006187,-0.009399,0.026418,-0.133344,0.054867,0.153770,-0.387730,0.101930,0.087061,-0.779135,0.282068,0.058750,-0.723688,0.100161,-0.234654,-0.442455,0.004367,0.214867,-1.761040,-0.360640,0.242099,-2.235706,-0.370796,-0.103106
-0.003101,-0.049250,0.224356,0.255554,0.148669,0.131020,-0.231591,-0.000605,0.073751,-0.169172,-0.051992,0.074293,0.142018,0.077410,0.178589,0.040899,0.075818,0.027657,0.010224,-0.009236,0.023187,-0.134043,0.052118,0.142780,-0.374320,0.132288,0.084286,-0.622352,0.251597,0.040690,-0.619918,0.123374,-0.248727,-0.366284,-0.019823,0.177192,-1.629324,-0.353269,0.241826,-2.052653,-0.381655,-0.085768
0.010597,-0.064743,0.201458,0.331221,0.171414,0.097432,-0.297313,0.001055,0.074826,-0.207197,-0.068321,0.076076,0.112660,0.083542,0.142503,0.055202,0.091565,0.026077,0.015197,-0.007730,0.021321,-0.132469,0.048521,0.143434,-0.353368,0.160037,0.093832,-0.463193,0.219786,0.043453,-0.469942,0.137118,-0.223917,-0.344857,-0.036513,0.176069,-1.468458,-0.338129,0.266577,-1.844284,-0.374367,-0.028204
0.015663,-0.078252,0.183693,0.396639,0.196549,0.068178,-0.352961,0.003459,0.067700,-0.233479,-0.080066,0.070086,0.080620,0.083609,0.109257,0.072799,0.105458,0.026300,0.020535,-0.005141,0.021935,-0.129349,0.045013,0.153825,-0.324750,0.183026,0.113915,-0.306374,0.186517,0.063948,-0.301673,0.140963,-0.166317,-0.360746,-0.044776,0.201654,-1.283363,-0.312707,0.312272,-1.617592,-0.352874,0.053329
0.012723,-0.087967,0.168307,0.444165,0.222108,0.045934,-0.392092,0.008265,0.053442,-0.241669,-0.084987,0.057471,0.050956,0.083441,0.082341,0.093630,0.117594,0.029241,0.025453,-0.001935,0.025542,-0.125158,0.042510,0.170936,-0.289284,0.199647,0.141495,-0.153152,0.150824,0.096603,-0.133819,0.137915,-0.082915,-0.374615,-0.046431,0.234208,-1.079128,-0.276067,0.372799,-1.374373,-0.321685,0.147086
0.005319,-0.091149,0.150804,0.467466,0.244885,0.031028,-0.409340,0.017081,0.034999,-0.227696,-0.081341,0.041155,0.028619,0.092551,0.066200,0.117622,0.127802,0.035542,0.029721,0.001601,0.032163,-0.119927,0.041804,0.190965,-0.248383,0.209758,0.173069,-0.001863,0.112157,0.133833,0.028995,0.132611,0.018155,-0.360187,-0.044320,0.259355,-0.860601,-0.229612,0.440488,-1.113894,-0.283880,0.246278
-0.002270,-0.087007,0.129040,0.463502,0.261660,0.022478,-0.402573,0.030767,0.016561,-0.193113,-0.069222,0.025059,0.013328,0.115714,0.061856,0.144495,0.135523,0.045179,0.033810,0.005104,0.041224,-0.112962,0.042838,0.209174,-0.204017,0.213873,0.205304,0.148831,0.070599,0.167768,0.187935,0.127814,0.126867,-0.315755,-0.041339,0.273517,-0.632601,-0.176594,0.506648,-0.836833,-0.240685,0.345937
-0.008062,-0.079824,0.107372,0.433805,0.270383,0.018753,-0.373737,0.049106,0.002388,-0.145461,-0.051006,0.012828,-0.001377,0.147939,0.064595,0.173996,0.140071,0.056867,0.038206,0.008056,0.051279,-0.102773,0.044075,0.219248,-0.158460,0.212171,0.235238,0.297285,0.026634,0.192237,0.343639,0.123355,0.232047,-0.252419,-0.040537,0.279046,-0.400199,-0.121008,0.562414,-0.547602,-0.192523,0.440258
-0.013745,-0.077015,0.094905,0.384012,0.270768,0.018496,-0.327924,0.070854,-0.004610,-0.095218,-0.030397,0.006519,-0.022857,0.179395,0.067653,0.205784,0.141106,0.068427,0.042746,0.010280,0.060509,-0.087626,0.043028,0.214549,-0.113286,0.204370,0.260320,0.439575,-0.018974,0.203397,0.494814,0.118031,0.323163,-0.181348,-0.044528,0.278542,-0.168357,-0.065987,0.600777,-0.253523,-0.140047,0.523788
