body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
0.103911,-0.026961,0.007518,0.119411,-0.014326,0.019622,0.049675,0.037904,0.007448,0.003491,-0.000878,-0.001566,0.119194,-0.055509,-0.005364,0.047056,-0.102240,-0.005016,0.003302,-0.002440,0.009022,0.099433,-0.022603,0.007251,0.115550,0.022071,0.004262,0.087308,0.045256,-0.002035,0.124979,0.199042,-0.037704,0.116319,-0.050201,0.012167,0.142132,-0.050935,0.004904,0.175247,0.037389,-0.044504
0.105928,-0.022074,0.003692,0.120464,-0.014839,0.015261,0.053969,0.024690,0.005490,0.003554,-0.001798,-0.000028,0.120432,-0.052722,-0.008190,0.045096,-0.112824,-0.006374,0.004071,-0.003293,0.010576,0.101569,-0.016387,0.003293,0.115347,0.020668,0.000391,0.091549,0.052380,-0.004580,0.133449,0.221138,-0.040586,0.116330,-0.047465,0.006246,0.143523,-0.037797,-0.002350,0.163486,0.079403,-0.065063
0.107015,-0.017383,0.000124,0.121494,-0.015660,0.011863,0.056603,0.016253,0.003607,0.003573,-0.002317,0.000399,0.121593,-0.049723,-0.011522,0.043059,-0.122632,-0.008092,0.004812,-0.004002,0.011843,0.102569,-0.010292,-0.000417,0.114060,0.018652,-0.003275,0.094809,0.058725,-0.006849,0.140031,0.238967,-0.041728,0.115194,-0.044110,0.000695,0.143067,-0.025183,-0.008890,0.148998,0.116860,-0.081560
0.107173,-0.013131,-0.003183,0.122694,-0.016625,0.009623,0.057526,0.012993,0.002039,0.003354,-0.002340,-0.000090,0.122875,-0.046525,-0.015541,0.041153,-0.130875,-0.010412,0.005331,-0.004364,0.012435,0.102374,-0.004704,-0.003869,0.111757,0.016671,-0.006654,0.096906,0.065002,-0.008793,0.144602,0.252989,-0.041260,0.112972,-0.040173,-0.004343,0.140998,-0.012924,-0.014625,0.132455,0.149980,-0.093934
0.106505,-0.009584,-0.006338,0.124083,-0.017565,0.008390,0.056991,0.014549,0.000798,0.002995,-0.001840,-0.001364,0.124317,-0.043301,-0.020295,0.039651,-0.136877,-0.013462,0.005658,-0.004229,0.012091,0.101113,-0.000021,-0.007162,0.108659,0.015137,-0.009795,0.097898,0.071578,-0.010481,0.147183,0.263553,-0.039525,0.109892,-0.035644,-0.008838,0.137703,-0.000778,-0.019583,0.114784,0.179272,-0.102477
0.105177,-0.006963,-0.009465,0.125531,-0.018253,0.007817,0.055405,0.020049,-0.000233,0.002748,-0.000923,-0.003327,0.125816,-0.040232,-0.025667,0.038751,-0.140356,-0.017196,0.005947,-0.003597,0.010767,0.099042,0.003386,-0.010406,0.105120,0.013994,-0.012838,0.098046,0.078129,-0.012064,0.147931,0.270529,-0.037009,0.106306,-0.030568,-0.012775,0.133639,0.011358,-0.023782,0.097079,0.205038,-0.107549
0.103284,-0.005344,-0.012534,0.126709,-0.018374,0.007586,0.053077,0.028440,-0.001125,0.002735,0.000193,-0.005827,0.127069,-0.037369,-0.031274,0.038408,-0.141370,-0.021289,0.006252,-0.002650,0.008696,0.096386,0.005291,-0.013556,0.101447,0.012802,-0.015832,0.097633,0.083801,-0.013602,0.147027,0.273402,-0.034122,0.102525,-0.025123,-0.016039,0.129096,0.023392,-0.027104,0.080328,0.227158,-0.109352
0.100762,-0.004621,-0.015206,0.127042,-0.017601,0.007594,0.050067,0.038767,-0.001764,0.002854,0.001267,-0.008558,0.127518,-0.034630,-0.036351,0.038347,-0.139847,-0.025069,0.006481,-0.001669,0.006350,0.093223,0.005710,-0.016260,0.097735,0.011081,-0.018518,0.096822,0.087733,-0.014838,0.144639,0.271707,-0.030919,0.098645,-0.019587,-0.018306,0.123970,0.035193,-0.029176,0.065082,0.245251,-0.107809
0.097405,-0.004591,-0.016848,0.125772,-0.015722,0.007975,0.046213,0.050326,-0.001871,0.002917,0.002148,-0.011094,0.126408,-0.031930,-0.039799,0.038261,-0.135134,-0.027626,0.006511,-0.000895,0.004251,0.089483,0.004866,-0.017878,0.093832,0.008649,-0.020266,0.095570,0.089437,-0.015158,0.140925,0.265380,-0.027024,0.094528,-0.014270,-0.019069,0.117800,0.046641,-0.029416,0.051384,0.258885,-0.102662
0.093018,-0.005083,-0.016783,0.122173,-0.012693,0.008903,0.041287,0.062639,-0.001194,0.002806,0.002776,-0.013067,0.122999,-0.029265,-0.040502,0.037995,-0.126036,-0.028125,0.006277,-0.000449,0.002726,0.085080,0.003024,-0.017731,0.089471,0.005705,-0.020295,0.093620,0.088768,-0.013849,0.135964,0.254746,-0.021886,0.089931,-0.009495,-0.017848,0.110121,0.057454,-0.027293,0.039060,0.267643,-0.093787
0.087584,-0.006019,-0.014625,0.115818,-0.008593,0.010357,0.035176,0.075317,0.000269,0.002522,0.003147,-0.014360,0.116832,-0.026606,-0.037738,0.037579,-0.111388,-0.026116,0.005764,-0.000323,0.001773,0.080071,0.000341,-0.015431,0.084460,0.002635,-0.018028,0.090591,0.085643,-0.010474,0.129734,0.240226,-0.015168,0.084690,-0.005558,-0.014470,0.100849,0.067095,-0.022641,0.028066,0.271193,-0.081521
0.081311,-0.007356,-0.010460,0.106723,-0.003576,0.012047,0.027984,0.087894,0.002223,0.002125,0.003281,-0.015117,0.107882,-0.023773,-0.031449,0.037111,-0.090805,-0.021660,0.004973,-0.000427,0.001162,0.074682,-0.003126,-0.011058,0.078775,-0.000278,-0.013352,0.086151,0.079858,-0.005108,0.122179,0.222069,-0.006993,0.078799,-0.002592,-0.009189,0.090350,0.075006,-0.015799,0.018512,0.269535,-0.066741
0.074510,-0.008985,-0.004805,0.095326,0.002114,0.013554,0.020031,0.099718,0.004234,0.001667,0.003244,-0.015572,0.096554,-0.020476,-0.022263,0.036619,-0.065144,-0.015269,0.003950,-0.000637,0.000651,0.069184,-0.007259,-0.005126,0.072527,-0.002955,-0.006691,0.080123,0.071205,0.001650,0.113214,0.200353,0.002016,0.072372,-0.000444,-0.002607,0.079173,0.080950,-0.007484,0.010405,0.263135,-0.050632
0.067473,-0.010690,0.001551,0.082387,0.008033,0.014532,0.011839,0.109889,0.005920,0.001210,0.003142,-0.015859,0.083588,-0.016518,-0.011343,0.036022,-0.036490,-0.007759,0.002841,-0.000822,0.000128,0.063754,-0.011735,0.001559,0.065925,-0.005382,0.001076,0.072538,0.059812,0.008820,0.102705,0.175251,0.010853,0.065608,0.001278,0.004488,0.067787,0.084994,0.001425,0.003492,0.252685,-0.034393
0.060445,-0.012225,0.007709,0.068897,0.013432,0.014789,0.004118,0.117263,0.007050,0.000933,0.003087,-0.015950,0.069974,-0.011935,-0.000168,0.035149,-0.007701,-0.000116,0.001820,-0.000850,-0.000407,0.058461,-0.016051,0.008057,0.059240,-0.007432,0.008821,0.063673,0.046348,0.015276,0.090575,0.147277,0.018365,0.058775,0.002982,0.011246,0.056561,0.087202,0.010012,-0.002581,0.238715,-0.019101
0.053653,-0.013404,0.012801,0.055935,0.017289,0.014274,-0.002346,0.120560,0.007513,0.001111,0.003143,-0.015730,0.056798,-0.006985,0.009741,0.033750,0.018274,0.006646,0.000912,-0.000585,-0.000942,0.053322,-0.019670,0.013450,0.052738,-0.008942,0.015406,0.054060,0.031846,0.020016,0.077017,0.117223,0.023533,0.052145,0.004941,0.016837,0.045818,0.087482,0.017383,-0.008015,0.221490,-0.005709
0.047266,-0.014132,0.016160,0.044408,0.018580,0.013015,-0.006973,0.118570,0.007278,0.001808,0.003287,-0.015086,0.044981,-0.002044,0.017163,0.031597,0.039036,0.011700,0.000021,0.000044,-0.001496,0.048329,-0.022134,0.017021,0.046644,-0.009933,0.019897,0.044391,0.017259,0.022336,0.062518,0.085807,0.025667,0.045944,0.007316,0.020618,0.035834,0.085769,0.022823,-0.012806,0.201219,0.005072
0.041327,-0.014355,0.017484,0.034784,0.016672,0.011092,-0.009629,0.110396,0.006375,0.002591,0.003408,-0.013943,0.035004,0.002477,0.021486,0.028654,0.053158,0.014630,-0.000786,0.000904,-0.002076,0.043438,-0.023121,0.018438,0.041169,-0.010671,0.021715,0.035358,0.003156,0.021902,0.047651,0.053421,0.024478,0.040382,0.010232,0.022362,0.026817,0.082189,0.026048,-0.016884,0.178200,0.013013
