body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
-0.014374,0.012919,0.781004,0.096194,0.003265,0.643738,0.135233,-0.060867,0.346812,0.133172,0.036476,0.045124,-0.136304,0.014263,0.652913,-0.111984,-0.011051,0.348646,-0.073710,0.031011,0.036448,-0.012543,0.016851,0.834969,0.128449,-0.032408,1.064488,0.178822,-0.024621,0.887367,0.195992,-0.074738,0.710861,-0.152414,-0.021377,1.067319,-0.207075,-0.021751,0.891310,-0.231489,-0.081541,0.718694
-0.013971,0.012182,0.781216,0.096755,0.003126,0.644019,0.135340,-0.059756,0.346768,0.133099,0.036551,0.044745,-0.135799,0.013012,0.653018,-0.111548,-0.011236,0.348655,-0.073712,0.031002,0.036426,-0.012160,0.016142,0.835181,0.129206,-0.032189,1.064671,0.179177,-0.025762,0.887381,0.195299,-0.078670,0.711597,-0.151680,-0.021962,1.067780,-0.206379,-0.025186,0.891808,-0.229033,-0.091443,0.721339
-0.013435,0.011445,0.781465,0.097478,0.002970,0.644359,0.135473,-0.058415,0.346720,0.133056,0.036624,0.044297,-0.135125,0.011828,0.653127,-0.111050,-0.011458,0.348672,-0.073713,0.030978,0.036410,-0.011654,0.015425,0.835430,0.130051,-0.032003,1.064902,0.179762,-0.026946,0.887494,0.195128,-0.082266,0.712386,-0.150853,-0.022537,1.068262,-0.205791,-0.028530,0.892433,-0.226966,-0.100902,0.724290
-0.012490,0.010656,0.781850,0.098636,0.002928,0.644845,0.135566,-0.056224,0.346617,0.132927,0.036804,0.043562,-0.134011,0.010778,0.653350,-0.110382,-0.011765,0.348799,-0.073701,0.030966,0.036501,-0.010747,0.014580,0.835821,0.131308,-0.031948,1.065265,0.180186,-0.028107,0.887596,0.194656,-0.084823,0.712863,-0.149611,-0.023189,1.068899,-0.204317,-0.031486,0.893088,-0.223716,-0.109014,0.727054
-0.011454,0.009866,0.782256,0.099908,0.002873,0.645371,0.135633,-0.053786,0.346511,0.132838,0.036992,0.042769,-0.132779,0.009723,0.653567,-0.109684,-0.012026,0.348915,-0.073671,0.031369,0.036632,-0.009760,0.013747,0.836232,0.132634,-0.031838,1.065658,0.180808,-0.029121,0.887777,0.194617,-0.086954,0.713358,-0.148301,-0.023904,1.069536,-0.202879,-0.034389,0.893800,-0.220625,-0.116607,0.729864
-0.010239,0.009072,0.782703,0.101411,0.002791,0.645978,0.135635,-0.050856,0.346384,0.132738,0.037200,0.041834,-0.131314,0.008580,0.653781,-0.108933,-0.013026,0.349063,-0.073734,0.030525,0.036709,-0.008613,0.012937,0.836683,0.134089,-0.031663,1.066115,0.181497,-0.029874,0.888017,0.194858,-0.088201,0.713728,-0.146865,-0.024700,1.070175,-0.201230,-0.037122,0.894498,-0.217312,-0.123185,0.732386
-0.008762,0.008180,0.783173,0.103228,0.002599,0.646655,0.135746,-0.047882,0.346319,0.132746,0.037387,0.040966,-0.129532,0.007337,0.653965,-0.108009,-0.013656,0.349140,-0.073661,0.030949,0.036843,-0.007221,0.012049,0.837156,0.135818,-0.031446,1.066592,0.182414,-0.030334,0.888276,0.195572,-0.088568,0.713941,-0.145157,-0.025665,1.070834,-0.199258,-0.039789,0.895205,-0.213678,-0.128838,0.734568
-0.007154,0.007239,0.783654,0.105201,0.002352,0.647369,0.135886,-0.044886,0.346311,0.132726,0.037547,0.040166,-0.127592,0.006008,0.654136,-0.106949,-0.014533,0.349217,-0.073482,0.030795,0.036931,-0.005706,0.011121,0.837639,0.137662,-0.031273,1.067079,0.183417,-0.030872,0.888543,0.196457,-0.088838,0.714109,-0.143328,-0.026649,1.071503,-0.197141,-0.042336,0.895919,-0.209921,-0.133926,0.736590
-0.005454,0.006293,0.784141,0.107305,0.001977,0.648136,0.136261,-0.042482,0.346484,0.132886,0.037654,0.039712,-0.125517,0.004547,0.654278,-0.106002,-0.015704,0.349265,-0.073625,0.030764,0.037037,-0.004107,0.010237,0.838125,0.139709,-0.030926,1.067509,0.184638,-0.030635,0.888764,0.197904,-0.087144,0.713870,-0.141296,-0.027748,1.072213,-0.194871,-0.044525,0.896661,-0.206129,-0.137368,0.737951
-0.003658,0.005395,0.784593,0.109514,0.001631,0.648886,0.136724,-0.040314,0.346711,0.132933,0.037710,0.039382,-0.123331,0.003159,0.654376,-0.104944,-0.017134,0.349295,-0.073539,0.030441,0.037141,-0.002414,0.009385,0.838576,0.141868,-0.030563,1.067882,0.185972,-0.030449,0.888934,0.199518,-0.085376,0.713559,-0.139143,-0.028864,1.072895,-0.192440,-0.046619,0.897358,-0.202267,-0.140228,0.739013
