body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.000414,0.009556,0.792326,0.115159,0.006550,0.657920,0.094549,0.033428,0.353591,0.075186,0.063170,0.038203,-0.117717,0.008822,0.660783,-0.105834,0.027940,0.355438,-0.093111,0.058813,0.039730,0.001396,0.015737,0.846107,0.149073,-0.019270,1.074070,0.181246,-0.020742,0.892723,0.189512,-0.047586,0.710524,-0.131861,-0.022169,1.082410,-0.178287,-0.033775,0.904569,-0.197834,-0.070203,0.724923
0.000460,0.009099,0.792319,0.115180,0.006245,0.657889,0.094640,0.033424,0.353581,0.075368,0.063366,0.038208,-0.117696,0.008524,0.660797,-0.105691,0.027956,0.355477,-0.092866,0.058991,0.039789,0.001439,0.015215,0.846108,0.149063,-0.019996,1.074075,0.181207,-0.021347,0.892721,0.189447,-0.048150,0.710515,-0.131871,-0.023043,1.082323,-0.178208,-0.034464,0.904447,-0.197763,-0.070570,0.724738
0.000501,0.008635,0.792328,0.115221,0.005781,0.657897,0.094681,0.032960,0.353589,0.075409,0.062902,0.038217,-0.117655,0.008060,0.660805,-0.105649,0.027492,0.355485,-0.092825,0.058527,0.039797,0.001481,0.014751,0.846116,0.149105,-0.020460,1.074083,0.181248,-0.021811,0.892729,0.189488,-0.048614,0.710524,-0.131830,-0.023507,1.082332,-0.178166,-0.034928,0.904456,-0.197722,-0.071034,0.724746
0.000612,0.008210,0.792280,0.115330,0.005566,0.657842,0.094701,0.033109,0.353573,0.075340,0.063420,0.038243,-0.117545,0.007870,0.660756,-0.105626,0.027600,0.355452,-0.092896,0.058892,0.039787,0.001601,0.014226,0.846080,0.149342,-0.021257,1.073929,0.181355,-0.022501,0.892551,0.189442,-0.049279,0.710335,-0.131588,-0.024343,1.082313,-0.178097,-0.035497,0.904465,-0.197883,-0.071294,0.724719
0.000709,0.007765,0.792232,0.115420,0.005295,0.657781,0.094727,0.033061,0.353536,0.075327,0.063497,0.038224,-0.117455,0.007649,0.660710,-0.105608,0.027470,0.355409,-0.092907,0.059104,0.039779,0.001707,0.013685,0.846042,0.149513,-0.022072,1.073808,0.181420,-0.023350,0.892411,0.189350,-0.050249,0.710206,-0.131415,-0.025086,1.082280,-0.178039,-0.036119,0.904455,-0.197914,-0.071832,0.724702
0.000778,0.007281,0.792183,0.115489,0.004811,0.657732,0.094797,0.032577,0.353487,0.075396,0.063012,0.038175,-0.117386,0.007164,0.660661,-0.105538,0.026986,0.355360,-0.092838,0.058619,0.039729,0.001776,0.013201,0.845993,0.149582,-0.022557,1.073759,0.181489,-0.023834,0.892361,0.189419,-0.050734,0.710157,-0.131346,-0.025570,1.082231,-0.177970,-0.036604,0.904406,-0.197844,-0.072316,0.724652
0.000853,0.006811,0.792157,0.115574,0.004532,0.657707,0.094870,0.032557,0.353487,0.075458,0.063293,0.038207,-0.117301,0.006932,0.660623,-0.105543,0.026915,0.355330,-0.092897,0.058928,0.039738,0.001855,0.012630,0.845978,0.149726,-0.023398,1.073660,0.181486,-0.024700,0.892236,0.189267,-0.051650,0.710032,-0.131198,-0.026425,1.082209,-0.177950,-0.037378,0.904412,-0.197938,-0.073015,0.724657
0.000931,0.006350,0.792143,0.115683,0.004265,0.657714,0.094915,0.032550,0.353522,0.075427,0.063645,0.038284,-0.117193,0.006655,0.660580,-0.105525,0.026829,0.355295,-0.092938,0.059273,0.039748,0.001941,0.012080,0.845973,0.149962,-0.024378,1.073490,0.181552,-0.025526,0.892036,0.189159,-0.052233,0.709789,-0.130957,-0.027259,1.082245,-0.177882,-0.038009,0.904482,-0.197935,-0.073549,0.724714
0.001011,0.005877,0.792095,0.115762,0.003793,0.657665,0.094995,0.032078,0.353473,0.075507,0.063172,0.038235,-0.117113,0.006183,0.660531,-0.105446,0.026357,0.355247,-0.092858,0.058801,0.039700,0.002021,0.011608,0.845924,0.150042,-0.024868,1.073440,0.181624,-0.026246,0.891987,0.189216,-0.053178,0.709772,-0.130877,-0.027748,1.082196,-0.177788,-0.038731,0.904443,-0.197817,-0.074494,0.724717
0.001087,0.005366,0.792024,0.115850,0.003471,0.657601,0.094972,0.032150,0.353454,0.075354,0.063657,0.038269,-0.117026,0.005859,0.660448,-0.105469,0.026233,0.355173,-0.092952,0.059120,0.039673,0.002109,0.011014,0.845862,0.150270,-0.025972,1.073207,0.181683,-0.027357,0.891725,0.189123,-0.054149,0.709483,-0.130643,-0.028716,1.082156,-0.177587,-0.039667,0.904410,-0.197530,-0.075496,0.724688
0.001157,0.004778,0.791908,0.115920,0.002882,0.657485,0.095042,0.031562,0.353338,0.075424,0.063069,0.038153,-0.116956,0.005270,0.660332,-0.105400,0.025645,0.355057,-0.092882,0.058532,0.039557,0.002179,0.010425,0.845746,0.150339,-0.026560,1.073091,0.181753,-0.027946,0.891609,0.189193,-0.054738,0.709367,-0.130573,-0.029305,1.082040,-0.177517,-0.040256,0.904294,-0.197459,-0.076084,0.724571
0.001243,0.004229,0.791866,0.116020,0.002475,0.657452,0.095145,0.031443,0.353332,0.075544,0.063219,0.038176,-0.116855,0.004928,0.660278,-0.105386,0.025579,0.355018,-0.092911,0.059017,0.039578,0.002268,0.009799,0.845712,0.150408,-0.027753,1.072979,0.181652,-0.029075,0.891467,0.188921,-0.055727,0.709198,-0.130505,-0.030216,1.081948,-0.177336,-0.041048,0.904165,-0.197075,-0.076941,0.724433
0.001338,0.003699,0.791862,0.116140,0.002005,0.657467,0.095116,0.031029,0.353362,0.075356,0.062937,0.038231,-0.116736,0.004456,0.660250,-0.105345,0.025000,0.354981,-0.092911,0.058561,0.039555,0.002367,0.009237,0.845711,0.150555,-0.028628,1.072896,0.181630,-0.029955,0.891355,0.188609,-0.056707,0.709090,-0.130357,-0.030853,1.081963,-0.177111,-0.041576,0.904153,-0.196631,-0.077592,0.724422
0.001387,0.003060,0.791725,0.116176,0.001572,0.657316,0.095119,0.031034,0.353256,0.075328,0.063370,0.038174,-0.116700,0.003996,0.660126,-0.105342,0.024983,0.354885,-0.092946,0.058978,0.039507,0.002421,0.008520,0.845582,0.150636,-0.029659,1.072696,0.181693,-0.030720,0.891151,0.188656,-0.057207,0.708846,-0.130275,-0.031925,1.081789,-0.177046,-0.042395,0.903968,-0.196580,-0.078153,0.724187
0.001430,0.002378,0.791625,0.116222,0.001066,0.657215,0.095086,0.030693,0.353177,0.075224,0.063084,0.038109,-0.116654,0.003453,0.660022,-0.105376,0.024578,0.354788,-0.093052,0.058812,0.039436,0.002465,0.007763,0.845489,0.150717,-0.030804,1.072514,0.181718,-0.031616,0.890958,0.188481,-0.058065,0.708641,-0.130192,-0.033127,1.081643,-0.176860,-0.043347,0.903780,-0.196213,-0.078958,0.723951
0.001458,0.001610,0.791601,0.116290,0.000492,0.657223,0.095238,0.030502,0.353216,0.075461,0.063290,0.038184,-0.116587,0.002829,0.659964,-0.105224,0.024345,0.354761,-0.092818,0.058959,0.039456,0.002476,0.006927,0.845472,0.150670,-0.031900,1.072491,0.181724,-0.032474,0.890943,0.188546,-0.058690,0.708594,-0.130241,-0.034290,1.081534,-0.176855,-0.044292,0.903645,-0.196148,-0.079678,0.723765
0.001509,0.000776,0.791517,0.116338,-0.000145,0.657132,0.095188,0.030095,0.353155,0.075317,0.063063,0.038151,-0.116540,0.002200,0.659884,-0.105264,0.023996,0.354697,-0.092976,0.058721,0.039403,0.002523,0.006001,0.845398,0.150769,-0.033122,1.072331,0.181726,-0.033268,0.890766,0.188381,-0.059225,0.708374,-0.130139,-0.035864,1.081377,-0.176628,-0.045529,0.903437,-0.195776,-0.080506,0.723461
0.001571,-0.000091,0.791404,0.116375,-0.000770,0.656997,0.095175,0.030060,0.353083,0.075253,0.063639,0.038147,-0.116502,0.001604,0.659795,-0.105278,0.023987,0.354649,-0.093042,0.059319,0.039420,0.002595,0.005030,0.845295,0.150876,-0.034553,1.072126,0.181800,-0.034353,0.890554,0.188419,-0.059959,0.708112,-0.130031,-0.037271,1.081217,-0.176553,-0.046586,0.903266,-0.195739,-0.081213,0.723227
