joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.124234,0.096511,0.021437,-0.020188,0.021181,-0.019686,0.178585,-0.133575,0.173556,0.014319,0.045859,-0.080133,-0.130296,-0.163384,-0.124786,0.220640,-0.248265,0.025639,-0.012599,-0.628376,0.673214,1.249048,1.241121,-0.126129,0.305715,0.039261,0.036732,0.220226,-0.016226
0.123627,0.096944,0.022848,-0.020042,0.021366,-0.018869,0.178749,-0.134766,0.173345,0.013961,0.042820,-0.080390,-0.129797,-0.165004,-0.126172,0.219758,-0.247789,0.025166,-0.012247,-0.628725,0.673236,1.249482,1.241657,-0.125723,0.305067,0.039222,0.037612,0.220193,-0.015287
0.123843,0.099171,0.023723,-0.019188,0.022171,-0.017749,0.178696,-0.136425,0.173894,0.013756,0.039290,-0.080937,-0.129163,-0.166646,-0.126148,0.219233,-0.248236,0.024654,-0.011027,-0.628916,0.673374,1.250952,1.240919,-0.125650,0.304704,0.039346,0.038005,0.220037,-0.013812
0.125095,0.103066,0.023723,-0.019188,0.022171,-0.017749,0.178696,-0.138850,0.173894,0.013756,0.033644,-0.080937,-0.129163,-0.166646,-0.124164,0.219233,-0.248236,0.024654,-0.011027,-0.628916,0.673374,1.250952,1.240919,-0.125650,0.304704,0.039346,0.038005,0.220037,-0.013812
0.127477,0.109105,0.024628,-0.017728,0.023643,-0.017031,0.178467,-0.142253,0.176215,0.012461,0.025119,-0.081852,-0.129294,-0.165203,-0.118046,0.219255,-0.249745,0.023190,-0.009264,-0.628529,0.674482,1.252164,1.239128,-0.125656,0.305701,0.039554,0.038596,0.219916,-0.012329
0.130423,0.116215,0.025294,-0.016928,0.023530,-0.015587,0.179783,-0.146146,0.178435,0.011496,0.015155,-0.082350,-0.129614,-0.161819,-0.109862,0.220295,-0.250633,0.022475,-0.007633,-0.627962,0.675144,1.252204,1.238328,-0.125781,0.307365,0.038990,0.038137,0.220803,-0.011753
0.133603,0.114998,0.026648,-0.016928,0.023530,-0.015587,0.179783,-0.151041,0.180222,0.007473,0.019971,-0.084206,-0.131601,-0.153353,-0.103749,0.220295,-0.252357,0.022475,-0.004824,-0.627962,0.675144,1.252204,1.239627,-0.125781,0.307365,0.038990,0.038137,0.220803,-0.011753
0.133807,0.108518,0.028499,-0.015493,0.022093,-0.013818,0.179918,-0.155764,0.181966,0.008455,0.034638,-0.086055,-0.133938,-0.146244,-0.100300,0.221711,-0.254244,0.022670,-0.001908,-0.627468,0.675024,1.250282,1.239967,-0.125107,0.308119,0.038277,0.037742,0.221801,-0.011864
0.128058,0.091515,0.028499,-0.012132,0.020487,-0.011247,0.179918,-0.160140,0.183626,0.019447,0.069007,-0.087889,-0.136973,-0.141848,-0.102177,0.221711,-0.256459,0.022670,0.001224,-0.624824,0.673089,1.245638,1.239967,-0.125107,0.308119,0.038277,0.037742,0.221801,-0.011864
0.111865,0.071318,0.029447,-0.009762,0.016281,-0.010726,0.179130,-0.162483,0.184853,0.049369,0.107679,-0.086194,-0.138297,-0.143959,-0.106386,0.223995,-0.259288,0.024967,0.005082,-0.612939,0.661609,1.228729,1.227914,-0.123614,0.305649,0.038333,0.040046,0.223645,-0.011362
0.090450,0.049524,0.028921,-0.007887,0.010775,-0.011061,0.178932,-0.163367,0.185527,0.088756,0.148502,-0.082734,-0.138608,-0.149325,-0.111761,0.226130,-0.262424,0.027606,0.009304,-0.596432,0.645357,1.205686,1.210626,-0.122729,0.301374,0.038505,0.043867,0.225629,-0.010890
