body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.036526,0.005301,-0.008782,0.023318,0.001179,-0.007599,0.019441,0.001278,-0.001102,0.000000,0.000000,0.000000,0.022851,-0.000339,-0.007086,0.004602,0.001578,-0.002104,0.003536,0.000834,-0.001342,0.038345,0.005244,0.007700,0.012092,0.012668,-0.000466,0.015633,0.011761,0.021861,-0.001022,-0.008789,0.076289,0.034184,-0.001579,0.008670,0.057275,0.018029,0.008831,0.057562,0.001896,-0.040525
0.038308,0.003873,-0.006385,0.025038,0.001234,-0.005838,0.020704,0.000951,-0.000868,0.000000,0.000001,-0.000002,0.021626,-0.000481,-0.004715,0.008111,0.001985,-0.001178,0.001473,0.000348,-0.000557,0.036156,0.004719,0.007802,0.008866,0.012545,-0.000818,0.008035,0.015746,0.026983,-0.008607,-0.004137,0.066642,0.033373,0.002846,0.008151,0.050206,0.018287,0.004964,0.049461,0.006849,-0.035881
0.043045,0.002584,-0.005498,0.026551,0.002022,-0.005148,0.021228,0.001322,-0.000878,0.000000,0.000008,-0.000013,0.019516,0.000146,-0.003151,0.013881,0.002782,-0.000632,0.000470,0.000114,-0.000169,0.035502,0.005922,0.005795,0.007672,0.014178,-0.002502,0.001997,0.020469,0.028204,-0.015571,-0.001761,0.055756,0.033005,0.008819,0.005960,0.043164,0.019237,0.000563,0.040442,0.012147,-0.034970
0.048464,0.001313,-0.005624,0.027161,0.003096,-0.005284,0.021713,0.002177,-0.001082,0.000001,0.000042,-0.000064,0.016107,0.001047,-0.002264,0.020947,0.003596,-0.000093,0.000078,0.000035,0.000017,0.035652,0.008251,0.002601,0.007195,0.016928,-0.005003,-0.001982,0.024648,0.024554,-0.020151,-0.000086,0.043606,0.031519,0.014921,0.003283,0.035590,0.020115,-0.002282,0.031543,0.016392,-0.034869
0.052422,-0.000032,-0.005930,0.026634,0.003823,-0.005532,0.022926,0.003065,-0.001310,0.000003,0.000164,-0.000254,0.011791,0.001548,-0.001671,0.028036,0.004165,0.000649,-0.000149,0.000030,0.000242,0.036111,0.010646,-0.000868,0.006359,0.019628,-0.008006,-0.003161,0.027008,0.015868,-0.020769,0.001578,0.029495,0.027830,0.019226,0.001181,0.026514,0.019234,-0.002470,0.023055,0.017568,-0.033155
0.053998,-0.001425,-0.005804,0.025623,0.004149,-0.005384,0.025407,0.003915,-0.001643,0.000008,0.000506,-0.000783,0.007898,0.001544,-0.001216,0.034193,0.004489,0.001636,-0.000538,0.000073,0.000773,0.037061,0.012651,-0.004178,0.004788,0.021656,-0.011484,-0.001432,0.027222,0.002844,-0.017158,0.003347,0.013113,0.021994,0.020835,0.000089,0.015875,0.015886,-0.000286,0.014978,0.014741,-0.029471
0.053188,-0.002635,-0.005156,0.025076,0.004555,-0.004846,0.028614,0.004914,-0.002438,0.000016,0.001214,-0.001878,0.005941,0.001486,-0.001042,0.038673,0.004633,0.002935,-0.001353,0.000163,0.001875,0.038721,0.014278,-0.007344,0.002548,0.022953,-0.015478,0.001982,0.025839,-0.012647,-0.010972,0.005260,-0.004063,0.014918,0.019717,-0.000239,0.004788,0.010520,0.002852,0.007040,0.008130,-0.025496
0.050286,-0.003339,-0.004320,0.025362,0.005305,-0.004267,0.031076,0.005967,-0.003875,0.000019,0.002270,-0.003510,0.006665,0.001806,-0.001330,0.040968,0.004565,0.004567,-0.002742,0.000267,0.003565,0.040756,0.015289,-0.010519,0.000233,0.023596,-0.019768,0.005390,0.023709,-0.027538,-0.004534,0.007580,-0.018848,0.008085,0.015867,-0.000506,-0.004899,0.003729,0.004866,-0.000999,-0.001474,-0.023730
0.046102,-0.003400,-0.003709,0.026140,0.005980,-0.003962,0.031785,0.006556,-0.005419,-0.000028,0.003311,-0.005115,0.009715,0.002517,-0.002063,0.041392,0.004252,0.006186,-0.004650,0.000274,0.005378,0.042777,0.015212,-0.013837,-0.000587,0.023895,-0.023895,0.008170,0.021962,-0.038533,0.000938,0.010973,-0.028114,0.003732,0.009503,-0.001638,-0.011236,-0.004305,0.003520,-0.008674,-0.012633,-0.026126
0.042153,-0.002974,-0.003436,0.026922,0.005857,-0.003926,0.031076,0.006166,-0.005984,-0.000225,0.003780,-0.005821,0.014091,0.003270,-0.002941,0.041124,0.003790,0.007095,-0.006853,0.000037,0.006551,0.045053,0.013945,-0.017213,0.002070,0.024407,-0.027317,0.010922,0.021889,-0.043571,0.005539,0.016161,-0.030628,0.004249,0.001726,-0.004212,-0.012916,-0.013378,-0.002360,-0.014585,-0.023122,-0.032372
0.040065,-0.002338,-0.003146,0.027591,0.004695,-0.003784,0.030087,0.004814,-0.004909,-0.000695,0.003403,-0.005202,0.018879,0.003655,-0.003438,0.041201,0.003335,0.006826,-0.009030,-0.000469,0.006616,0.048299,0.011948,-0.019787,0.009155,0.025185,-0.029102,0.014381,0.023982,-0.042326,0.009716,0.022962,-0.027280,0.010635,-0.005690,-0.007527,-0.009528,-0.022448,-0.011121,-0.016603,-0.030532,-0.038569
0.040962,-0.001736,-0.002292,0.028515,0.003016,-0.003079,0.029856,0.003093,-0.002680,-0.001320,0.002449,-0.003696,0.023718,0.003443,-0.003074,0.041815,0.002940,0.005604,-0.010599,-0.001017,0.005677,0.053000,0.009758,-0.019729,0.020052,0.025230,-0.027642,0.018955,0.027104,-0.035448,0.013973,0.029594,-0.019847,0.021856,-0.011235,-0.009422,-0.000980,-0.029466,-0.018211,-0.012187,-0.033203,-0.038729
0.045179,-0.001358,-0.000715,0.030159,0.001575,-0.001728,0.030870,0.001682,-0.000470,-0.001331,0.001411,-0.002122,0.028821,0.002705,-0.001822,0.042562,0.002499,0.004029,-0.010783,-0.001214,0.003990,0.059052,0.007476,-0.015335,0.033272,0.023304,-0.021516,0.025043,0.029175,-0.023958,0.019209,0.033531,-0.010019,0.035697,-0.014448,-0.007660,0.012596,-0.032581,-0.019041,0.000326,-0.031018,-0.029005
0.052046,-0.001229,0.001044,0.032748,0.000809,-0.000195,0.033175,0.000945,0.000813,0.000639,0.000599,-0.000956,0.034918,0.001836,-0.000256,0.042806,0.001925,0.002291,-0.009264,-0.000813,0.001425,0.065850,0.004870,-0.006627,0.047099,0.019445,-0.010997,0.033047,0.028860,-0.009645,0.026524,0.033418,0.000489,0.049960,-0.015941,-0.001728,0.030068,-0.031612,-0.012263,0.020069,-0.025755,-0.010717
0.059904,-0.000938,0.002120,0.036217,0.000809,0.000871,0.036601,0.000960,0.000972,0.005398,0.000180,-0.000200,0.043261,0.001393,0.000844,0.041539,0.001505,-0.000446,-0.006815,0.000018,-0.002715,0.072391,0.001901,0.004426,0.059672,0.015237,0.001691,0.042944,0.026278,0.004738,0.036480,0.029877,0.009788,0.063077,-0.016620,0.006807,0.048974,-0.027992,-0.000254,0.043762,-0.020370,0.010815
0.066521,0.000327,0.002120,0.040193,0.001424,0.001235,0.040678,0.001554,0.000449,0.011831,0.000419,0.000306,0.055444,0.001645,0.001146,0.037217,0.002000,-0.006059,-0.004896,0.000558,-0.009678,0.077362,-0.001146,0.015349,0.068952,0.012371,0.013816,0.053938,0.022072,0.016609,0.048529,0.024305,0.016568,0.074051,-0.016789,0.015647,0.066175,-0.023453,0.013076,0.067536,-0.017499,0.030039
0.069417,0.003241,0.001576,0.044074,0.002165,0.001377,0.044454,0.002160,0.000180,0.017686,0.001653,0.000812,0.072998,0.002240,0.001132,0.027958,0.004255,-0.016779,-0.004087,-0.000372,-0.021006,0.079440,-0.003907,0.024589,0.072952,0.011173,0.023610,0.064269,0.016379,0.024961,0.060750,0.017434,0.020999,0.081854,-0.015839,0.023270,0.078423,-0.019053,0.024796,0.087781,-0.018290,0.043923
0.066210,0.007883,0.001632,0.047734,0.002427,0.002217,0.046931,0.002045,0.001320,0.022949,0.004260,0.001841,0.096663,0.002645,0.001795,0.012445,0.008659,-0.034029,-0.001711,-0.004120,-0.037823,0.078007,-0.005847,0.031777,0.070631,0.010681,0.030564,0.071507,0.009188,0.030604,0.070134,0.009450,0.024596,0.085105,-0.012292,0.029422,0.082927,-0.014706,0.034364,0.100723,-0.021782,0.052275
0.055614,0.013896,0.003219,0.052123,0.002120,0.004452,0.047715,0.001012,0.004817,0.032458,0.008981,0.004221,0.124612,0.003238,0.003916,-0.008147,0.015075,-0.057560,0.009582,-0.011855,-0.060012,0.073932,-0.006042,0.037308,0.062918,0.009661,0.035014,0.073384,0.001358,0.035339,0.073439,0.000977,0.029213,0.082650,-0.004219,0.034875,0.078502,-0.008986,0.043445,0.102950,-0.024862,0.056518
0.038740,0.020918,0.006449,0.058032,0.001850,0.008021,0.046999,-0.000249,0.011002,0.054295,0.016829,0.008633,0.148999,0.005910,0.007495,-0.027183,0.022667,-0.085466,0.039673,-0.024688,-0.086013,0.069506,-0.003831,0.042143,0.052459,0.007197,0.037860,0.068378,-0.005324,0.041007,0.068013,-0.006714,0.036092,0.074386,0.009417,0.041160,0.066466,0.000162,0.054089,0.093403,-0.023476,0.058444
0.019357,0.028622,0.010637,0.062685,0.002072,0.012120,0.046021,-0.000505,0.019083,0.094925,0.027857,0.014679,0.152748,0.013574,0.011810,-0.030039,0.029053,-0.114626,0.095831,-0.044062,-0.113198,0.067092,-0.000020,0.047614,0.041940,0.002543,0.040360,0.054681,-0.008678,0.049291,0.051644,-0.012104,0.045683,0.061159,0.027281,0.050111,0.049261,0.013464,0.066016,0.073895,-0.014994,0.059370
0.002467,0.036513,0.014889,0.056277,0.001970,0.015877,0.049946,0.001848,0.026700,0.155303,0.040044,0.020257,0.111502,0.029165,0.016021,0.004393,0.029946,-0.140681,0.178735,-0.071169,-0.137874,0.067485,0.003258,0.054414,0.033133,-0.004913,0.043416,0.027658,-0.005320,0.062774,0.021111,-0.012723,0.058799,0.044075,0.046176,0.062520,0.026265,0.028050,0.074208,0.045926,-0.000460,0.058721
-0.007925,0.044101,0.019111,0.020413,-0.000731,0.019751,0.072127,0.009631,0.030624,0.230307,0.050227,0.022603,0.004520,0.054742,0.020141,0.094112,0.021313,-0.157507,0.281469,-0.104935,-0.154599,0.069595,0.004410,0.061523,0.028703,-0.015695,0.047050,-0.023169,0.011902,0.087647,-0.027455,-0.004500,0.078506,0.025342,0.064013,0.076532,-0.011642,0.035152,0.067667,0.005871,0.013607,0.051927
