joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-2.160245,1.575381,0.513679,-0.136172,-0.432742,-0.424914,-0.549156,-1.560876,0.336043,3.430593,-1.521833,-3.937317,-3.080839,1.589364,0.266004,1.200420,-1.860094,0.058753,0.148133,-1.175112,0.513981,-2.432725,-2.170045,-1.011716,2.067288,0.003277,0.116177,-0.180160,-0.889848
-2.129451,1.796624,0.458418,-0.346848,-0.469745,-0.522171,-0.517058,-1.649083,0.269438,2.966785,-1.843360,-4.304640,-3.416467,1.462084,0.462104,0.817707,-1.727422,-0.212613,0.154086,-1.827121,0.690683,-2.342260,-1.591356,-0.246707,2.325590,-0.028770,0.035241,-0.358354,-0.818389
-1.931842,2.085803,0.000000,-1.095969,-0.308633,-0.673263,-0.599217,-2.065108,0.171676,0.925812,-2.361973,-4.506646,-4.227983,0.118834,0.356191,-0.521529,-1.186062,-0.558852,0.141884,-3.519322,1.520199,-3.408781,-0.663752,0.067380,1.353773,-0.439765,-0.067338,-0.408120,-0.378260
-1.819843,2.153739,-0.092815,-0.918127,-0.136941,-0.649572,-0.258137,-2.155041,0.206660,0.463068,-2.434078,-4.424105,-4.504338,-0.044921,0.401340,-0.794557,-1.001538,-0.341257,0.063863,-3.950508,1.808514,-3.936255,-0.478365,-0.098632,1.036026,-0.554927,-0.080772,-0.585348,-0.248568
-1.595828,2.289587,-0.339644,-0.562434,0.206443,-0.602184,0.424024,-2.334885,0.276623,-0.462407,-2.578262,-4.258983,-5.056995,-0.372420,0.491630,-1.340605,-0.632495,0.000000,-0.092177,-4.812835,2.385128,-4.991158,0.000000,-0.430660,0.400523,-0.785245,-0.107636,-0.939797,0.000000
-1.275966,2.250449,-0.241259,-0.250077,0.499344,-0.363582,0.984587,-2.330640,0.339080,-0.971135,-2.283059,-4.123789,-5.116897,-0.700279,0.191954,-1.661611,-0.260323,0.598106,-0.130072,-5.043662,2.510850,-5.668780,0.080100,-0.498638,0.735529,-0.697765,-0.160300,-1.236596,0.208392
-1.116031,2.230882,-0.192066,-0.093898,0.645795,-0.244281,1.264871,-2.328516,0.370307,-1.225498,-2.135461,-4.056199,-5.146855,-0.864208,0.028075,-1.822120,-0.049499,0.850193,-0.149021,-5.159068,2.573712,-6.007605,0.173944,-0.555655,0.903033,-0.654025,-0.186634,-1.384998,0.307181
-0.668249,1.770327,0.498393,-0.075063,0.799639,0.161092,1.512583,-2.102108,0.145286,-1.585904,-1.021657,-3.312132,-4.680699,-0.960298,-0.510913,-2.285761,0.472784,0.867455,0.075247,-3.879723,2.060954,-6.714527,0.449858,0.000000,1.125472,-0.228838,-0.133386,-0.906462,0.143335
-0.475207,1.629555,0.818561,-0.152570,0.809471,0.227949,1.299927,-1.924552,0.053252,-1.693588,-0.648254,-2.724305,-4.264304,-0.833851,-0.583823,-2.032164,0.611080,0.702073,0.105117,-3.057522,1.772298,-6.912049,0.492112,-0.119464,1.012547,-0.079358,-0.114395,-0.742247,0.062797
-0.089115,1.348020,1.458908,-0.307589,0.829143,0.361665,0.874618,-1.569443,-0.130818,-1.908973,0.098559,-1.548645,-3.431559,-0.580949,-0.729662,-1.524966,0.887685,0.371309,0.164857,-1.413113,1.194982,-7.307132,0.576624,-0.289330,0.786697,0.219606,-0.076412,-0.413819,0.000000
-0.106874,0.898304,2.314874,-0.653436,0.589481,0.205673,-0.140154,-1.286763,-0.317368,-1.670122,0.808531,0.661013,-2.175972,3.837991,-0.978400,2.617553,0.204310,3.562246,0.181903,0.286326,1.055959,-10.006125,-0.574410,-1.364289,1.249945,0.928538,-0.149060,0.155215,-0.282901
-0.115761,0.673456,2.742870,-0.826362,0.469655,0.127678,-0.647538,-1.145431,-0.410644,-1.550704,1.163519,1.765835,-1.548216,6.047470,-1.102778,4.688808,-0.137362,5.157724,0.190426,1.136056,0.986448,-11.355683,-1.149928,-1.901779,1.481573,1.283012,-0.185383,0.439731,-0.375213
-0.600570,0.409284,4.075091,-0.369920,0.231548,-0.294609,-1.412673,-0.654668,-0.576028,2.765891,2.366654,1.430979,0.923398,-0.135607,-1.503617,7.075900,-2.254432,1.377394,0.453368,4.470578,0.993699,-7.526058,-4.137471,-1.476490,1.042325,0.663105,-0.194088,0.618249,-0.122813
