body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.208048,-0.112861,1.402250,2.435256,-0.211150,1.436734,-1.410779,-0.190747,1.028547,-2.127514,-0.103643,1.045422,-0.847602,-0.265013,1.319663,-0.014923,-0.029518,-0.073724,0.109522,0.153025,-0.050259,-0.257030,-0.150840,1.830488,2.741538,0.829283,0.744132,4.782478,0.063218,-0.567291,5.517202,-1.013350,2.021301,1.783218,-2.035558,2.611715,4.902854,-1.925005,3.844630,5.197053,-0.693889,2.454444
0.226897,-0.066030,1.753687,2.359425,-0.334778,1.688802,-0.825152,-0.318913,1.302043,-1.690277,-0.328565,1.340203,-1.182927,-0.260792,1.657465,0.104288,-0.097299,0.067690,0.050916,0.077530,0.093602,-0.172947,-0.298263,2.144313,3.309657,0.332080,0.997225,5.146263,-0.403337,-1.200189,5.626077,-1.294747,0.314289,2.484349,-2.048385,3.042608,4.619304,-1.951529,4.385216,4.851146,-0.562415,3.182077
0.223596,-0.039913,2.060081,2.247582,-0.444882,1.891781,-0.129415,-0.438768,1.583479,-0.880504,-0.531109,1.638371,-1.474875,-0.246761,1.966149,0.200322,-0.157756,0.184286,0.006856,0.004225,0.210513,-0.107364,-0.428132,2.345858,3.724440,-0.210555,1.163866,5.416328,-0.893914,-2.021728,5.751206,-1.589633,-1.421387,3.134579,-1.883857,3.359357,4.349497,-1.882519,4.817498,4.498758,-0.465512,3.867357
0.212206,-0.043515,2.310336,2.104473,-0.509318,2.065386,0.602417,-0.524771,1.904228,0.135868,-0.617021,1.964496,-1.703994,-0.222029,2.232142,0.253404,-0.201363,0.269145,-0.020478,-0.067637,0.292242,-0.064779,-0.527512,2.458924,3.968310,-0.720215,1.248048,5.669247,-1.353265,-2.945484,5.956874,-1.909839,-3.012305,3.686468,-1.565412,3.597061,4.114478,-1.747595,5.169648,4.160705,-0.444667,4.517432
0.207085,-0.076161,2.489978,1.934609,-0.507644,2.218530,1.279945,-0.563308,2.280660,1.138203,-0.534736,2.333812,-1.855424,-0.187618,2.433797,0.246279,-0.225039,0.321580,-0.038352,-0.136457,0.338290,-0.039142,-0.584467,2.518914,4.057931,-1.125150,1.270043,5.948924,-1.731171,-3.847294,6.237038,-2.218887,-4.357996,4.098079,-1.129629,3.794461,3.914340,-1.565887,5.452980,3.842304,-0.463386,5.101118
0.217440,-0.130701,2.586370,1.743161,-0.452471,2.338831,1.828508,-0.558318,2.678850,1.946260,-0.306572,2.719336,-1.918579,-0.149903,2.549592,0.165677,-0.232183,0.344452,-0.055706,-0.194963,0.353415,-0.017048,-0.590575,2.566332,4.019305,-1.380076,1.270345,6.258547,-2.005958,-4.577355,6.542058,-2.455512,-5.364110,4.335878,-0.618824,3.984209,3.735939,-1.340020,5.662508,3.534225,-0.438778,5.570709
0.244178,-0.196988,2.594677,1.536440,-0.386450,2.397225,2.209071,-0.523385,3.014851,2.453602,-0.012660,3.046029,-1.888706,-0.118774,2.567884,0.005481,-0.228852,0.344244,-0.080606,-0.232425,0.346847,0.015995,-0.545685,2.640394,3.856087,-1.466216,1.313849,6.570562,-2.185939,-4.982430,6.808898,-2.576321,-5.911337,4.379218,-0.083297,4.186131,3.558466,-1.065778,5.791243,3.219882,-0.306111,5.892008
0.280590,-0.263953,2.520693,1.324454,-0.355266,2.365565,2.413590,-0.468001,3.190278,2.590208,0.259812,3.215272,-1.769990,-0.102274,2.492415,-0.229196,-0.219409,0.331689,-0.122859,-0.240871,0.331535,0.068688,-0.461351,2.772117,3.529566,-1.369072,1.492400,6.840964,-2.278826,-4.930899,6.971697,-2.574632,-5.880852,4.225468,0.411944,4.399337,3.361363,-0.750744,5.847259,2.887197,-0.062952,6.065633
0.316155,-0.320451,2.379888,1.123641,-0.379669,2.234244,2.445176,-0.393683,3.133140,2.280846,0.463424,3.140356,-1.575960,-0.102867,2.341709,-0.521767,-0.204837,0.319872,-0.193229,-0.220305,0.321245,0.140326,-0.359776,2.979279,2.967011,-1.056908,1.916405,7.020768,-2.250417,-4.333956,6.961750,-2.456994,-5.205072,3.895212,0.785378,4.594907,3.137235,-0.427639,5.864417,2.537692,0.233812,6.135902
0.341536,-0.356215,2.192868,0.956066,-0.444990,2.018917,2.297217,-0.307382,2.821291,1.483866,0.597741,2.780941,-1.322162,-0.118452,2.142855,-0.852875,-0.183914,0.319410,-0.300204,-0.178208,0.325812,0.223283,-0.267863,3.264337,2.106260,-0.491501,2.677745,7.061365,-2.009837,-3.157268,6.719778,-2.201281,-3.897030,3.435783,0.948500,4.714671,2.904115,-0.150939,5.899051,2.192745,0.500986,6.182129
