joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.578056,0.236116,0.309243,-0.007203,0.099694,-0.049182,0.170524,-0.574693,0.058711,0.809154,0.298277,-0.596713,-0.924278,-0.191984,-0.575407,0.713070,-0.581376,0.252043,0.052575,-0.601504,0.601326,-0.960366,-0.049210,-0.464082,0.182190,-0.123094,-0.175904,-0.050993,-0.102092
-0.585556,0.205413,0.383451,-0.011684,0.065871,-0.067105,0.161087,-0.585241,0.061137,0.866217,0.435637,-0.581455,-0.858177,-0.231657,-0.605786,0.866477,-0.662136,0.246534,0.049838,-0.473329,0.619318,-1.025492,-0.209210,-0.528539,0.190105,-0.123094,-0.178214,-0.033771,-0.099286
-0.561857,0.143269,0.440944,-0.007821,0.015968,-0.071871,0.158679,-0.573548,0.069975,0.876523,0.644788,-0.607524,-0.761946,-0.253675,-0.557409,0.987384,-0.744661,0.244697,0.031579,-0.395382,0.631575,-1.047200,-0.378113,-0.606199,0.181631,-0.139642,-0.176508,-0.019511,-0.090713
-0.522557,0.065405,0.490080,0.000216,-0.041975,-0.070060,0.159417,-0.550734,0.082018,0.863451,0.889832,-0.654257,-0.650653,-0.266276,-0.469656,1.092041,-0.828068,0.244753,0.005560,-0.342548,0.640962,-1.047200,-0.551466,-0.690461,0.164963,-0.164034,-0.172794,-0.006732,-0.079257
-0.490675,-0.026359,0.505102,0.008062,-0.088478,-0.044433,0.138083,-0.518158,0.097218,0.855846,1.137240,-0.783552,-0.466902,-0.266276,-0.454827,1.121347,-0.899496,0.238417,0.000497,-0.388114,0.602160,-1.047200,-0.685781,-0.726831,0.127815,-0.182583,-0.169656,-0.013373,-0.061677
-0.455535,-0.116922,0.501176,0.015794,-0.124885,-0.011787,0.106118,-0.478490,0.117073,0.845269,1.372778,-0.911356,-0.273275,-0.263194,-0.449727,1.128390,-0.954872,0.230603,0.001077,-0.449417,0.552216,-1.047200,-0.789950,-0.749033,0.090823,-0.195825,-0.168633,-0.023102,-0.045453
-0.413880,-0.205082,0.459354,0.023298,-0.141098,0.034893,0.052891,-0.424639,0.146240,0.828745,1.584577,-1.036179,-0.059898,-0.255715,-0.464081,1.090905,-0.978145,0.219835,0.012939,-0.542192,0.479988,-1.047200,-0.833830,-0.742898,0.054141,-0.198455,-0.171839,-0.039005,-0.031943
-0.368953,-0.297854,0.383526,0.040445,-0.139605,0.083475,-0.008779,-0.351092,0.183142,0.808069,1.769249,-1.141670,0.142634,-0.245818,-0.474384,1.049558,-0.971303,0.200896,0.033099,-0.634681,0.403322,-1.047200,-0.824129,-0.728724,0.039525,-0.196253,-0.181733,-0.051415,-0.034984
-0.322391,-0.392932,0.290695,0.062413,-0.129260,0.133007,-0.074670,-0.267698,0.223913,0.785317,1.940358,-1.237495,0.339744,-0.234714,-0.482660,1.006279,-0.949404,0.177871,0.057407,-0.727027,0.324436,-1.047200,-0.787638,-0.710530,0.035943,-0.191636,-0.194971,-0.062077,-0.046299
-0.272953,-0.489592,0.160741,0.103846,-0.112394,0.166714,-0.134139,-0.149320,0.275499,0.755829,2.052192,-1.321941,0.492608,-0.227951,-0.486965,0.936076,-0.905863,0.150953,0.069657,-0.823648,0.240856,-0.965958,-0.697614,-0.672301,0.051248,-0.187024,-0.214680,-0.071438,-0.072279
-0.224000,-0.585878,0.028053,0.150552,-0.100478,0.189185,-0.187924,-0.023633,0.329136,0.725884,2.135283,-1.396718,0.632092,-0.222351,-0.490442,0.853718,-0.858699,0.126157,0.070616,-0.915444,0.159274,-0.859207,-0.596110,-0.626203,0.063566,-0.185349,-0.235030,-0.082426,-0.092987
-0.176016,-0.681418,-0.110103,0.207802,-0.098460,0.189185,-0.230340,0.116672,0.386877,0.695027,2.160891,-1.452154,0.744814,-0.219081,-0.492263,0.747050,-0.804285,0.105606,0.048992,-0.997589,0.081689,-0.701437,-0.471648,-0.564366,0.069910,-0.189545,-0.256661,-0.096668,-0.103152
-0.129189,-0.778456,-0.240498,0.269509,-0.121185,0.166737,-0.262874,0.236560,0.437920,0.660295,2.113937,-1.486599,0.830409,-0.219012,-0.493565,0.587548,-0.755024,0.088036,0.008213,-1.047217,0.018739,-0.446524,-0.338690,-0.425439,0.089181,-0.205143,-0.286267,-0.126206,-0.103808
