body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
-0.001025,-0.015237,0.788656,-0.114619,-0.021442,0.653295,-0.132382,-0.000289,0.348384,-0.146003,-0.061091,0.037464,0.118017,-0.011111,0.657888,0.125252,-0.004104,0.351825,0.127590,-0.048101,0.037886,-0.002279,-0.017937,0.842717,-0.152655,-0.017452,1.071624,-0.188783,-0.035655,0.891698,-0.210847,0.032896,0.722733,0.127317,0.004787,1.082856,0.173028,0.007457,0.904268,0.192683,0.063592,0.730537
-0.001022,-0.015946,0.788625,-0.114644,-0.021872,0.653275,-0.132426,-0.000397,0.348388,-0.146172,-0.060876,0.037410,0.118003,-0.011799,0.657844,0.125273,-0.004057,0.351800,0.127480,-0.048139,0.037873,-0.002249,-0.018695,0.842684,-0.152221,-0.017782,1.071851,-0.188412,-0.034936,0.891836,-0.209842,0.033674,0.722815,0.127860,0.003306,1.082613,0.173264,0.005963,0.903946,0.192633,0.062653,0.730363
-0.001054,-0.016621,0.788605,-0.114754,-0.022248,0.653306,-0.132422,-0.000660,0.348421,-0.146141,-0.060704,0.037356,0.117906,-0.012452,0.657767,0.125404,-0.003785,0.351755,0.127681,-0.047625,0.037797,-0.002226,-0.019426,0.842663,-0.151585,-0.018331,1.072223,-0.188002,-0.034210,0.892140,-0.208997,0.034563,0.723122,0.128614,0.001516,1.082289,0.173439,0.004329,0.903478,0.192402,0.061463,0.729988
-0.001155,-0.017229,0.788608,-0.114853,-0.022904,0.653305,-0.132497,-0.001790,0.348386,-0.146210,-0.061311,0.037221,0.117805,-0.013060,0.657770,0.125303,-0.004394,0.351758,0.127504,-0.048711,0.037867,-0.002338,-0.020034,0.842666,-0.151689,-0.018852,1.072226,-0.187833,-0.033625,0.891996,-0.208143,0.035047,0.722843,0.128566,0.000180,1.082318,0.173392,0.003157,0.903511,0.192659,0.060169,0.729996
-0.001254,-0.017770,0.788657,-0.115072,-0.023220,0.653440,-0.132516,-0.002577,0.348477,-0.146126,-0.061083,0.037106,0.117597,-0.013575,0.657722,0.125329,-0.004263,0.351737,0.127656,-0.048355,0.037815,-0.002371,-0.020635,0.842713,-0.151124,-0.019466,1.072657,-0.187463,-0.032939,0.892366,-0.207573,0.035765,0.723191,0.129224,-0.001458,1.082073,0.173325,0.001894,0.903092,0.192354,0.058603,0.729433
-0.001353,-0.018276,0.788729,-0.115259,-0.023577,0.653574,-0.132448,-0.003642,0.348550,-0.145891,-0.061107,0.036970,0.117416,-0.014045,0.657722,0.125544,-0.004284,0.351763,0.128167,-0.048460,0.037853,-0.002432,-0.021197,0.842784,-0.150865,-0.020115,1.072931,-0.187168,-0.032265,0.892539,-0.206905,0.036470,0.723320,0.129556,-0.003071,1.082008,0.173118,0.000673,0.902903,0.192166,0.056878,0.729059
-0.001494,-0.018731,0.788825,-0.115512,-0.023884,0.653748,-0.132761,-0.004953,0.348665,-0.146324,-0.061173,0.036851,0.117171,-0.014490,0.657723,0.125056,-0.004397,0.351768,0.127368,-0.048225,0.037808,-0.002532,-0.021711,0.842876,-0.150777,-0.020666,1.073141,-0.186946,-0.031922,0.892665,-0.206586,0.036640,0.723353,0.129676,-0.004005,1.082011,0.173072,-0.000118,0.902870,0.192340,0.055212,0.728769
-0.001633,-0.019173,0.788941,-0.115769,-0.024188,0.653950,-0.132726,-0.006294,0.348788,-0.146063,-0.061206,0.036718,0.116921,-0.014918,0.657740,0.125066,-0.004440,0.351807,0.127526,-0.048444,0.037869,-0.002621,-0.022210,0.842990,-0.150538,-0.021448,1.073463,-0.186689,-0.031615,0.892919,-0.206314,0.037059,0.723636,0.129960,-0.005369,1.081981,0.172830,-0.001284,0.902719,0.191966,0.053351,0.728385
-0.001767,-0.019590,0.789098,-0.116033,-0.024489,0.654204,-0.133062,-0.007762,0.348981,-0.146515,-0.061303,0.036662,0.116665,-0.015330,0.657787,0.124900,-0.004527,0.351867,0.127377,-0.048189,0.037882,-0.002706,-0.022683,0.843145,-0.150401,-0.021971,1.073759,-0.186435,-0.031535,0.893159,-0.205933,0.037133,0.723859,0.130126,-0.006261,1.082027,0.172820,-0.002358,0.902719,0.192004,0.051466,0.728153
-0.001902,-0.019988,0.789234,-0.116308,-0.024779,0.654447,-0.133026,-0.009309,0.349142,-0.146248,-0.061344,0.036542,0.116399,-0.015790,0.657804,0.124847,-0.004459,0.351911,0.127402,-0.048186,0.037933,-0.002789,-0.023113,0.843280,-0.150209,-0.022684,1.074070,-0.186221,-0.031581,0.893430,-0.205746,0.037321,0.724219,0.130355,-0.007487,1.082042,0.172609,-0.003677,0.902630,0.191505,0.049632,0.727896
