body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
0.065538,-0.031805,-0.003248,0.074030,-0.080434,0.002128,0.032519,-0.036162,0.000490,0.004389,-0.000465,0.004169,0.066484,0.008296,-0.008391,0.022385,-0.035839,-0.006426,0.004384,-0.001160,-0.001411,0.065637,-0.029361,-0.003495,0.040924,-0.120698,-0.007670,0.050584,-0.130884,-0.004209,-0.031376,-0.167891,0.016070,0.039694,0.000745,-0.014151,-0.003444,0.101559,-0.011921,-0.004262,0.125152,-0.019017
0.059192,-0.031831,-0.003136,0.067509,-0.079559,0.002401,0.027036,-0.024948,0.000328,0.003894,-0.000548,0.003118,0.060536,0.008816,-0.008478,0.019270,-0.035477,-0.006345,0.004294,-0.001216,-0.001230,0.059386,-0.029549,-0.003364,0.035748,-0.113586,-0.007489,0.049514,-0.111741,-0.003230,-0.027944,-0.142908,0.014804,0.035443,0.004454,-0.011902,-0.007702,0.093933,-0.007866,-0.001252,0.093818,-0.008078
0.051706,-0.032568,-0.002773,0.058788,-0.076886,0.002064,0.021821,-0.018127,-0.000129,0.003476,-0.000630,0.002030,0.052694,0.006826,-0.007478,0.016498,-0.029816,-0.005571,0.003670,-0.000852,-0.001196,0.052242,-0.030605,-0.002965,0.030647,-0.106122,-0.007124,0.045611,-0.096342,-0.002830,-0.024305,-0.117588,0.010709,0.031158,0.007046,-0.008917,-0.010452,0.085469,-0.003750,0.001251,0.066024,0.001610
0.042990,-0.033606,-0.002218,0.048116,-0.072620,0.001286,0.016682,-0.016319,-0.000739,0.002557,-0.000663,0.001149,0.043040,0.003304,-0.005681,0.013616,-0.020746,-0.004295,0.002457,-0.000681,-0.001291,0.044076,-0.032177,-0.002349,0.025846,-0.098217,-0.006881,0.039022,-0.084051,-0.003336,-0.020879,-0.092247,0.003883,0.027029,0.008703,-0.005066,-0.011555,0.075877,0.000606,0.003123,0.041325,0.010423
0.033473,-0.034418,-0.001633,0.036347,-0.067148,0.000225,0.011732,-0.018703,-0.001449,0.001145,-0.000487,0.000514,0.032269,-0.000497,-0.003564,0.010406,-0.010727,-0.002823,0.000929,-0.001008,-0.001457,0.035230,-0.033747,-0.001678,0.021509,-0.089950,-0.006964,0.030278,-0.074239,-0.004869,-0.018030,-0.067652,-0.005074,0.023207,0.009753,-0.000665,-0.010872,0.065167,0.004927,0.004629,0.019529,0.018190
0.024005,-0.034639,-0.001210,0.024706,-0.061158,-0.001007,0.007404,-0.023577,-0.002274,-0.000130,-0.000073,-0.000005,0.021494,-0.003619,-0.001605,0.007025,-0.001846,-0.001471,-0.000332,-0.001512,-0.001588,0.026433,-0.034845,-0.001157,0.017706,-0.081648,-0.007409,0.020239,-0.066356,-0.007256,-0.015990,-0.044726,-0.015153,0.019778,0.010386,0.003617,-0.008352,0.053537,0.008585,0.006283,0.000761,0.024272
0.015416,-0.034154,-0.001027,0.014287,-0.055433,-0.002256,0.004021,-0.028933,-0.003172,-0.000632,0.000311,-0.000547,0.011759,-0.005689,-0.000088,0.003773,0.004517,-0.000408,-0.000844,-0.001703,-0.001533,0.018410,-0.035161,-0.000886,0.014414,-0.073775,-0.008108,0.009996,-0.059841,-0.010083,-0.014818,-0.024051,-0.025213,0.016745,0.010548,0.007149,-0.004150,0.041175,0.011016,0.008571,-0.014803,0.028034
0.008066,-0.033013,-0.001014,0.005584,-0.050470,-0.003319,0.001425,-0.032950,-0.004004,-0.000309,0.000313,-0.001151,0.003563,-0.006819,0.000947,0.000754,0.007734,0.000375,-0.000616,-0.001467,-0.001162,0.011461,-0.034567,-0.000815,0.011470,-0.066699,-0.008905,0.000592,-0.053973,-0.012848,-0.014365,-0.005519,-0.034305,0.013963,0.010033,0.009637,0.001304,0.028190,0.012036,0.011764,-0.027221,0.029254
0.001795,-0.031363,-0.001044,-0.001538,-0.046341,-0.004029,-0.000947,-0.034451,-0.004611,0.000260,-0.000119,-0.001766,-0.003191,-0.007277,0.001587,-0.002149,0.007988,0.000953,-0.000095,-0.001045,-0.000476,0.005409,-0.033156,-0.000823,0.008634,-0.060505,-0.009682,-0.007292,-0.047890,-0.015170,-0.014294,0.011500,-0.041850,0.011194,0.008606,0.011147,0.007401,0.014688,0.011844,0.015952,-0.036898,0.028203
-0.003731,-0.029481,-0.001049,-0.007458,-0.042879,-0.004337,-0.003574,-0.033245,-0.004920,0.000415,-0.000651,-0.002308,-0.008837,-0.007313,0.001907,-0.005032,0.006161,0.001349,0.000236,-0.000696,0.000352,-0.000060,-0.031300,-0.000831,0.005854,-0.055002,-0.010400,-0.013456,-0.040902,-0.016942,-0.014259,0.027539,-0.047661,0.008367,0.006143,0.011975,0.013544,0.000933,0.010907,0.021024,-0.044480,0.025575
