body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.071733,-2.515361,0.759150,0.138404,-2.613975,0.629225,0.105652,-2.721304,0.344084,0.149083,-2.692361,0.030987,-0.003599,-2.429171,0.624302,-0.042693,-2.373028,0.325879,0.036639,-2.224988,0.057987,0.076914,-2.514755,0.812946,0.099897,-2.679464,1.030690,0.162358,-2.740473,0.868291,0.149598,-2.800581,0.694604,0.003907,-2.416993,1.058888,-0.095045,-2.296424,0.960280,-0.278764,-2.294025,0.948494
0.074620,-2.533021,0.759577,0.141240,-2.632718,0.630323,0.105924,-2.733094,0.342937,0.149179,-2.692925,0.031127,-0.001322,-2.448456,0.624025,-0.051595,-2.393151,0.327129,0.040254,-2.234236,0.069498,0.079977,-2.531913,0.813335,0.106494,-2.696009,1.031036,0.161164,-2.758035,0.866245,0.140466,-2.818528,0.693429,0.005781,-2.435247,1.059186,-0.089160,-2.320388,0.950371,-0.268981,-2.309591,0.911519
0.077574,-2.552342,0.762275,0.144623,-2.652626,0.633477,0.108352,-2.741550,0.342445,0.149401,-2.693542,0.031495,-0.000476,-2.470479,0.626261,-0.066405,-2.418605,0.331829,0.042480,-2.250007,0.086786,0.083359,-2.550612,0.815957,0.112927,-2.714394,1.033433,0.160188,-2.777337,0.866725,0.130823,-2.837805,0.695131,0.007275,-2.455565,1.061729,-0.083358,-2.346203,0.943979,-0.254798,-2.328390,0.878632
0.080561,-2.572493,0.766107,0.148284,-2.673095,0.637687,0.111831,-2.748105,0.342775,0.149367,-2.693729,0.032465,-0.000316,-2.493892,0.629858,-0.083891,-2.446827,0.339132,0.045400,-2.272270,0.108016,0.086899,-2.570077,0.819684,0.119335,-2.733745,1.036803,0.159311,-2.797661,0.868582,0.120919,-2.857972,0.698700,0.008700,-2.477013,1.065441,-0.077173,-2.372911,0.939667,-0.236244,-2.348362,0.849787
0.084268,-2.593268,0.768302,0.153941,-2.692906,0.640003,0.117261,-2.754216,0.341993,0.149937,-2.694144,0.032219,-0.001050,-2.519229,0.632251,-0.102199,-2.473855,0.346891,0.044500,-2.300663,0.124992,0.091283,-2.590013,0.821741,0.126404,-2.752838,1.039081,0.158999,-2.817919,0.869743,0.111830,-2.877426,0.701785,0.010104,-2.498519,1.067011,-0.069538,-2.399308,0.933458,-0.214234,-2.370537,0.822923
0.087817,-2.612885,0.770065,0.159838,-2.710939,0.641736,0.122507,-2.759518,0.341498,0.149768,-2.694220,0.032290,-0.001659,-2.543280,0.634394,-0.117212,-2.500824,0.354077,0.044959,-2.333272,0.138585,0.095342,-2.608887,0.823382,0.133128,-2.770689,1.041084,0.158130,-2.837087,0.870993,0.102362,-2.895761,0.705385,0.011093,-2.518959,1.068094,-0.061161,-2.424103,0.927394,-0.190169,-2.391479,0.799822
0.091049,-2.630185,0.770965,0.166208,-2.725466,0.642297,0.127991,-2.763639,0.340711,0.149635,-2.694413,0.031932,-0.002148,-2.564651,0.635802,-0.126203,-2.526876,0.358419,0.046221,-2.366222,0.145717,0.098776,-2.625657,0.824220,0.139077,-2.786004,1.042640,0.156153,-2.853773,0.872137,0.092069,-2.911412,0.709193,0.011063,-2.537100,1.068123,-0.052214,-2.445740,0.920951,-0.166052,-2.410760,0.780233
0.093313,-2.645514,0.772072,0.171886,-2.737214,0.642817,0.133379,-2.765975,0.340268,0.149672,-2.694528,0.031668,-0.003172,-2.583655,0.637541,-0.131420,-2.556710,0.360756,0.046340,-2.401294,0.148629,0.100988,-2.640680,0.825325,0.143555,-2.799303,1.044708,0.152624,-2.868052,0.874008,0.080187,-2.924513,0.714182,0.009673,-2.553328,1.068275,-0.043369,-2.464745,0.915477,-0.142699,-2.428560,0.764443
0.095092,-2.659856,0.773283,0.177120,-2.747490,0.643342,0.138331,-2.767364,0.340158,0.149121,-2.694605,0.031614,-0.004390,-2.601539,0.639431,-0.133948,-2.588431,0.362213,0.047019,-2.436680,0.150226,0.102588,-2.654836,0.826566,0.147219,-2.811604,1.047047,0.148245,-2.881324,0.876526,0.067551,-2.936595,0.720283,0.007575,-2.568689,1.068492,-0.034373,-2.482309,0.911061,-0.119281,-2.445281,0.751656
0.095337,-2.673181,0.774427,0.180807,-2.756516,0.643874,0.143303,-2.767268,0.340107,0.149599,-2.694769,0.031357,-0.006732,-2.618308,0.641201,-0.133099,-2.625154,0.362279,0.044265,-2.474957,0.146187,0.102522,-2.668079,0.827764,0.149020,-2.822876,1.049409,0.143773,-2.892299,0.878856,0.054463,-2.946182,0.726887,0.003852,-2.583070,1.068630,-0.026619,-2.498291,0.907731,-0.098904,-2.462545,0.741937
0.095125,-2.686447,0.775393,0.183798,-2.765443,0.644286,0.147612,-2.766992,0.340208,0.149400,-2.694936,0.031275,-0.009309,-2.635021,0.642788,-0.130403,-2.662090,0.362752,0.041548,-2.513678,0.141137,0.102005,-2.681293,0.828782,0.150032,-2.834258,1.051523,0.139588,-2.903363,0.881089,0.041811,-2.955767,0.733904,-0.000146,-2.597438,1.068637,-0.019355,-2.513946,0.905348,-0.079637,-2.479508,0.734552
0.093999,-2.699598,0.776003,0.185578,-2.774327,0.644418,0.151440,-2.766476,0.340230,0.149379,-2.695138,0.031113,-0.012526,-2.651495,0.644008,-0.125544,-2.699494,0.363402,0.037644,-2.555010,0.132775,0.100592,-2.694431,0.829441,0.149745,-2.845759,1.053156,0.136180,-2.914194,0.882676,0.029950,-2.964911,0.740871,-0.004527,-2.611493,1.068389,-0.013459,-2.529189,0.903619,-0.063763,-2.496541,0.729278
0.092609,-2.713154,0.776096,0.186829,-2.783670,0.644091,0.155003,-2.766297,0.340070,0.149465,-2.695395,0.030882,-0.015672,-2.668075,0.644666,-0.119463,-2.734808,0.364329,0.031932,-2.597238,0.121777,0.098904,-2.708018,0.829585,0.148301,-2.858008,1.054211,0.133816,-2.926042,0.883651,0.019456,-2.974516,0.747501,-0.009440,-2.625972,1.067458,-0.009666,-2.544854,0.901862,-0.051008,-2.513993,0.724861
0.091088,-2.726912,0.775928,0.187753,-2.793210,0.643566,0.158127,-2.766210,0.340042,0.149049,-2.695563,0.030868,-0.018741,-2.684725,0.645043,-0.112153,-2.768780,0.365718,0.026849,-2.641485,0.110510,0.097081,-2.721832,0.829469,0.146376,-2.870584,1.054986,0.131995,-2.938375,0.884326,0.009811,-2.984260,0.754209,-0.014496,-2.640625,1.066194,-0.006894,-2.560702,0.900197,-0.039881,-2.531538,0.721163
0.089970,-2.741307,0.775044,0.188906,-2.803552,0.642454,0.161035,-2.767851,0.339674,0.149261,-2.695883,0.030896,-0.020927,-2.701489,0.644529,-0.104993,-2.798727,0.366519,0.018031,-2.687336,0.096142,0.095565,-2.736342,0.828650,0.143656,-2.884094,1.055116,0.131438,-2.952578,0.884573,0.002177,-2.994997,0.760225,-0.020233,-2.656179,1.063729,-0.007595,-2.577359,0.897522,-0.033968,-2.550218,0.717077
0.088968,-2.755682,0.773929,0.190051,-2.813818,0.641153,0.163224,-2.770332,0.339305,0.148980,-2.696149,0.031167,-0.022836,-2.718100,0.643736,-0.097219,-2.826751,0.367197,0.009864,-2.735199,0.082952,0.094136,-2.750871,0.827600,0.140902,-2.897710,1.054973,0.131116,-2.967035,0.884624,-0.004485,-3.005754,0.765927,-0.026170,-2.672046,1.060885,-0.009215,-2.594067,0.894678,-0.029732,-2.569142,0.713154
0.088199,-2.770013,0.772350,0.191303,-2.824002,0.639412,0.164627,-2.774626,0.338464,0.148847,-2.696480,0.031411,-0.024278,-2.734365,0.642384,-0.089487,-2.851453,0.366976,-0.000191,-2.784331,0.070030,0.092875,-2.765430,0.826093,0.138106,-2.911483,1.054325,0.131366,-2.982081,0.884362,-0.009503,-3.017089,0.770732,-0.032528,-2.688456,1.057310,-0.012725,-2.610914,0.891226,-0.028869,-2.588664,0.708913
0.087365,-2.784225,0.770550,0.192433,-2.834060,0.637541,0.165126,-2.780582,0.337351,0.148673,-2.696904,0.031843,-0.025568,-2.750375,0.640644,-0.081405,-2.873260,0.365696,-0.010393,-2.835238,0.058785,0.091495,-2.779897,0.824363,0.135432,-2.925185,1.053394,0.131861,-2.997210,0.883946,-0.013007,-3.028982,0.774446,-0.039483,-2.705496,1.053321,-0.017858,-2.627755,0.887571,-0.030721,-2.608568,0.704650
0.086499,-2.798377,0.768640,0.193450,-2.844030,0.635631,0.165111,-2.787407,0.336112,0.148394,-2.697508,0.032452,-0.026759,-2.766258,0.638698,-0.073134,-2.893353,0.363897,-0.020206,-2.887320,0.051046,0.090056,-2.794328,0.822516,0.132762,-2.938920,1.052286,0.132473,-3.012392,0.883435,-0.015677,-3.041042,0.777507,-0.046683,-2.722958,1.049059,-0.023624,-2.644576,0.883818,-0.033450,-2.628534,0.700407
0.085002,-2.812715,0.766225,0.193845,-2.854492,0.633482,0.164678,-2.794906,0.334614,0.148526,-2.697748,0.033241,-0.028265,-2.782281,0.635893,-0.064433,-2.910741,0.360160,-0.027603,-2.939362,0.046219,0.087943,-2.808837,0.820148,0.130244,-2.952411,1.050709,0.133125,-3.026960,0.882367,-0.016294,-3.054136,0.777835,-0.054993,-2.741497,1.044075,-0.032247,-2.661886,0.879393,-0.040081,-2.649087,0.695631
0.083288,-2.827276,0.763694,0.193783,-2.865217,0.631181,0.163991,-2.802530,0.333002,0.148441,-2.698303,0.034048,-0.030072,-2.798565,0.633053,-0.055889,-2.928103,0.356629,-0.033290,-2.989277,0.045992,0.085664,-2.823545,0.817650,0.127772,-2.966081,1.048964,0.133899,-3.041382,0.881055,-0.016003,-3.067676,0.776985,-0.063333,-2.760629,1.038887,-0.041411,-2.679666,0.874766,-0.047204,-2.669756,0.690752
0.081137,-2.842280,0.760930,0.192923,-2.876499,0.628523,0.163072,-2.810101,0.331144,0.148389,-2.698796,0.034794,-0.032521,-2.815362,0.630153,-0.047750,-2.945639,0.353263,-0.035812,-3.034822,0.048872,0.083052,-2.838629,0.814903,0.125509,-2.979987,1.046942,0.134858,-3.055400,0.879242,-0.014132,-3.082143,0.773982,-0.071832,-2.780739,1.033436,-0.051912,-2.698374,0.869769,-0.056148,-2.690833,0.685604
